YY,MM,DD,WDIR,WSPD,ATMP
2016,10,26,2.0,9.64,4.65
2016,10,27,4.0,8.48,6.5
2016,10,28,5.0,8.37,7.9
2016,10,29,0.0,5.81,7.1
2016,10,30,0.0,4.04,5.4
2016,10,31,4.0,8.8,7.75
2017,6,1,6.0,4.43,7.7
2017,6,2,2.0,3.11,6.0
2017,6,3,2.0,5.72,5.5
2017,6,4,1.0,3.9,5.2
2017,6,5,6.0,4.34,10.25
2017,6,6,6.0,5.51,10.85
2017,6,7,6.0,5.04,10.45
2017,6,8,1.0,2.88,8.65
2017,6,9,2.0,4.62,7.55
2017,6,10,3.0,6.99,7.65
2017,6,11,6.0,7.92,10.6
2017,6,12,6.0,6.03,7.9
2017,6,13,2.0,5.34,11.95
2017,6,14,2.0,9.79,6.5
2017,6,15,2.0,3.66,5.5
2017,6,16,5.0,4.11,7.45
2017,6,17,4.0,3.08,7.55
2017,6,18,6.0,4.44,7.05
2017,6,19,6.0,6.07,9.05
2017,6,20,6.0,7.56,8.15
2017,6,21,6.0,6.55,11.8
2017,6,22,2.0,4.42,7.5
2017,6,23,6.0,7.18,9.7
2017,6,24,6.0,4.33,10.2
2017,6,25,1.0,4.05,9.25
2017,6,26,6.0,5.69,10.0
2017,6,27,6.0,8.02,9.2
2017,6,28,5.0,5.5,9.25
2017,6,29,2.0,8.54,7.35
2017,6,30,0.0,5.25,11.5
2017,7,1,6.0,3.65,10.1
2017,7,2,6.0,6.31,10.05
2017,7,3,6.0,5.03,12.1
2017,7,4,2.0,3.72,9.2
2017,7,5,5.0,5.73,12.4
2017,7,6,6.0,4.16,12.25
2017,7,7,6.0,5.47,13.75
2017,7,8,6.0,10.81,12.5
2017,7,9,6.0,4.48,9.0
2017,7,10,2.0,3.16,6.75
2017,7,11,2.0,2.31,7.55
2017,7,12,1.0,9.05,9.15
2017,7,13,1.0,7.5,9.65
2017,7,14,6.0,6.0,11.15
2017,7,15,6.0,5.97,11.05
2017,7,16,1.0,3.63,12.65
2017,7,17,4.0,4.42,10.0
2017,7,18,6.0,5.96,12.0
2017,7,19,6.0,8.26,15.45
2017,7,20,6.0,6.75,15.65
2017,7,21,6.0,6.39,16.75
2017,7,22,2.0,6.57,11.25
2017,7,23,1.0,6.64,13.3
2017,7,24,5.0,5.5,13.9
2017,7,25,4.0,4.9,13.3
2017,7,26,6.0,9.1,15.8
2017,7,27,6.0,3.84,17.0
2017,7,28,6.0,3.71,15.85
2017,7,29,4.0,4.35,15.2
2017,7,30,6.0,6.12,18.45
2017,7,31,2.0,3.45,16.4
2017,8,1,6.0,6.3,18.15
2017,8,2,1.0,3.45,15.35
2017,8,3,4.0,4.01,14.25
2017,8,4,0.0,4.08,14.5
2017,8,5,6.0,5.18,15.55
2017,8,6,1.0,4.44,14.4
2017,8,7,6.0,7.85,15.35
2017,8,8,6.0,5.92,16.85
2017,8,9,5.0,3.05,15.0
2017,8,10,2.0,5.3,14.3
2017,8,11,0.0,3.6,16.0
2017,8,12,6.0,6.98,15.45
2017,8,13,6.0,6.4,17.55
2017,8,14,5.0,5.68,17.4
2017,8,15,1.0,4.26,15.5
2017,8,16,2.0,3.7,14.6
2017,8,17,2.0,8.4,15.05
2017,8,18,0.0,5.6,15.15
2017,8,19,6.0,5.77,16.3
2017,8,20,5.0,6.86,16.4
2017,8,21,6.0,5.85,17.1
2017,8,22,7.0,6.07,15.05
2017,8,23,0.0,8.18,13.65
2017,8,24,0.0,2.86,14.2
2017,8,25,4.0,3.17,14.4
2017,8,26,3.0,5.15,14.45
2017,8,27,3.0,10.5,14.2
2017,8,28,3.0,4.95,14.0
2017,8,29,6.0,4.01,13.85
2017,8,30,0.0,5.12,14.9
2017,8,31,2.0,3.22,12.5
2017,9,1,4.0,5.49,12.7
2017,9,2,4.0,8.59,14.1
2017,9,3,6.0,4.95,15.45
2017,9,4,6.0,7.35,14.5
2017,9,5,7.0,8.62,12.15
2017,9,6,0.0,4.45,11.55
2017,9,7,1.0,2.3,11.2
2017,9,8,0.0,2.85,12.4
2017,9,9,4.0,4.56,12.8
2017,9,10,4.0,7.21,13.45
2017,9,11,5.0,8.54,15.2
2017,9,12,6.0,6.84,16.65
2017,9,13,5.0,3.56,15.85
2017,9,14,2.0,6.3,14.7
2017,9,15,1.0,5.01,12.7
2017,9,16,1.0,7.89,13.25
2017,9,17,6.0,7.13,13.1
2017,9,18,7.0,6.09,12.35
2017,9,19,3.0,6.36,13.1
2017,9,20,3.0,9.75,14.3
2017,9,21,2.0,3.23,13.4
2017,9,22,3.0,5.3,14.75
2017,9,23,3.0,6.62,16.1
2017,9,24,4.0,4.15,16.15
2017,9,25,0.0,6.34,17.2
2017,9,26,1.0,5.5,11.3
2017,9,27,7.0,7.1,10.1
2017,9,28,6.0,4.93,12.25
2017,9,29,0.0,3.7,10.95
2017,9,30,4.0,4.32,10.9
2017,10,1,4.0,7.68,12.8
2017,10,2,3.0,8.55,13.35
2017,10,3,4.0,6.87,14.85
2017,10,4,6.0,8.59,12.45
2017,10,5,6.0,10.74,12.0
2017,10,6,7.0,3.8,10.65
2017,10,7,2.0,4.11,11.9
2017,10,8,6.0,7.62,13.3
2017,10,9,6.0,6.76,11.35
2017,10,10,7.0,8.08,8.05
2017,10,11,3.0,4.79,10.2
2017,10,12,4.0,8.79,11.85
2017,10,13,6.0,9.81,12.7
2017,10,14,7.0,7.02,9.25
2017,10,15,0.0,5.8,7.5
2017,10,16,6.0,7.92,8.95
2017,10,17,6.0,10.25,11.95
2017,10,18,4.0,9.79,12.7
2017,10,19,6.0,14.21,11.75
2017,10,20,4.0,4.82,12.25
2017,10,21,4.0,6.68,14.1
2017,10,22,5.0,9.14,13.3
2017,10,23,4.0,8.28,10.95
2017,10,24,0.0,9.99,6.85
2017,10,25,0.0,7.39,1.0
2017,10,26,3.0,9.4,4.0
2017,10,27,1.0,14.44,2.65
2017,10,28,0.0,8.06,0.25
2017,10,29,4.0,6.22,1.3
2017,10,30,7.0,6.25,3.45
2017,10,31,7.0,8.05,0.0
2018,6,1,0.0,3.34,4.65
2018,6,2,2.0,7.44,4.95
2018,6,3,2.0,4.76,4.55
2018,6,4,6.0,9.65,7.1
2018,6,5,0.0,4.15,6.35
2018,6,6,6.0,5.93,6.6
2018,6,7,6.0,4.18,7.3
2018,6,8,3.0,4.14,7.95
2018,6,9,2.0,5.82,6.0
2018,6,10,2.0,5.3,8.1
2018,6,11,2.0,5.07,7.55
2018,6,12,2.0,3.02,8.3
2018,6,13,6.0,7.14,8.7
2018,6,14,2.0,4.0,11.3
2018,6,15,2.0,6.49,8.25
2018,6,16,2.0,3.88,6.15
2018,6,17,4.0,4.49,10.95
2018,6,18,6.0,4.2,12.85
2018,6,19,6.0,4.77,12.0
2018,6,20,6.0,5.01,11.05
2018,6,21,2.0,3.89,7.0
2018,6,22,4.0,3.42,6.6
2018,6,23,2.0,3.93,6.8
2018,6,24,1.0,6.17,8.45
2018,6,25,2.0,4.34,6.65
2018,6,26,2.0,4.34,7.1
2018,6,27,1.0,3.66,7.5
2018,6,28,5.0,6.08,8.25
2018,6,29,2.0,5.11,6.95
2018,6,30,2.0,4.66,11.1
2018,7,1,2.0,4.4,9.05
2018,7,2,5.0,8.47,9.15
2018,7,3,5.0,4.56,10.2
2018,7,4,2.0,3.69,7.4
2018,7,5,6.0,8.66,10.6
2018,7,6,6.0,5.38,13.05
2018,7,7,5.0,7.13,10.8
2018,7,8,5.0,9.24,12.35
2018,7,9,6.0,8.42,14.35
2018,7,10,6.0,6.15,15.25
2018,7,11,2.0,3.72,10.95
2018,7,12,3.0,8.45,11.25
2018,7,13,6.0,4.18,11.05
2018,7,14,2.0,3.5,11.5
2018,7,15,5.0,3.74,10.9
2018,7,16,6.0,9.01,14.05
2018,7,17,0.0,5.57,11.9
2018,7,18,5.0,4.88,10.75
2018,7,19,5.0,4.78,12.5
2018,7,20,2.0,3.96,10.65
2018,7,21,0.0,5.01,15.0
2018,7,22,0.0,5.69,15.15
2018,7,23,0.0,3.3,16.4
2018,7,24,6.0,5.71,16.1
2018,7,25,6.0,7.98,16.25
2018,7,26,6.0,6.27,14.4
2018,7,27,7.0,6.47,12.9
2018,7,28,6.0,6.53,14.85
2018,7,29,6.0,6.0,15.3
2018,7,30,6.0,4.78,16.5
2018,7,31,5.0,6.52,16.3
2018,8,1,,,
2018,8,2,,,
2018,8,3,,,
2018,8,4,,,
2018,8,5,,,
2018,8,6,,,
2018,8,7,,,
2018,8,8,,,
2018,8,9,,,
2018,8,10,,,
2018,8,11,,,
2018,8,12,,,
2018,8,13,,,
2018,8,14,,,
2018,8,15,,,
2018,8,16,,,
2018,8,17,,,
2018,8,18,,,
2018,8,19,,,
2018,8,20,,,
2018,8,21,,,
2018,8,22,,,
2018,8,23,,,
2018,8,24,,,
2018,8,25,,,
2018,8,26,,,
2018,8,27,,,
2018,8,28,,,
2018,8,29,,,
2018,8,30,,,
2018,8,31,,,
2018,9,1,4.0,5.54,16.7
2018,9,2,2.0,3.16,15.2
2018,9,3,6.0,4.73,16.5
2018,9,4,3.0,5.32,15.75
2018,9,5,0.0,4.08,15.25
2018,9,6,7.0,5.35,14.5
2018,9,7,6.0,5.11,14.45
2018,9,8,3.0,6.01,12.35
2018,9,9,3.0,7.0,13.1
2018,9,10,4.0,8.58,13.95
2018,9,11,4.0,5.34,15.4
2018,9,12,4.0,6.86,17.1
2018,9,13,3.0,5.65,17.25
2018,9,14,5.0,6.17,17.8
2018,9,15,1.0,5.49,15.9
2018,9,16,2.0,5.57,15.45
2018,9,17,0.0,8.7,18.2
2018,9,18,1.0,3.7,8.7
2018,9,19,2.0,3.39,11.75
2018,9,20,2.0,6.88,12.1
2018,9,21,7.0,11.99,11.85
2018,9,22,6.0,7.28,10.2
2018,9,23,2.0,10.28,4.65
2018,9,24,3.0,11.65,7.75
2018,9,25,6.0,6.43,10.0
2018,9,26,6.0,5.95,8.4
2018,9,27,5.0,7.3,9.6
2018,9,28,0.0,4.47,6.45
2018,9,29,7.0,7.96,4.05
2018,9,30,5.0,9.83,7.15
2018,10,1,0.0,4.52,5.6
2018,10,2,4.0,3.61,6.6
2018,10,3,4.0,5.52,9.1
2018,10,4,7.0,12.93,5.15
2018,10,5,2.0,4.83,4.0
2018,10,6,0.0,6.37,5.7
2018,10,7,2.0,4.66,3.65
2018,10,8,2.0,8.0,5.5
2018,10,9,1.0,5.2,4.85
2018,10,10,1.0,13.1,4.2
2018,10,11,7.0,10.84,3.0
2018,10,12,7.0,11.06,1.3
2018,10,13,7.0,7.0,1.05
2018,10,14,6.0,10.34,3.8
2018,10,15,7.0,9.73,2.9
2018,10,16,6.0,12.21,4.85
2018,10,17,7.0,11.98,1.3
2018,10,18,5.0,9.03,3.35
2018,10,19,5.0,12.16,9.9
2018,10,20,0.0,11.21,1.75
2018,10,21,5.0,6.4,1.4
2018,10,22,5.0,6.45,5.05
2018,10,23,0.0,8.43,3.75
2018,10,24,7.0,3.6,2.25
2018,10,25,4.0,4.2,5.45
2018,10,26,2.0,9.37,4.9
2018,10,27,3.0,10.08,5.15
2018,10,28,3.0,6.62,5.15
2018,10,29,0.0,3.13,5.3
2018,10,30,3.0,6.88,5.7
2018,10,31,6.0,9.58,5.8
2019,6,1,,,
2019,6,2,,,
2019,6,3,,,
2019,6,4,,,
2019,6,5,,,
2019,6,6,5.0,3.27,7.55
2019,6,7,2.0,4.86,5.85
2019,6,8,4.0,4.41,8.8
2019,6,9,2.0,4.91,10.15
2019,6,10,6.0,7.8,7.5
2019,6,11,6.0,7.1,9.6
2019,6,12,0.0,3.72,8.7
2019,6,13,6.0,4.65,7.85
2019,6,14,5.0,5.86,7.8
2019,6,15,6.0,4.51,6.5
2019,6,16,1.0,4.49,8.35
2019,6,17,2.0,3.2,7.95
2019,6,18,2.0,2.38,8.2
2019,6,19,6.0,5.17,9.2
2019,6,20,6.0,3.85,9.9
2019,6,21,2.0,5.4,9.0
2019,6,22,2.0,3.21,7.95
2019,6,23,2.0,5.22,6.55
2019,6,24,2.0,4.76,6.75
2019,6,25,6.0,8.85,9.45
2019,6,26,6.0,11.32,11.4
2019,6,27,5.0,6.1,14.25
2019,6,28,2.0,3.18,7.85
2019,6,29,6.0,4.35,10.65
2019,6,30,3.0,5.45,8.3
2019,7,1,6.0,5.46,10.1
2019,7,2,2.0,2.73,7.95
2019,7,3,2.0,2.79,7.75
2019,7,4,2.0,3.87,8.7
2019,7,5,6.0,5.63,12.4
2019,7,6,6.0,5.46,14.8
2019,7,7,6.0,5.1,12.7
2019,7,8,4.0,3.33,10.25
2019,7,9,2.0,3.46,10.55
2019,7,10,2.0,4.35,10.25
2019,7,11,7.0,6.42,12.95
2019,7,12,5.0,6.47,12.75
2019,7,13,6.0,7.29,14.25
2019,7,14,5.0,7.0,14.9
2019,7,15,2.0,4.36,11.9
2019,7,16,6.0,8.58,15.3
2019,7,17,2.0,3.63,12.35
2019,7,18,3.0,5.57,12.25
2019,7,19,6.0,7.0,14.05
2019,7,20,6.0,5.94,17.1
2019,7,21,1.0,4.22,15.05
2019,7,22,6.0,7.13,14.45
2019,7,23,6.0,6.63,15.65
2019,7,24,6.0,6.4,16.65
2019,7,25,5.0,5.61,16.3
2019,7,26,5.0,6.64,16.65
2019,7,27,6.0,8.54,16.6
2019,7,28,6.0,6.43,18.05
2019,7,29,6.0,8.5,17.25
2019,7,30,7.0,8.05,14.35
2019,7,31,6.0,5.98,16.0
2019,8,1,5.0,4.08,16.1
2019,8,2,3.0,3.17,16.55
2019,8,3,1.0,3.87,16.75
2019,8,4,4.0,3.54,18.1
2019,8,5,6.0,6.69,18.5
2019,8,6,5.0,5.24,17.1
2019,8,7,5.0,4.85,17.4
2019,8,8,6.0,8.27,16.85
2019,8,9,6.0,8.71,16.45
2019,8,10,6.0,7.65,16.95
2019,8,11,6.0,5.13,18.2
2019,8,12,6.0,4.25,17.1
2019,8,13,2.0,4.3,16.7
2019,8,14,1.0,3.74,15.85
2019,8,15,4.0,4.62,16.1
2019,8,16,4.0,5.83,17.3
2019,8,17,4.0,4.45,16.55
2019,8,18,3.0,6.68,17.95
2019,8,19,6.0,10.08,17.1
2019,8,20,6.0,6.3,17.1
2019,8,21,6.0,6.02,15.95
2019,8,22,0.0,2.82,14.6
2019,8,23,0.0,3.23,15.1
2019,8,24,3.0,4.59,15.55
2019,8,25,3.0,6.65,16.7
2019,8,26,3.0,8.71,17.0
2019,8,27,6.0,10.59,16.2
2019,8,28,6.0,12.76,12.9
2019,8,29,5.0,7.82,13.6
2019,8,30,6.0,10.49,12.6
2019,8,31,6.0,5.68,13.5
2019,9,1,5.0,6.26,13.5
2019,9,2,0.0,4.5,11.35
2019,9,3,3.0,6.95,11.5
2019,9,4,6.0,6.48,11.0
2019,9,5,6.0,4.86,12.55
2019,9,6,1.0,4.93,12.3
2019,9,7,0.0,6.41,12.4
2019,9,8,1.0,3.39,11.15
2019,9,9,2.0,3.74,11.4
2019,9,10,2.0,7.6,12.15
2019,9,11,1.0,6.56,10.25
2019,9,12,2.0,8.86,9.85
2019,9,13,3.0,11.74,12.3
2019,9,14,6.0,11.12,10.75
2019,9,15,3.0,5.01,11.5
2019,9,16,4.0,3.06,12.55
2019,9,17,2.0,7.23,14.7
2019,9,18,4.0,6.79,15.3
2019,9,19,5.0,6.76,15.3
2019,9,20,1.0,3.65,13.75
2019,9,21,3.0,6.58,13.9
2019,9,22,6.0,8.49,14.35
2019,9,23,0.0,4.66,13.8
2019,9,24,5.0,5.7,12.7
2019,9,25,6.0,7.41,14.25
2019,9,26,7.0,11.44,11.65
2019,9,27,5.0,9.5,12.6
2019,9,28,7.0,4.58,9.7
2019,9,29,2.0,6.12,10.6
2019,9,30,2.0,10.21,11.7
2019,10,1,7.0,6.92,11.5
2019,10,2,1.0,6.27,6.5
2019,10,3,1.0,8.0,6.15
2019,10,4,0.0,3.72,5.4
2019,10,5,3.0,9.78,8.55
2019,10,6,6.0,13.24,9.65
2019,10,7,6.0,11.31,10.0
2019,10,8,4.0,6.47,10.5
2019,10,9,4.0,9.33,12.25
2019,10,10,3.0,9.95,11.05
2019,10,11,3.0,13.62,11.25
2019,10,12,5.0,11.88,4.45
2019,10,13,4.0,4.81,3.9
2019,10,14,7.0,10.38,5.0
2019,10,15,1.0,4.98,6.9
2019,10,16,0.0,5.61,6.85
2019,10,17,0.0,3.46,5.35
2019,10,18,3.0,7.48,6.35
2019,10,19,3.0,10.02,9.2
2019,10,20,5.0,3.29,8.45
2019,10,21,2.0,9.57,6.7
2019,10,22,3.0,10.03,9.05
2019,10,23,6.0,10.74,5.9
2019,10,24,7.0,9.49,3.7
2019,10,25,5.0,8.73,4.5
2019,10,26,5.0,10.04,7.6
2019,10,27,4.0,7.33,7.55
2019,10,28,6.0,8.78,3.5
2019,10,29,6.0,7.63,2.05
2019,10,30,6.0,9.59,0.25
2019,10,31,7.0,5.11,-1.7
2020,6,1,5.0,5.43,7.95
2020,6,2,2.0,4.04,6.15
2020,6,3,5.0,3.54,10.6
2020,6,4,4.0,4.18,9.8
2020,6,5,5.0,4.68,8.6
2020,6,6,0.0,4.29,7.3
2020,6,7,2.0,4.82,4.9
2020,6,8,2.0,6.77,5.55
2020,6,9,2.0,8.16,7.3
2020,6,10,6.0,9.86,9.0
2020,6,11,7.0,11.06,5.5
2020,6,12,7.0,6.03,4.9
2020,6,13,6.0,4.58,6.7
2020,6,14,3.0,3.68,6.75
2020,6,15,3.0,5.4,7.0
2020,6,16,4.0,5.44,9.6
2020,6,17,4.0,4.88,11.5
2020,6,18,4.0,4.57,10.6
2020,6,19,2.0,3.2,9.45
2020,6,20,7.0,3.73,9.9
2020,6,21,5.0,3.91,8.5
2020,6,22,0.0,3.7,7.1
2020,6,23,0.0,5.68,10.55
2020,6,24,6.0,6.68,10.45
2020,6,25,6.0,6.71,12.85
2020,6,26,6.0,6.68,13.4
2020,6,27,6.0,8.03,13.3
2020,6,28,6.0,4.85,13.4
2020,6,29,2.0,4.85,8.8
2020,6,30,2.0,5.39,10.15
2020,7,1,2.0,4.34,9.95
2020,7,2,6.0,4.05,10.8
2020,7,3,6.0,5.57,15.5
2020,7,4,3.0,4.3,14.8
2020,7,5,2.0,3.35,11.5
2020,7,6,2.0,4.02,11.05
2020,7,7,6.0,5.79,14.95
2020,7,8,2.0,4.45,11.95
2020,7,9,4.0,4.06,12.4
2020,7,10,4.0,5.06,12.85
2020,7,11,7.0,4.08,17.1
2020,7,12,0.0,3.57,15.2
2020,7,13,3.0,3.18,15.6
2020,7,14,3.0,7.01,14.0
2020,7,15,5.0,6.98,14.4
2020,7,16,5.0,7.04,15.75
2020,7,17,5.0,6.63,16.0
2020,7,18,2.0,4.01,14.7
2020,7,19,6.0,8.52,16.05
2020,7,20,6.0,8.25,14.05
2020,7,21,6.0,5.51,14.4
2020,7,22,1.0,4.12,12.9
2020,7,23,6.0,3.62,15.45
2020,7,24,4.0,3.96,15.55
2020,7,25,5.0,8.74,18.65
2020,7,26,6.0,6.37,19.25
2020,7,27,6.0,10.09,18.4
2020,7,28,6.0,9.12,16.8
2020,7,29,7.0,4.64,16.2
2020,7,30,6.0,4.77,16.95
2020,7,31,6.0,4.58,17.95
2020,8,1,4.0,3.54,17.5
2020,8,2,1.0,4.85,15.75
2020,8,3,0.0,2.22,14.6
2020,8,4,1.0,3.89,13.85
2020,8,5,6.0,6.0,14.05
2020,8,6,5.0,7.66,17.0
2020,8,7,5.0,5.55,16.75
2020,8,8,2.0,4.27,17.25
2020,8,9,2.0,3.17,15.85
2020,8,10,6.0,7.81,17.6
2020,8,11,6.0,8.89,18.4
2020,8,12,6.0,6.03,19.0
2020,8,13,2.0,4.05,17.4
2020,8,14,3.0,6.72,18.2
2020,8,15,6.0,9.41,18.4
2020,8,16,6.0,6.71,17.0
2020,8,17,7.0,4.37,16.2
2020,8,18,0.0,3.6,15.6
2020,8,19,3.0,4.88,16.0
2020,8,20,1.0,2.65,15.55
2020,8,21,3.0,2.18,16.3
2020,8,22,2.0,4.55,16.5
2020,8,23,1.0,3.1,16.15
2020,8,24,6.0,4.1,16.45
2020,8,25,6.0,6.03,17.65
2020,8,26,3.0,8.46,16.5
2020,8,27,6.0,5.02,17.95
2020,8,28,2.0,4.41,16.7
2020,8,29,7.0,9.63,16.0
2020,8,30,2.0,3.64,12.8
2020,8,31,3.0,9.75,15.0
2020,9,1,6.0,7.6,15.6
2020,9,2,6.0,11.19,16.1
2020,9,3,6.0,12.75,15.7
2020,9,4,6.0,12.32,12.5
2020,9,5,6.0,8.72,13.35
2020,9,6,4.0,6.61,14.5
2020,9,7,7.0,13.29,10.85
2020,9,8,7.0,5.57,9.05
2020,9,9,1.0,2.89,9.75
2020,9,10,6.0,6.47,10.1
2020,9,11,5.0,5.65,11.85
2020,9,12,3.0,5.23,12.1
2020,9,13,6.0,5.31,11.55
2020,9,14,0.0,2.96,10.15
2020,9,15,3.0,7.23,11.5
2020,9,16,7.0,5.36,11.6
2020,9,17,7.0,6.05,7.65
2020,9,18,6.0,5.72,8.45
2020,9,19,5.0,5.21,10.4
2020,9,20,1.0,4.15,10.35
2020,9,21,4.0,7.62,13.4
2020,9,22,6.0,9.36,13.95
2020,9,23,6.0,4.36,12.55
2020,9,24,1.0,6.9,10.2
2020,9,25,2.0,3.89,11.4
2020,9,26,6.0,5.44,11.9
2020,9,27,5.0,7.71,11.85
2020,9,28,7.0,6.06,11.1
2020,9,29,6.0,7.67,10.5
2020,9,30,7.0,5.33,10.35
2020,10,1,0.0,6.56,5.35
2020,10,2,0.0,3.85,4.2
2020,10,3,2.0,4.31,4.55
2020,10,4,1.0,3.87,5.75
2020,10,5,5.0,9.9,9.0
2020,10,6,6.0,8.88,10.65
2020,10,7,7.0,6.43,9.65
2020,10,8,7.0,7.09,8.55
2020,10,9,3.0,7.65,10.6
2020,10,10,0.0,7.62,7.65
2020,10,11,3.0,9.28,8.05
2020,10,12,3.0,14.22,10.05
2020,10,13,6.0,8.24,9.75
2020,10,14,5.0,8.67,8.75
2020,10,15,7.0,10.81,3.75
2020,10,16,6.0,7.55,3.0
2020,10,17,5.0,6.2,2.95
2020,10,18,7.0,8.8,2.5
2020,10,19,7.0,7.68,1.4
2020,10,20,7.0,4.58,1.7
2020,10,21,3.0,9.51,4.15
2020,10,22,7.0,7.11,3.7
2020,10,23,1.0,5.9,2.5
2020,10,24,7.0,5.07,1.6
2020,10,25,0.0,3.14,-0.1
2020,10,26,7.0,4.99,-0.35
2020,10,27,5.0,11.12,-0.15
2020,10,28,5.0,10.95,2.3
2020,10,29,0.0,4.43,-2.7
2020,10,30,6.0,3.75,-0.85
2020,10,31,4.0,11.62,4.2
2021,6,1,3.0,2.9,5.2
2021,6,2,1.0,3.33,6.0
2021,6,3,4.0,4.38,7.45
2021,6,4,2.0,3.96,7.1
2021,6,5,2.0,4.91,9.85
2021,6,6,2.0,4.43,9.05
2021,6,7,6.0,7.45,13.5
2021,6,8,1.0,3.68,12.3
2021,6,9,2.0,5.28,11.75
2021,6,10,3.0,7.75,8.8
2021,6,11,1.0,8.39,8.05
2021,6,12,2.0,4.77,7.35
2021,6,13,6.0,4.15,9.05
2021,6,14,6.0,6.81,11.25
2021,6,15,0.0,4.43,12.4
2021,6,16,6.0,6.08,10.9
2021,6,17,5.0,5.33,12.2
2021,6,18,6.0,9.33,13.5
2021,6,19,0.0,4.66,8.85
2021,6,20,5.0,4.32,9.2
2021,6,21,0.0,5.59,8.3
2021,6,22,6.0,5.42,9.0
2021,6,23,5.0,7.98,9.05
2021,6,24,4.0,6.06,11.6
2021,6,25,2.0,2.68,9.3
2021,6,26,2.0,3.84,11.85
2021,6,27,6.0,4.84,14.8
2021,6,28,3.0,2.91,11.6
2021,6,29,2.0,3.14,9.7
2021,6,30,7.0,2.47,11.0
2021,7,1,1.0,5.12,11.4
2021,7,2,5.0,5.62,12.45
2021,7,3,6.0,10.43,18.25
2021,7,4,5.0,6.84,16.75
2021,7,5,6.0,6.52,17.45
2021,7,6,0.0,4.02,13.3
2021,7,7,1.0,5.26,11.35
2021,7,8,0.0,3.76,11.8
2021,7,9,6.0,5.35,13.35
2021,7,10,6.0,3.93,15.6
2021,7,11,2.0,3.28,14.9
2021,7,12,4.0,3.54,15.3
2021,7,13,4.0,4.1,16.5
2021,7,14,0.0,2.84,16.5
2021,7,15,0.0,3.77,17.6
2021,7,16,5.0,6.21,18.05
2021,7,17,5.0,3.15,17.9
2021,7,18,6.0,3.91,19.7
2021,7,19,6.0,6.56,19.6
2021,7,20,1.0,4.72,15.05
2021,7,21,3.0,2.3,16.4
2021,7,22,2.0,4.97,15.85
2021,7,23,3.0,6.52,15.8
2021,7,24,6.0,6.31,17.6
2021,7,25,6.0,7.94,19.7
2021,7,26,6.0,4.19,18.2
2021,7,27,1.0,3.14,17.75
2021,7,28,4.0,3.34,18.2
2021,7,29,0.0,4.16,18.4
2021,7,30,5.0,4.33,16.05
2021,7,31,6.0,4.48,16.8
2021,8,1,0.0,4.09,16.1
2021,8,2,6.0,7.58,17.1
2021,8,3,6.0,6.21,19.0
2021,8,4,5.0,5.27,18.05
2021,8,5,5.0,6.69,19.15
2021,8,6,0.0,6.45,17.85
2021,8,7,1.0,5.54,14.95
2021,8,8,2.0,5.94,16.9
2021,8,9,2.0,2.06,17.1
2021,8,10,2.0,4.58,17.65
2021,8,11,5.0,7.16,18.6
2021,8,12,6.0,9.38,19.1
2021,8,13,7.0,7.12,16.3
2021,8,14,6.0,6.65,16.9
2021,8,15,5.0,7.88,18.45
2021,8,16,5.0,9.48,19.7
2021,8,17,4.0,6.58,18.75
2021,8,18,5.0,5.85,19.6
2021,8,19,4.0,3.95,19.8
2021,8,20,4.0,4.4,20.15
2021,8,21,3.0,10.31,20.4
2021,8,22,7.0,6.28,16.55
2021,8,23,3.0,6.68,17.75
2021,8,24,6.0,4.36,17.7
2021,8,25,6.0,4.29,17.5
2021,8,26,0.0,3.6,17.5
2021,8,27,2.0,10.24,15.85
2021,8,28,2.0,6.12,16.5
2021,8,29,6.0,7.39,17.7
2021,8,30,6.0,8.62,17.15
2021,8,31,1.0,3.44,16.25
2021,9,1,1.0,3.72,16.5
2021,9,2,2.0,2.54,16.6
2021,9,3,4.0,5.07,17.4
2021,9,4,5.0,6.04,16.1
2021,9,5,7.0,10.14,16.05
2021,9,6,7.0,6.93,14.8
2021,9,7,6.0,9.62,16.35
2021,9,8,7.0,11.88,15.55
2021,9,9,6.0,4.34,16.05
2021,9,10,4.0,3.58,16.05
2021,9,11,6.0,8.97,17.35
2021,9,12,7.0,7.19,14.3
2021,9,13,2.0,6.27,13.95
2021,9,14,3.0,8.2,14.75
2021,9,15,6.0,8.29,15.0
2021,9,16,4.0,9.2,16.45
2021,9,17,6.0,8.64,16.95
2021,9,18,7.0,5.19,14.45
2021,9,19,4.0,9.29,16.85
2021,9,20,4.0,8.03,18.65
2021,9,21,7.0,8.88,13.25
2021,9,22,5.0,3.05,12.5
2021,9,23,2.0,3.7,13.15
2021,9,24,7.0,5.23,13.8
2021,9,25,7.0,9.01,11.3
2021,9,26,4.0,3.26,13.75
2021,9,27,1.0,3.24,12.1
2021,9,28,4.0,4.77,12.85
2021,9,29,2.0,5.92,13.9
2021,9,30,2.0,3.86,14.55
2021,10,1,2.0,1.76,14.8
2021,10,2,1.0,4.74,14.8
2021,10,3,1.0,5.43,12.7
2021,10,4,0.0,2.57,14.1
2021,10,5,6.0,4.08,14.2
2021,10,6,4.0,2.69,12.9
2021,10,7,3.0,2.68,14.4
2021,10,8,2.0,4.25,14.0
2021,10,9,3.0,2.88,15.15
2021,10,10,3.0,8.87,15.3
2021,10,11,5.0,8.27,13.8
2021,10,12,0.0,3.24,14.1
