YY,MM,DD,WDIR,WSPD,ATMP
2015,7,30,5.0,6.2,22.35
2015,7,31,6.0,4.76,20.7
2015,8,1,6.0,3.86,19.9
2015,8,2,4.0,2.72,20.0
2015,8,3,6.0,4.07,17.5
2015,8,4,6.0,2.8,17.3
2015,8,5,3.0,2.68,15.1
2015,8,6,1.0,3.37,15.0
2015,8,7,1.0,3.95,12.0
2015,8,8,1.0,2.24,11.3
2015,8,9,4.0,1.75,15.2
2015,8,10,6.0,2.25,17.4
2015,8,11,4.0,1.47,16.6
2015,8,12,6.0,2.77,17.6
2015,8,13,4.0,3.74,24.2
2015,8,14,4.0,2.72,22.6
2015,8,15,0.0,1.47,19.9
2015,8,16,5.0,3.88,25.2
2015,8,17,6.0,2.36,18.5
2015,8,18,1.0,4.3,16.9
2015,8,19,1.0,7.26,12.2
2015,8,20,6.0,4.6,11.4
2015,8,21,3.0,2.71,13.9
2015,8,22,4.0,5.98,21.75
2015,8,23,4.0,6.74,16.2
2015,8,24,6.0,8.66,12.85
2015,8,25,6.0,4.72,12.9
2015,8,26,4.0,1.93,12.7
2015,8,27,3.0,2.34,13.9
2015,8,28,5.0,2.69,16.6
2015,8,29,4.0,3.32,18.6
2015,8,30,4.0,3.14,19.4
2015,8,31,4.0,3.97,21.7
2015,9,1,4.0,2.78,23.4
2015,9,2,1.0,2.93,18.35
2015,9,3,1.0,4.18,14.9
2015,9,4,1.0,4.6,13.2
2015,9,5,1.0,2.83,14.3
2015,9,6,4.0,2.66,19.4
2015,9,7,6.0,2.64,18.85
2015,9,8,6.0,2.44,17.3
2015,9,9,4.0,3.36,16.4
2015,9,10,6.0,3.41,15.2
2015,9,11,0.0,5.07,13.3
2015,9,12,3.0,1.89,10.1
2015,9,13,4.0,4.32,13.8
2015,9,14,4.0,4.33,18.4
2015,9,15,4.0,3.11,21.3
2015,9,16,4.0,6.44,24.8
2015,9,17,4.0,5.23,23.4
2015,9,18,6.0,3.5,16.1
2015,9,19,6.0,3.67,14.4
2015,9,20,4.0,4.16,15.9
2015,9,21,4.0,6.07,17.2
2015,9,22,4.0,4.41,18.8
2015,9,23,1.0,3.73,13.25
2015,9,24,1.0,4.04,11.8
2015,9,25,1.0,4.06,10.5
2015,9,26,1.0,3.3,10.9
2015,9,27,4.0,2.32,12.2
2015,9,28,4.0,2.56,17.8
2015,9,29,0.0,4.21,12.0
2015,9,30,3.0,2.74,7.2
2015,10,1,1.0,3.55,9.1
2015,10,2,1.0,4.14,8.9
2015,10,3,1.0,4.67,9.7
2015,10,4,1.0,2.63,8.1
2015,10,5,4.0,1.42,8.8
2015,10,6,4.0,3.11,13.2
2015,10,7,0.0,3.01,10.3
2015,10,8,2.0,2.18,9.4
2015,10,9,7.0,5.42,10.8
2015,10,10,4.0,5.09,9.15
2015,10,11,4.0,4.56,18.8
2015,10,12,5.0,7.04,15.4
2015,10,13,7.0,8.4,9.5
2015,10,14,6.0,3.97,10.0
2015,10,15,5.0,5.76,10.4
2015,10,16,7.0,8.3,5.4
2015,10,17,0.0,3.32,5.4
2015,10,18,3.0,2.36,3.2
2015,10,19,4.0,4.21,12.6
2015,10,20,1.0,5.71,9.6
2015,10,21,1.0,4.59,8.3
2015,10,22,4.0,3.16,7.5
2015,10,23,2.0,1.94,7.3
2015,10,24,7.0,3.97,9.7
2015,10,25,0.0,3.56,7.7
2015,10,26,3.0,1.27,5.6
2015,10,27,1.0,2.3,7.75
2015,10,28,1.0,3.82,7.9
2015,10,29,7.0,8.08,6.3
2015,10,30,4.0,3.61,6.5
2015,10,31,4.0,3.43,8.0
2016,6,1,1.0,3.05,4.9
2016,6,2,5.0,5.55,12.7
2016,6,3,7.0,0.6,15.9
2016,6,4,1.0,3.85,6.75
2016,6,5,,,
2016,6,6,,,
2016,6,7,6.0,2.87,14.1
2016,6,8,1.0,2.25,12.85
2016,6,9,1.0,1.97,9.5
2016,6,10,1.0,4.71,7.7
2016,6,11,4.0,3.96,21.0
2016,6,12,1.0,3.01,10.5
2016,6,13,1.0,3.59,7.55
2016,6,14,1.0,3.04,6.7
2016,6,15,1.0,6.61,6.8
2016,6,16,7.0,3.12,6.3
2016,6,17,0.0,3.4,10.05
2016,6,18,1.0,1.15,12.5
2016,6,19,0.0,2.5,13.5
2016,6,20,,,
2016,6,21,6.0,6.26,19.1
2016,6,22,1.0,8.0,11.6
2016,6,23,0.0,0.0,18.7
2016,6,24,0.0,0.0,21.15
2016,6,25,0.0,0.0,19.4
2016,6,26,0.0,0.0,20.9
2016,6,27,,,14.05
2016,6,28,,,22.8
2016,6,29,,,18.6
2016,6,30,,,16.2
2016,7,1,,,13.8
2016,7,2,,,18.6
2016,7,3,,,19.4
2016,7,4,,,20.05
2016,7,5,,,20.6
2016,7,6,,,17.5
2016,7,7,,,18.1
2016,7,8,,,15.8
2016,7,9,,,12.6
2016,7,10,,,
2016,7,11,,,
2016,7,12,,,13.0
2016,7,13,,,24.2
2016,7,14,6.0,5.54,18.4
2016,7,15,4.0,2.14,15.1
2016,7,16,0.0,1.11,24.5
2016,7,17,6.0,4.77,20.6
2016,7,18,4.0,1.18,17.0
2016,7,19,,,
2016,7,20,,,
2016,7,21,,,
2016,7,22,4.0,2.71,22.3
2016,7,23,1.0,5.63,18.8
2016,7,24,1.0,3.92,17.2
2016,7,25,5.0,3.9,25.8
2016,7,26,5.0,1.85,28.1
2016,7,27,1.0,4.11,20.1
2016,7,28,1.0,4.38,16.2
2016,7,29,1.0,3.41,16.8
2016,7,30,3.0,2.47,17.2
2016,7,31,1.0,2.67,17.5
2016,8,1,1.0,2.58,20.0
2016,8,2,6.0,2.2,20.3
2016,8,3,3.0,1.39,20.8
2016,8,4,4.0,4.17,24.6
2016,8,5,6.0,5.86,19.9
2016,8,6,6.0,3.27,19.5
2016,8,7,3.0,1.53,16.6
2016,8,8,3.0,1.14,15.55
2016,8,9,5.0,4.42,25.2
2016,8,10,1.0,4.51,19.7
2016,8,11,1.0,3.82,14.3
2016,8,12,1.0,2.41,14.6
2016,8,13,6.0,2.04,16.85
2016,8,14,6.0,2.78,21.55
2016,8,15,0.0,1.2,23.0
2016,8,16,3.0,0.68,20.45
2016,8,17,6.0,3.02,24.0
2016,8,18,3.0,2.03,24.3
2016,8,19,4.0,1.57,20.7
2016,8,20,,,
2016,8,21,6.0,3.51,19.4
2016,8,22,4.0,3.83,16.4
2016,8,23,4.0,4.8,23.45
2016,8,24,4.0,3.52,21.75
2016,8,25,6.0,4.71,20.4
2016,8,26,6.0,3.14,18.2
2016,8,27,3.0,1.78,18.1
2016,8,28,4.0,2.22,16.8
2016,8,29,4.0,2.22,19.25
2016,8,30,7.0,2.76,20.5
2016,8,31,3.0,2.44,19.0
2016,9,1,1.0,3.58,17.7
2016,9,2,3.0,2.68,15.8
2016,9,3,3.0,1.96,16.25
2016,9,4,4.0,4.1,18.6
2016,9,5,4.0,4.24,21.8
2016,9,6,4.0,3.73,21.3
2016,9,7,,,
2016,9,8,,,
2016,9,9,,,
2016,9,10,,,
2016,9,11,4.0,3.21,13.75
2016,9,12,4.0,3.2,21.65
2016,9,13,6.0,6.46,17.2
2016,9,14,7.0,2.62,15.0
2016,9,15,3.0,2.65,11.8
2016,9,16,4.0,1.88,17.9
2016,9,17,5.0,2.05,16.0
2016,9,18,,,
2016,9,19,5.0,2.62,16.8
2016,9,20,3.0,2.41,12.7
2016,9,21,,,
2016,9,22,,,
2016,9,23,,,
2016,9,24,,,
2016,9,25,,,
2016,9,26,,,
2016,9,27,6.0,10.0,11.6
2016,9,28,1.0,6.1,14.5
2016,9,29,0.0,1.75,12.55
2016,9,30,,,
2016,10,1,,,
2016,10,2,1.0,5.35,14.0
2016,10,3,5.0,0.35,13.35
2016,10,4,,,
2016,10,5,,,
2016,10,6,,,
2016,10,7,,,
2016,10,8,,,
2016,10,9,,,
2016,10,10,,,
2016,10,11,,,
2016,10,12,,,
2016,10,13,,,
2016,10,14,,,
2016,10,15,,,
2016,10,16,,,
2016,10,17,,,
2016,10,18,,,
2016,10,19,,,
2016,10,20,,,
2016,10,21,,,
2016,10,22,,,
2016,10,23,,,
2016,10,24,,,
2016,10,25,,,
2016,10,26,,,
2016,10,27,,,
2016,10,28,,,
2016,10,29,,,
2016,10,30,,,
2016,10,31,,,
2017,6,1,4.0,1.56,7.3
