#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 05 23 08 40  73  1.3  1.4  0.90 99.00 99.00 999 1006.7   3.4   3.1   3.3 99.0 99.00
2019 05 23 08 50  61  1.1  1.2  0.90 99.00 99.00 999 1006.6   3.4   3.1   3.4 99.0 99.00
2019 05 23 09 00  48  0.8  1.0  0.90 99.00 99.00 999 1006.7   3.3   3.1   3.3 99.0 99.00
2019 05 23 09 10  24  0.5  0.7  0.90 99.00 99.00 999 1006.7   3.3   3.1   3.3 99.0 99.00
2019 05 23 09 20   0  0.5  0.7  0.90 99.00 99.00 999 1006.7   3.4   3.1   3.3 99.0 99.00
2019 05 23 09 30  25  0.4  0.6  0.80 99.00 99.00 999 1006.8   3.4   3.1   3.4 99.0 99.00
2019 05 23 09 40  14  0.2  0.4  0.70 99.00 99.00 999 1006.9   3.4   3.1   3.4 99.0 99.00
2019 05 23 09 50 183  0.1  0.3  0.80 99.00 99.00 999 1007.1   3.4   3.1   3.4 99.0 99.00
2019 05 23 10 00 218  0.3  0.5  0.80 99.00 99.00 999 1007.1   3.4   3.1   3.4 99.0 99.00
2019 05 23 10 10 254  0.7  0.8  0.80 99.00 99.00 999 1007.2   3.4   3.1   3.4 99.0 99.00
2019 05 23 10 20 282  0.8  1.0  0.80 99.00 99.00 999 1007.3   3.4   3.1   3.4 99.0 99.00
2019 05 23 10 30 302  0.5  0.7  0.80 99.00 99.00 999 1007.4   3.3   3.1   3.3 99.0 99.00
2019 05 23 10 40 274  0.5  0.9  0.80 99.00 99.00 999 1007.5   3.3   3.1   3.3 99.0 99.00
2019 05 23 10 50 288  1.2  1.5  0.80 99.00 99.00 999 1007.6   3.3   3.1   3.3 99.0 99.00
2019 05 23 11 00 295  1.2  1.4  0.80 99.00 99.00 999 1007.6   3.2   3.1   3.2 99.0 99.00
2019 05 23 11 10 311  1.0  1.1  0.80 99.00 99.00 999 1007.8   3.2   3.1   3.2 99.0 99.00
2019 05 23 11 20 291  1.0  1.2  0.70 99.00 99.00 999 1008.0   3.3   3.1   3.3 99.0 99.00
2019 05 23 11 30 274  0.9  1.1  0.80 99.00 99.00 999 1008.1   3.3   3.1   3.3 99.0 99.00
2019 05 23 11 40 263  1.0  1.1  0.70 99.00 99.00 999 1008.2   3.4   3.1   3.4 99.0 99.00
2019 05 23 11 50 272  0.8  1.0  0.70 99.00 99.00 999 1008.3   3.4   3.1   3.4 99.0 99.00
2019 05 23 12 00 276  1.1  1.4  0.70 99.00 99.00 999 1008.6   3.4   3.0   3.4 99.0 99.00
2019 05 23 12 10 285  1.4  1.6  0.70 99.00 99.00 999 1008.7   3.4   3.0   3.4 99.0 99.00
2019 05 23 12 20 283  1.4  1.6  0.70 99.00 99.00 999 1008.7   3.4   3.0   3.4 99.0 99.00
2019 05 23 12 30 279  1.3  1.4  0.70 99.00 99.00 999 1009.0   3.4   3.0   3.4 99.0 99.00
2019 05 23 12 40 264  1.3  1.5  0.70 99.00 99.00 999 1009.3   3.4   3.0   3.4 99.0 99.00
2019 05 23 12 50 267  1.5  1.7  0.70 99.00 99.00 999 1009.5   3.5   3.1   3.5 99.0 99.00
2019 05 23 13 00 266  1.8  2.1  0.70 99.00 99.00 999 1009.7   3.6   3.1   3.6 99.0 99.00
2019 05 23 13 10 264  1.7  2.0  0.60 99.00 99.00 999 1009.7   3.7   3.1   3.7 99.0 99.00
2019 05 23 13 20 279  1.5  1.6  0.70 99.00 99.00 999 1009.8   3.8   3.1   3.8 99.0 99.00
2019 05 23 13 30 279  1.2  1.3  0.70 99.00 99.00 999 1010.0   3.9   3.1   3.9 99.0 99.00
2019 05 23 13 40 255  1.5  2.0  0.60 99.00 99.00 999 1010.1   4.2   3.1   4.2 99.0 99.00
2019 05 23 13 50 247  1.7  1.9  0.60 99.00 99.00 999 1010.3   4.5   3.1   4.5 99.0 99.00
2019 05 23 14 00 234  2.3  3.2  0.60 99.00 99.00 999 1010.4   4.7   3.1   4.7 99.0 99.00
2019 05 23 14 10 224  3.4  3.9  0.70 99.00 99.00 999 1010.7   5.7   3.1   5.7 99.0 99.00
2019 05 23 14 20 222  3.8  4.1  0.60 99.00 99.00 999 1010.7   7.0   3.1   7.0 99.0 99.00
2019 05 23 14 30 231  3.9  4.2  0.60 99.00 99.00 999 1010.9   7.2   3.1   7.2 99.0 99.00
2019 05 23 14 40 235  3.7  4.3  0.60 99.00 99.00 999 1011.1   7.1   3.1   7.1 99.0 99.00
2019 05 23 14 50 245  3.5  4.0  0.50 99.00 99.00 999 1011.2   7.0   3.1   6.9 99.0 99.00
2019 05 23 15 00 253  3.0  3.5  0.60 99.00 99.00 999 1011.5   6.8   3.1   6.6 99.0 99.00
2019 05 23 15 10 225  2.8  3.6  0.60 99.00 99.00 999 1011.5   6.3   3.1   6.2 99.0 99.00
2019 05 23 15 20 237  3.8  4.2  0.50 99.00 99.00 999 1011.7   6.7   3.1   6.5 99.0 99.00
2019 05 23 15 30 252  3.3  3.6  0.50 99.00 99.00 999 1012.0   6.5   3.1   6.3 99.0 99.00
2019 05 23 15 40 261  3.4  3.8  0.50 99.00 99.00 999 1012.0   6.7   3.1   6.4 99.0 99.00
2019 05 23 15 50 263  2.9  3.7  0.50 99.00 99.00 999 1012.1   6.5   3.1   6.1 99.0 99.00
2019 05 23 16 00 262  2.7  3.1  0.50 99.00 99.00 999 1012.3   6.6   3.1   6.2 99.0 99.00
2019 05 23 16 10 247  3.4  4.3  0.50 99.00 99.00 999 1012.8   7.0   3.1   6.4 99.0 99.00
2019 05 23 16 20 256  4.3  4.8  0.50 99.00 99.00 999 1013.1   6.9   3.0   6.3 99.0 99.00
2019 05 23 16 30 251  4.4  5.1  0.50 99.00 99.00 999 1013.6   6.8   3.0   6.3 99.0 99.00
2019 05 23 16 40 263  4.6  5.6  0.50 99.00 99.00 999 1014.0   6.9   3.0   6.3 99.0 99.00
2019 05 23 16 50 273  5.9  6.9  0.50 99.00 99.00 999 1014.3   7.5   3.0   6.5 99.0 99.00
2019 05 23 17 00 281  6.0  6.7  0.50 99.00 99.00 999 1014.4   7.9   3.0   6.4 99.0 99.00
2019 05 23 17 10 285  5.5  6.2  0.60 99.00 99.00 999 1014.6   7.8   2.9   7.1 99.0 99.00
2019 05 23 17 20 286  5.9  7.2  0.60 99.00 99.00 999 1014.9   8.1   2.9   7.6 99.0 99.00
2019 05 23 17 30 296  4.8  5.9  0.50 99.00 99.00 999 1015.1   7.7   2.9   6.5 99.0 99.00
2019 05 23 17 40 288  4.0  4.7  0.50 99.00 99.00 999 1015.3   8.0   2.9   6.8 99.0 99.00
2019 05 23 17 50 291  3.7  4.0  0.50 99.00 99.00 999 1015.6   7.1   2.9   6.1 99.0 99.00
2019 05 23 18 00 291  3.7  4.3  0.50 99.00 99.00 999 1015.8   7.5   3.0   6.4 99.0 99.00
2019 05 23 18 10 290  3.5  4.0  0.50 99.00 99.00 999 1015.9   7.3   3.0   6.3 99.0 99.00
2019 05 23 18 20 278  3.8  4.5  0.50 99.00 99.00 999 1015.9   7.6   3.0   6.4 99.0 99.00
2019 05 23 18 30 280  4.6  5.3  0.50 99.00 99.00 999 1016.2   7.9   3.0   6.5 99.0 99.00
2019 05 23 18 40 287  5.2  6.1  0.50 99.00 99.00 999 1016.3   7.8   3.0   6.7 99.0 99.00
2019 05 23 18 50 287  5.0  5.3  0.50 99.00 99.00 999 1016.3   7.8   3.0   6.5 99.0 99.00
2019 05 23 19 00 285  4.5  5.2  0.50 99.00 99.00 999 1016.1   7.7   3.0   6.1 99.0 99.00
2019 05 23 19 10 307  3.1  3.6  0.40 99.00 99.00 999 1016.1   7.0   3.0   6.0 99.0 99.00
2019 05 23 19 20 332  1.2  2.4  0.40 99.00 99.00 999 1016.3   6.5   3.0   5.4 99.0 99.00
