#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 05 10 03 50   8  1.4  1.4  0.30 99.00 99.00 999 9999.0   3.0   3.8   0.9 99.0 99.00
2017 05 10 04 00  26  1.3  1.5  0.30 99.00 99.00 999 9999.0   3.1   3.8   0.8 99.0 99.00
2017 05 10 04 10  56  1.5  1.8  0.30 99.00 99.00 999 9999.0   2.9   3.8   0.8 99.0 99.00
2017 05 10 04 20  63  1.1  1.4  0.40 99.00 99.00 999 9999.0   3.0   3.8   0.2 99.0 99.00
2017 05 10 04 30  62  0.9  1.4  0.30 99.00 99.00 999 9999.0   3.2   3.8   0.2 99.0 99.00
2017 05 10 04 40 201  0.4  1.3  0.30 99.00 99.00 999 9999.0   3.5   3.8   0.2 99.0 99.00
2017 05 10 04 50 211  1.1  2.0  0.30 99.00 99.00 999 9999.0   3.8   3.8   0.6 99.0 99.00
2017 05 10 05 00 255  1.9  2.7  0.30 99.00 99.00 999 9999.0   3.5   3.8   0.8 99.0 99.00
2017 05 10 05 10 264  1.5  2.0  0.30 99.00 99.00 999 9999.0   3.1   3.8   0.9 99.0 99.00
2017 05 10 05 20 290  1.5  2.1  0.30 99.00 99.00 999 9999.0   3.0   3.8   0.8 99.0 99.00
2017 05 10 05 30 286  1.5  2.5  0.30 99.00 99.00 999 9999.0   3.1   3.8   0.7 99.0 99.00
2017 05 10 05 40 299  1.3  2.2  0.30 99.00 99.00 999 9999.0   3.2   3.8   0.7 99.0 99.00
2017 05 10 05 50 303  1.6  1.9  0.30 99.00 99.00 999 9999.0   2.6   3.8   0.6 99.0 99.00
2017 05 10 06 00 305  1.5  1.8  0.30 99.00 99.00 999 9999.0   2.4   3.8   0.6 99.0 99.00
2017 05 10 06 10 295  1.6  1.9  0.30 99.00 99.00 999 9999.0   2.4   3.7   0.5 99.0 99.00
2017 05 10 06 20 287  1.6  1.8  0.30 99.00 99.00 999 9999.0   2.2   3.7   0.1 99.0 99.00
2017 05 10 06 30 281  1.2  1.6  0.20 99.00 99.00 999 9999.0   2.1   3.7  -0.1 99.0 99.00
2017 05 10 06 40 269  1.3  1.5  0.30 99.00 99.00 999 9999.0   2.1   3.7   0.0 99.0 99.00
2017 05 10 06 50 279  1.5  1.6  0.30 99.00 99.00 999 9999.0   1.9   3.7   0.1 99.0 99.00
2017 05 10 07 00 269  1.3  1.6  0.20 99.00 99.00 999 9999.0   1.8   3.6   0.1 99.0 99.00
2017 05 10 07 10 254  1.3  1.3  0.20 99.00 99.00 999 9999.0   1.8   3.6   0.8 99.0 99.00
2017 05 10 07 20 252  1.5  1.7  0.20 99.00 99.00 999 9999.0   1.8   3.6   0.9 99.0 99.00
2017 05 10 07 30 233  1.6  1.6  0.20 99.00 99.00 999 9999.0   1.6   3.6   0.5 99.0 99.00
2017 05 10 07 40 226  1.2  1.4  0.20 99.00 99.00 999 9999.0   1.4   3.6   0.6 99.0 99.00
2017 05 10 07 50 241  1.0  1.1  0.20 99.00 99.00 999 9999.0   1.4   3.6  -0.1 99.0 99.00
2017 05 10 08 00 256  1.1  1.2  0.20 99.00 99.00 999 9999.0   1.2   3.6  -0.2 99.0 99.00
2017 05 10 08 10 233  1.2  1.3  0.20 99.00 99.00 999 9999.0   1.5   3.6   0.9 99.0 99.00
2017 05 10 08 20 232  1.0  1.3  0.20 99.00 99.00 999 9999.0   1.5   3.6   1.7 99.0 99.00
2017 05 10 08 30 190  1.1  1.2  0.20 99.00 99.00 999 9999.0   1.3   3.6   1.8 99.0 99.00
2017 05 10 08 40 186  0.9  1.0  0.20 99.00 99.00 999 9999.0   1.2   3.6   1.9 99.0 99.00
2017 05 10 08 50 219  0.7  1.0  0.20 99.00 99.00 999 9999.0   1.4   3.6   1.7 99.0 99.00
2017 05 10 09 00 249  0.2  0.4  0.20 99.00 99.00 999 9999.0   1.5   3.6   1.6 99.0 99.00
2017 05 10 09 10 246  0.8  1.1  0.20 99.00 99.00 999 9999.0   1.5   3.6   2.0 99.0 99.00
2017 05 10 09 20 230  0.6  0.7  0.20 99.00 99.00 999 9999.0   1.5   3.6   2.0 99.0 99.00
2017 05 10 09 30 173  0.5  0.6  0.20 99.00 99.00 999 9999.0   1.6   3.6   1.8 99.0 99.00
2017 05 10 09 40 152  1.1  1.5  0.20 99.00 99.00 999 9999.0   1.7   3.6   2.0 99.0 99.00
2017 05 10 09 50 204  0.5  1.2  0.20 99.00 99.00 999 9999.0   1.7   3.6   1.8 99.0 99.00
2017 05 10 10 00 250  0.6  0.8  0.10 99.00 99.00 999 9999.0   1.9   3.6   1.6 99.0 99.00
2017 05 10 10 10 231  0.8  0.9  0.10 99.00 99.00 999 9999.0   1.9   3.6   1.7 99.0 99.00
2017 05 10 10 20 240  0.9  1.1  0.10 99.00 99.00 999 9999.0   2.0   3.6   1.8 99.0 99.00
2017 05 10 10 50 323  1.0  1.5  0.10 99.00 99.00 999 9999.0   2.2   3.6   1.7 99.0 99.00
2017 05 10 11 00 352  1.5  1.7  0.10 99.00 99.00 999 9999.0   2.3   3.6   1.4 99.0 99.00
2017 05 10 11 10 347  0.9  1.4  0.10 99.00 99.00 999 9999.0   2.3   3.6   1.2 99.0 99.00
2017 05 10 11 20 336  0.5  0.9  0.10 99.00 99.00 999 9999.0   2.6   3.6   0.7 99.0 99.00
2017 05 10 11 30 310  0.4  0.7  0.10 99.00 99.00 999 9999.0   2.8   3.6   0.7 99.0 99.00
2017 05 10 11 40 255  0.5  0.7  0.10 99.00 99.00 999 9999.0   2.9   3.6   0.8 99.0 99.00
2017 05 10 11 50 248  0.7  0.9  0.10 99.00 99.00 999 9999.0   3.2   3.6   1.0 99.0 99.00
2017 05 10 12 00 259  0.5  0.7  0.10 99.00 99.00 999 9999.0   3.8   3.6   1.2 99.0 99.00
2017 05 10 12 10 268  0.8  0.9  0.10 99.00 99.00 999 9999.0   3.4   3.6   1.4 99.0 99.00
2017 05 10 12 20 276  0.4  0.7  0.10 99.00 99.00 999 9999.0   3.6   3.6   1.7 99.0 99.00
2017 05 10 12 30 314  0.3  0.5  0.10 99.00 99.00 999 9999.0   5.1   3.6   1.6 99.0 99.00
2017 05 10 12 40 307  0.1  0.4  0.10 99.00 99.00 999 9999.0   4.8   3.5   1.8 99.0 99.00
2017 05 10 12 50  13  0.4  1.2  0.10 99.00 99.00 999 9999.0   5.8   3.5   2.3 99.0 99.00
2017 05 10 13 00 301  0.3  1.0  0.10 99.00 99.00 999 9999.0   4.4   3.5   2.2 99.0 99.00
2017 05 10 13 10 209  1.4  1.7  0.10 99.00 99.00 999 9999.0   4.2   3.5   2.3 99.0 99.00
2017 05 10 13 20 202  2.2  2.8  0.10 99.00 99.00 999 9999.0   4.4   3.5   2.5 99.0 99.00
2017 05 10 13 30 207  3.0  3.2  0.10 99.00 99.00 999 9999.0   4.4   3.5   2.8 99.0 99.00
2017 05 10 13 40 227  3.0  3.4  0.10 99.00 99.00 999 9999.0   4.7   3.5   2.5 99.0 99.00
2017 05 10 13 50 286  2.1  2.6  0.10 99.00 99.00 999 9999.0   5.7   3.5   3.3 99.0 99.00
2017 05 10 14 00 263  4.0  5.2  0.10 99.00 99.00 999 9999.0   5.4   3.5   4.7 99.0 99.00
2017 05 10 14 10 278  3.2  3.6  0.10 99.00 99.00 999 9999.0   5.0   3.6   3.3 99.0 99.00
2017 05 10 14 20 278  2.6  3.4  0.10 99.00 99.00 999 9999.0   7.2   3.6   3.6 99.0 99.00
2017 05 10 14 30 260  2.9  3.3  0.10 99.00 99.00 999 9999.0   7.3   3.6   3.6 99.0 99.00
2017 05 10 14 40 246  3.1  3.4  0.10 99.00 99.00 999 9999.0   7.6   3.7   3.7 99.0 99.00
2017 05 10 14 50 238  4.3  4.9  0.10 99.00 99.00 999 9999.0   7.6   3.7   4.2 99.0 99.00
2017 05 10 15 00 232  4.8  5.0  0.10 99.00 99.00 999 9999.0   7.9   3.7   3.8 99.0 99.00
2017 05 10 15 10 230  5.2  5.5  0.20 99.00 99.00 999 9999.0   8.0   3.7   3.9 99.0 99.00
2017 05 10 15 20 231  5.2  5.6  0.20 99.00 99.00 999 9999.0   7.7   3.7   3.9 99.0 99.00
2017 05 10 15 30 234  5.1  5.3  0.20 99.00 99.00 999 9999.0   8.4   3.6   4.0 99.0 99.00
2017 05 10 15 40 235  4.7  5.0  0.30 99.00 99.00 999 9999.0   8.7   3.6   4.0 99.0 99.00
2017 05 10 15 50 236  4.6  5.0  0.30 99.00 99.00 999 9999.0  10.5   3.6   4.0 99.0 99.00
2017 05 10 16 00 231  4.5  4.9  0.20 99.00 99.00 999 9999.0  10.8   3.6   4.0 99.0 99.00
2017 05 10 16 10 229  5.1  5.4  0.20 99.00 99.00 999 9999.0  10.5   3.6   4.3 99.0 99.00
2017 05 10 16 20 231  4.0  4.6  0.30 99.00 99.00 999 9999.0  10.8   3.6   4.3 99.0 99.00
2017 05 10 16 30 229  3.9  4.1  0.30 99.00 99.00 999 9999.0  12.5   3.6   4.0 99.0 99.00
2017 05 10 16 40 226  4.2  4.9  0.30 99.00 99.00 999 9999.0  11.7   3.6   4.3 99.0 99.00
2017 05 10 16 50 229  3.6  4.0  0.30 99.00 99.00 999 9999.0  11.5   3.6   4.3 99.0 99.00
2017 05 10 17 00 225  4.4  4.8  0.30 99.00 99.00 999 9999.0  13.2   3.6   4.1 99.0 99.00
2017 05 10 17 10 221  4.3  4.5  0.20 99.00 99.00 999 9999.0  11.3   3.6   4.0 99.0 99.00
2017 05 10 17 20 220  4.4  4.8  0.20 99.00 99.00 999 9999.0  10.5   3.6   4.2 99.0 99.00
2017 05 10 17 30 239  4.2  4.8  0.20 99.00 99.00 999 9999.0 999.0   3.6   4.2 99.0 99.00
2017 05 10 17 40 231  4.0  5.0  0.20 99.00 99.00 999 9999.0  14.3   3.6   4.4 99.0 99.00
2017 05 10 17 50 242  4.3  5.0  0.20 99.00 99.00 999 9999.0  16.1   3.6   4.5 99.0 99.00
2017 05 10 18 00 245  4.3  5.5  0.20 99.00 99.00 999 9999.0  16.3   3.6   4.7 99.0 99.00
2017 05 10 18 10 249  5.9  6.3  0.20 99.00 99.00 999 9999.0  14.8   3.5   4.9 99.0 99.00
2017 05 10 18 20 247  4.6  6.0  0.30 99.00 99.00 999 9999.0  15.1   3.5   5.9 99.0 99.00
2017 05 10 18 30 250  3.5  4.1  0.20 99.00 99.00 999 9999.0  15.1   3.5   4.4 99.0 99.00
2017 05 10 18 40 248  3.8  4.7  0.20 99.00 99.00 999 9999.0  16.1   3.5   4.5 99.0 99.00
2017 05 10 22 20 262  2.2  3.0  0.20 99.00 99.00 999 9999.0  17.8   3.5   4.4 99.0 99.00
2017 05 10 22 30 269  2.2  2.5  0.20 99.00 99.00 999 9999.0  18.3   3.5   4.9 99.0 99.00
2017 05 10 22 40 302  2.2  2.5  0.20 99.00 99.00 999 9999.0  17.7   3.5   3.9 99.0 99.00
2017 05 10 22 50 325  2.8  3.2  0.20 99.00 99.00 999 9999.0  18.5   3.5   4.1 99.0 99.00
2017 05 10 23 00 324  2.9  3.5  0.20 99.00 99.00 999 9999.0  18.3   3.6   4.4 99.0 99.00
2017 05 10 23 10 310  2.4  2.8  0.20 99.00 99.00 999 9999.0  17.8   3.6   4.3 99.0 99.00
2017 05 10 23 20 315  2.6  3.4  0.20 99.00 99.00 999 9999.0  18.1   3.6   4.1 99.0 99.00
2017 05 10 23 30  38  2.6  3.6  0.20 99.00 99.00 999 9999.0  17.0   3.6   5.0 99.0 99.00
2017 05 10 23 40  89  2.8  3.2  0.20 99.00 99.00 999 9999.0  17.6   3.6   3.7 99.0 99.00
2017 05 10 23 50  82  2.0  2.6  0.10 99.00 99.00 999 9999.0  17.6   3.6   3.1 99.0 99.00
2017 05 11 00 00  80  2.3  2.8  0.10 99.00 99.00 999 9999.0  17.9   3.6   3.1 99.0 99.00
2017 05 11 00 10  72  2.4  2.6  0.10 99.00 99.00 999 9999.0  17.5   3.6   3.3 99.0 99.00
2017 05 11 00 20  51  2.6  3.0  0.10 99.00 99.00 999 9999.0  16.4   3.6   3.2 99.0 99.00
2017 05 11 00 30  55  2.8  3.2  0.10 99.00 99.00 999 9999.0  17.0   3.6   3.5 99.0 99.00
2017 05 11 04 20  19  3.1  3.5  0.30 99.00 99.00 999 9999.0  10.7   3.5   2.4 99.0 99.00
2017 05 11 04 30   8  3.7  4.8  0.20 99.00 99.00 999 9999.0  10.5   3.5   2.5 99.0 99.00
2017 05 11 04 40   1  4.1  4.7  0.20 99.00 99.00 999 9999.0  10.6   3.5   2.7 99.0 99.00
2017 05 11 04 50  16  3.2  3.6  0.30 99.00 99.00 999 9999.0  10.8   3.5   2.2 99.0 99.00
2017 05 11 05 00  10  2.8  3.3  0.20 99.00 99.00 999 9999.0  10.4   3.5   2.3 99.0 99.00
2017 05 11 05 10  17  2.0  2.5  0.20 99.00 99.00 999 9999.0  10.5   3.5   2.1 99.0 99.00
2017 05 11 05 20   9  2.7  3.2  0.20 99.00 99.00 999 9999.0   9.8   3.5   2.0 99.0 99.00
2017 05 11 05 30  11  2.4  3.2  0.20 99.00 99.00 999 9999.0   9.6   3.5   2.1 99.0 99.00
2017 05 11 05 40   1  2.7  3.2  0.20 99.00 99.00 999 9999.0   9.4   3.6   1.9 99.0 99.00
2017 05 11 05 50   4  2.4  2.7  0.20 99.00 99.00 999 9999.0   9.3   3.6   1.9 99.0 99.00
2017 05 11 06 00 360  2.5  2.9  0.20 99.00 99.00 999 9999.0   9.2   3.6   2.2 99.0 99.00
2017 05 11 06 10   6  2.2  2.6  0.20 99.00 99.00 999 9999.0   8.9   3.6   2.1 99.0 99.00
2017 05 11 06 20 352  2.5  3.0  0.20 99.00 99.00 999 9999.0   8.7   3.6   1.7 99.0 99.00
2017 05 11 06 30 347  2.5  2.6  0.20 99.00 99.00 999 9999.0   7.2   3.6   1.8 99.0 99.00
2017 05 11 06 40 335  2.4  2.9  0.20 99.00 99.00 999 9999.0   6.5   3.6   1.9 99.0 99.00
2017 05 11 06 50 334  2.2  2.5  0.20 99.00 99.00 999 9999.0   6.4   3.6   2.0 99.0 99.00
2017 05 11 07 00 336  2.6  3.0  0.10 99.00 99.00 999 9999.0   6.3   3.6   1.9 99.0 99.00
2017 05 11 07 10 334  2.7  2.9  0.10 99.00 99.00 999 9999.0   6.1   3.6   2.0 99.0 99.00
2017 05 11 07 20 335  2.7  3.0  0.10 99.00 99.00 999 9999.0   6.4   3.7   1.9 99.0 99.00
2017 05 11 07 30 336  3.0  3.1  0.10 99.00 99.00 999 9999.0   5.8   3.7   1.9 99.0 99.00
2017 05 11 07 40 339  3.2  3.4  0.10 99.00 99.00 999 9999.0   5.2   3.7   1.9 99.0 99.00
2017 05 11 07 50 341  2.9  3.1  0.20 99.00 99.00 999 9999.0   6.3   3.7   1.8 99.0 99.00
2017 05 11 08 00 341  2.8  3.1  0.20 99.00 99.00 999 9999.0   6.4   3.7   1.8 99.0 99.00
2017 05 11 08 10 335  1.9  2.3  0.20 99.00 99.00 999 9999.0   6.4   3.7   1.9 99.0 99.00
2017 05 11 10 20 358  3.5  3.7  0.10 99.00 99.00 999 9999.0   6.1   3.8   2.0 99.0 99.00
2017 05 11 10 30  25  2.4  3.0  0.10 99.00 99.00 999 9999.0   6.0   3.8   2.1 99.0 99.00
2017 05 11 10 40  16  2.1  2.9  0.20 99.00 99.00 999 9999.0   5.9   3.8   2.1 99.0 99.00
2017 05 11 10 50 355  3.5  3.7  0.30 99.00 99.00 999 9999.0   6.0   3.8   2.0 99.0 99.00
2017 05 11 11 00 352  3.8  4.1  0.30 99.00 99.00 999 9999.0   5.9   3.7   2.0 99.0 99.00
2017 05 11 11 10 357  4.3  5.4  0.30 99.00 99.00 999 9999.0   6.1   3.7   2.0 99.0 99.00
2017 05 11 11 20 359  4.4  4.6  0.30 99.00 99.00 999 9999.0   6.4   3.7   2.0 99.0 99.00
2017 05 11 11 30 357  4.3  4.6  0.30 99.00 99.00 999 9999.0   6.8   3.7   2.0 99.0 99.00
2017 05 11 11 40 359  4.1  4.5  0.40 99.00 99.00 999 9999.0   7.1   3.6   2.0 99.0 99.00
2017 05 11 11 50   0  3.6  4.0  0.30 99.00 99.00 999 9999.0   7.2   3.6   2.0 99.0 99.00
2017 05 11 12 00 354  3.0  3.2  0.30 99.00 99.00 999 9999.0   7.3   3.6   2.0 99.0 99.00
2017 05 11 12 10 353  3.0  3.2  0.30 99.00 99.00 999 9999.0   7.4   3.6   2.0 99.0 99.00
2017 05 11 12 20 359  3.4  3.7  0.30 99.00 99.00 999 9999.0   7.2   3.6   2.0 99.0 99.00
2017 05 11 12 30   0  3.7  3.8  0.30 99.00 99.00 999 9999.0   7.6   3.7   2.0 99.0 99.00
2017 05 11 12 40   1  3.4  3.6  0.30 99.00 99.00 999 9999.0   8.0   3.7   2.0 99.0 99.00
2017 05 11 12 50   6  2.7  3.1  0.30 99.00 99.00 999 9999.0   8.1   3.7   1.9 99.0 99.00
2017 05 11 13 00   7  1.9  2.1  0.20 99.00 99.00 999 9999.0   8.5   3.7   2.0 99.0 99.00
2017 05 11 13 10 342  0.9  1.5  0.20 99.00 99.00 999 9999.0   8.8   3.7   2.0 99.0 99.00
2017 05 11 13 20 299  0.6  0.9  0.20 99.00 99.00 999 9999.0   9.2   3.7   2.0 99.0 99.00
2017 05 11 13 30 258  0.5  0.8  0.20 99.00 99.00 999 9999.0   9.4   3.8   2.1 99.0 99.00
2017 05 11 13 40 208  1.6  3.1  0.20 99.00 99.00 999 9999.0   9.5   3.8   3.0 99.0 99.00
2017 05 11 13 50 185  1.9  4.3  0.20 99.00 99.00 999 9999.0  10.0   3.8   3.4 99.0 99.00
2017 05 11 14 00 191  2.2  3.8  0.20 99.00 99.00 999 9999.0   8.1   3.8   2.2 99.0 99.00
2017 05 11 14 10 195  3.1  3.6  0.20 99.00 99.00 999 9999.0   7.9   3.8   2.6 99.0 99.00
2017 05 11 14 20 206  2.6  3.0  0.20 99.00 99.00 999 9999.0   7.1   3.9   2.4 99.0 99.00
2017 05 11 14 30 222  1.8  2.1  0.20 99.00 99.00 999 9999.0   5.6   3.9   2.4 99.0 99.00
2017 05 11 14 40 210  2.4  2.6  0.20 99.00 99.00 999 9999.0   5.4   3.9   2.6 99.0 99.00
2017 05 11 14 50 213  2.7  2.9  0.20 99.00 99.00 999 9999.0   5.8   3.9   2.5 99.0 99.00
2017 05 11 15 00 206  3.0  3.3  0.10 99.00 99.00 999 9999.0   5.6   3.9   2.7 99.0 99.00
2017 05 11 15 10 211  3.2  3.3  0.10 99.00 99.00 999 9999.0   5.6   3.9   2.6 99.0 99.00
2017 05 11 15 20 205  2.5  2.9  0.10 99.00 99.00 999 9999.0   5.4   3.9   2.2 99.0 99.00
2017 05 11 15 40 196  2.5  2.8  0.10 99.00 99.00 999 9999.0   6.5   4.0   2.6 99.0 99.00
2017 05 11 15 50 205  2.5  2.8  0.10 99.00 99.00 999 9999.0   6.7   4.0   2.2 99.0 99.00
2017 05 11 16 00 225  2.2  2.3  0.10 99.00 99.00 999 9999.0   6.6   4.0   2.5 99.0 99.00
2017 05 11 16 10 233  1.9  2.1  0.10 99.00 99.00 999 9999.0   7.4   4.0   2.5 99.0 99.00
2017 05 11 16 20 220  1.7  2.1  0.20 99.00 99.00 999 9999.0   5.8   4.0   2.8 99.0 99.00
2017 05 11 16 30 205  1.4  1.5  0.10 99.00 99.00 999 9999.0   7.2   4.0   1.8 99.0 99.00
2017 05 11 16 40 184  1.4  1.7  0.10 99.00 99.00 999 9999.0   8.7   4.0   1.6 99.0 99.00
2017 05 11 16 50 215  1.1  1.5  0.10 99.00 99.00 999 9999.0   8.2   4.0   2.5 99.0 99.00
2017 05 11 17 00 207  0.7  0.9  0.10 99.00 99.00 999 9999.0   7.1   4.0   2.8 99.0 99.00
2017 05 11 17 10 212  0.6  0.7  0.10 99.00 99.00 999 9999.0   7.4   4.0   3.1 99.0 99.00
2017 05 11 17 20 171  1.2  1.6  0.10 99.00 99.00 999 9999.0   6.9   4.1   2.8 99.0 99.00
