#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 09 01 00 00  51  4.4 99.0  0.40  3.40 99.00  48 1014.4  18.4  17.8  16.3 99.0 99.00
2023 09 01 00 10  56  4.1 99.0  0.50  3.80 99.00  49 1014.4  18.5  17.8  16.3 99.0 99.00
2023 09 01 00 20  53  3.7 99.0  0.40  3.60 99.00  53 1014.5  18.4  17.8  16.4 99.0 99.00
2023 09 01 00 30  54  3.3 99.0  0.40  3.80 99.00  54 1014.5  18.4  17.8  16.5 99.0 99.00
2023 09 01 00 40  64  3.9 99.0  0.40  3.70 99.00  50 1014.2  18.3  17.7  16.6 99.0 99.00
2023 09 01 00 50  63  4.0 99.0  0.50  3.60 99.00  55 1014.2  18.4  17.7  16.6 99.0 99.00
2023 09 01 01 00  70  3.4 99.0  0.40  3.50 99.00  49 1014.2  18.5  17.7  16.5 99.0 99.00
2023 09 01 01 10  76  2.4 99.0  0.50  3.50 99.00  50 1014.4  19.2  17.7  16.1 99.0 99.00
2023 09 01 01 20  87  1.5 99.0  0.40  3.50 99.00  40 1014.7  19.8  17.7  15.9 99.0 99.00
2023 09 01 01 30 105  1.2 99.0  0.40  3.20 99.00  33 1014.9  20.0  17.7  15.7 99.0 99.00
2023 09 01 01 40 112  1.9 99.0  0.40  3.50 99.00  38 1014.8  20.7  17.7  15.4 99.0 99.00
2023 09 01 01 50 111  3.1 99.0  0.40  3.70 99.00  36 1014.6  20.5  17.7  15.5 99.0 99.00
2023 09 01 02 00  94  3.5 99.0  0.40  3.50 99.00  43 1014.4  19.1  17.7  16.3 99.0 99.00
2023 09 01 02 10  94  2.4 99.0  0.30  3.80 99.00  44 1014.5  19.1  17.7  16.1 99.0 99.00
2023 09 01 02 20 136  1.8 99.0  0.30  3.20 99.00  51 1014.8  19.7  17.9  15.8 99.0 99.00
2023 09 01 02 30 158  1.7 99.0  0.30  3.70 99.00  44 1014.9  19.7  17.8  15.6 99.0 99.00
2023 09 01 02 40 153  1.5 99.0  0.30  2.90 99.00  39 1015.0  19.7  17.8  15.5 99.0 99.00
2023 09 01 02 50 149  1.7 99.0  0.30  3.50 99.00  31 1015.1  19.7  17.8  15.5 99.0 99.00
2023 09 01 03 00 141  2.4 99.0  0.30  3.60 99.00  28 1015.0  20.1  17.8  14.9 99.0 99.00
2023 09 01 03 10 147  2.6 99.0  0.30  3.50 99.00  31 1014.9  20.3  17.7  14.7 99.0 99.00
2023 09 01 03 20 156  1.9 99.0  0.30  3.50 99.00  31 1015.0  20.2  17.7  14.8 99.0 99.00
2023 09 01 03 30 167  1.9 99.0  0.30  3.40 99.00  28 1015.0  20.3  17.7  14.4 99.0 99.00
2023 09 01 03 40 167  2.2 99.0  0.30  3.70 99.00  24 1015.0  19.9  17.7  14.7 99.0 99.00
2023 09 01 03 50 164  1.9 99.0  0.30  3.30 99.00  25 1015.1  19.7  17.7  14.7 99.0 99.00
2023 09 01 04 00 170  1.8 99.0  0.30  3.20 99.00  26 1015.1  19.6  17.7  14.6 99.0 99.00
2023 09 01 04 10 168  2.7 99.0  0.30  3.80 99.00  31 1015.1  19.7  17.7  14.4 99.0 99.00
2023 09 01 04 20 171  3.1 99.0  0.30  3.80 99.00  29 1015.1  19.6  17.7  14.6 99.0 99.00
2023 09 01 04 30 171  3.0 99.0  0.30  3.70 99.00  24 1015.1  19.5  17.7  14.4 99.0 99.00
2023 09 01 04 40 174  3.1 99.0  0.30  3.80 99.00  21 1015.2  19.5  17.7  14.2 99.0 99.00
2023 09 01 04 50 181  2.8 99.0  0.30  3.40 99.00  19 1015.2  19.5  17.7  14.3 99.0 99.00
2023 09 01 05 00 191  2.2 99.0  0.30  3.90 99.00  18 1015.2  19.3  17.7  14.6 99.0 99.00
2023 09 01 05 10 190  1.7 99.0  0.30  3.80 99.00  16 1015.2  19.1  17.7  14.6 99.0 99.00
2023 09 01 05 20 195  1.5 99.0  0.30  3.50 99.00  15 1015.1  19.0  17.7  14.9 99.0 99.00
2023 09 01 05 30 215  1.0 99.0  0.30  3.60 99.00  38 1015.1  18.9  17.7  14.8 99.0 99.00
2023 09 01 05 40 213  1.2 99.0  0.20  3.30 99.00 354 1015.2  18.9  17.7  14.6 99.0 99.00
2023 09 01 05 50 200  1.6 99.0  0.30  3.30 99.00 351 1015.2  19.0  17.7  14.1 99.0 99.00
2023 09 01 06 00 192  1.5 99.0  0.20  3.50 99.00 350 1015.3  19.0  17.7  14.5 99.0 99.00
2023 09 01 06 10 178  1.8 99.0  0.20  3.30 99.00 348 1015.2  18.8  17.7  14.9 99.0 99.00
2023 09 01 06 20 160  1.8 99.0  0.20  3.10 99.00 349 1015.0  18.6  17.7  14.8 99.0 99.00
2023 09 01 06 30 168  2.1 99.0  0.30  3.60 99.00 352 1015.0  18.6  17.7  14.6 99.0 99.00
2023 09 01 06 40 179  2.5 99.0  0.20  3.30 99.00 305 1014.9  18.6  17.7  14.2 99.0 99.00
2023 09 01 06 50 187  2.8 99.0  0.30  3.30 99.00  14 1014.9  18.8  17.7  14.0 99.0 99.00
2023 09 01 07 00 198  3.2 99.0  0.20  3.20 99.00  28 1014.9  18.9  17.7  13.8 99.0 99.00
2023 09 01 07 10 206  2.6 99.0  0.20  3.30 99.00  50 1015.0  18.8  17.7  14.4 99.0 99.00
2023 09 01 07 20 212  3.4 99.0  0.20  3.40 99.00  74 1015.0  19.1  17.7  14.0 99.0 99.00
2023 09 01 07 30 208  4.3 99.0  0.20  1.90 99.00  74 1014.9  19.4  17.7  13.5 99.0 99.00
2023 09 01 07 40 207  3.8 99.0  0.20  2.00 99.00  94 1014.9  19.3  17.7  13.6 99.0 99.00
2023 09 01 07 50 213  3.7 99.0  0.20  2.10 99.00  98 1014.9  19.3  17.7  13.9 99.0 99.00
2023 09 01 08 00 218  4.3 99.0  0.30  2.30 99.00 128 1014.9  19.2  17.7  14.1 99.0 99.00
2023 09 01 08 10 217  4.0 99.0  0.30  2.50 99.00 150 1015.0  19.1  17.7  14.0 99.0 99.00
2023 09 01 08 20 224  4.4 99.0  0.30  2.30 99.00 156 1015.0  19.1  17.7  13.7 99.0 99.00
2023 09 01 08 30 217  4.8 99.0  0.30  2.50 99.00 160 1014.9  19.1  17.7  13.5 99.0 99.00
2023 09 01 08 40 219  4.6 99.0  0.30  2.50 99.00 170 1014.9  19.1  17.7  13.4 99.0 99.00
2023 09 01 08 50 216  4.4 99.0  0.30  2.50 99.00 179 1014.9  19.1  17.7  13.4 99.0 99.00
2023 09 01 09 00 204  4.8 99.0  0.30  2.30 99.00 172 1014.9  19.1  17.7  13.3 99.0 99.00
2023 09 01 09 10 207  5.2 99.0  0.20  2.50 99.00 176 1014.8  19.2  17.7  13.3 99.0 99.00
2023 09 01 09 20 205  4.9 99.0  0.20  2.40 99.00 175 1014.6  19.2  17.7  13.3 99.0 99.00
2023 09 01 09 30 206  6.1 99.0  0.30  2.40 99.00 177 1014.5  19.2  17.7  13.3 99.0 99.00
2023 09 01 09 40 209  5.5 99.0  0.30  2.40 99.00 177 1014.5  19.2  17.7  13.5 99.0 99.00
2023 09 01 09 50 212  5.7 99.0  0.30  2.40 99.00 176 1014.5  19.0  17.7  13.6 99.0 99.00
2023 09 01 10 00 214  5.6 99.0  0.30  2.40 99.00 176 1014.5  19.0  17.7  13.6 99.0 99.00
2023 09 01 10 10 203  5.8 99.0  0.30  2.50 99.00 184 1014.4  18.9  17.7  13.7 99.0 99.00
2023 09 01 10 20 206  6.1 99.0  0.30  2.30 99.00 183 1014.3  18.9  17.7  13.6 99.0 99.00
2023 09 01 10 30 212  6.2 99.0  0.30  2.30 99.00 188 1014.3  18.9  17.7  13.5 99.0 99.00
2023 09 01 10 40 207  7.5 99.0  0.30  2.50 99.00 188 1014.3  18.8  17.6  13.3 99.0 99.00
2023 09 01 10 50 209  7.7 99.0  0.30  2.60 99.00 192 1014.2  18.8  17.6  13.2 99.0 99.00
2023 09 01 11 00 207  7.3 99.0  0.30  2.40 99.00 196 1014.1  18.8  17.6  13.1 99.0 99.00
2023 09 01 11 10 206  7.3 99.0  0.30  2.60 99.00 196 1014.0  18.7  17.6  13.2 99.0 99.00
2023 09 01 11 20 208  7.0 99.0  0.30  2.50 99.00 191 1013.9  18.7  17.6  13.4 99.0 99.00
2023 09 01 11 30 200  7.0 99.0  0.30  2.70 99.00 189 1013.9  18.8  17.6  13.4 99.0 99.00
2023 09 01 11 40 203  6.8 99.0  0.30  2.50 99.00 181 1013.9  18.7  17.6  13.6 99.0 99.00
2023 09 01 11 50 201  7.5 99.0  0.40  2.70 99.00 178 1013.7  18.9  17.6  13.5 99.0 99.00
2023 09 01 12 00 202  7.9 99.0  0.30  2.40 99.00 180 1013.7  19.0  17.6  13.7 99.0 99.00
2023 09 01 12 10 204  7.8 99.0  0.40  2.50 99.00 177 1013.7  19.1  17.6  13.9 99.0 99.00
2023 09 01 12 20 201  8.5 99.0  0.40  2.60 99.00 172 1013.7  19.2  17.6  13.9 99.0 99.00
2023 09 01 12 30 203  7.7 99.0  0.40  2.60 99.00 173 1013.8  19.1  17.6  13.9 99.0 99.00
2023 09 01 12 40 203  8.2 99.0  0.40  2.90 99.00 173 1013.8  19.2  17.6  13.9 99.0 99.00
2023 09 01 12 50 204  8.6 99.0  0.50  2.90 99.00 172 1013.9  19.3  17.6  13.8 99.0 99.00
2023 09 01 13 00 205  7.9 99.0  0.50  2.90 99.00 167 1013.8  19.2  17.6  14.0 99.0 99.00
2023 09 01 13 10 214  8.1 99.0  0.50  3.10 99.00 166 1013.9  19.3  17.6  13.9 99.0 99.00
2023 09 01 13 20 219  7.3 99.0  0.50  3.10 99.00 169 1014.0  19.2  17.6  14.0 99.0 99.00
2023 09 01 13 30 222  7.5 99.0  0.60  3.20 99.00 173 1014.1  19.2  17.6  13.8 99.0 99.00
2023 09 01 13 40 224  6.4 99.0  0.50  3.20 99.00 174 1014.1  19.1  17.6  14.3 99.0 99.00
2023 09 01 13 50 227  5.8 99.0  0.50  3.30 99.00 176 1014.0  19.2  17.6  14.2 99.0 99.00
2023 09 01 14 00 224  6.2 99.0  0.40  2.90 99.00 175 1013.9  19.2  17.6  14.4 99.0 99.00
2023 09 01 14 10 215  6.2 99.0  0.50  3.20 99.00 178 1013.8  19.3  17.6  14.6 99.0 99.00
2023 09 01 14 20 216  6.1 99.0  0.50  3.10 99.00 180 1013.7  19.3  17.6  14.5 99.0 99.00
2023 09 01 14 30 222  5.1 99.0  0.40  2.80 99.00 183 1013.7  19.3  17.6  14.7 99.0 99.00
2023 09 01 14 40 213  5.2 99.0  0.40  3.00 99.00 184 1013.7  19.4  17.6  14.8 99.0 99.00
2023 09 01 14 50 211  5.0 99.0  0.40  3.10 99.00 184 1013.6  19.5  17.6  15.0 99.0 99.00
2023 09 01 15 00 221  5.0 99.0  0.40  2.90 99.00 180 1013.6  19.6  17.6  15.1 99.0 99.00
2023 09 01 15 10 215  4.7 99.0  0.40  2.90 99.00 179 1013.6  19.7  17.6  15.3 99.0 99.00
2023 09 01 15 20 219  5.5 99.0  0.30  2.80 99.00 176 1013.5  19.9  17.6  15.4 99.0 99.00
2023 09 01 15 30 217  5.6 99.0  0.30  2.60 99.00 178 1013.4  20.0  17.6  15.5 99.0 99.00
2023 09 01 15 40 222  6.4 99.0  0.40  2.90 99.00 192 1013.4  20.2  17.7  15.5 99.0 99.00
2023 09 01 15 50 210  6.7 99.0  0.40  2.70 99.00 203 1013.2  20.2  17.7  15.7 99.0 99.00
2023 09 01 16 00 211  5.6 99.0  0.40  2.80 99.00 204 1013.1  20.1  17.7  16.0 99.0 99.00
2023 09 01 16 10 216  4.8 99.0  0.40  2.90 99.00 206 1013.0  20.1  17.7  16.2 99.0 99.00
2023 09 01 16 20 219  5.2 99.0  0.40  2.80 99.00 204 1013.0  20.5  17.7  16.2 99.0 99.00
2023 09 01 16 30 221  6.1 99.0  0.40  3.00 99.00 200 1012.8  20.7  17.7  16.2 99.0 99.00
2023 09 01 16 40 218  6.6 99.0  0.40  2.70 99.00 200 1012.7  21.0  17.7  16.2 99.0 99.00
2023 09 01 16 50 218  5.8 99.0  0.40  2.90 99.00 198 1012.7  20.9  17.7  16.5 99.0 99.00
2023 09 01 17 00 214  5.0 99.0  0.40  3.00 99.00 196 1012.6  20.9  17.7  16.6 99.0 99.00
2023 09 01 17 10 214  4.8 99.0  0.40  3.20 99.00 196 1012.5  20.9  17.7  16.7 99.0 99.00
2023 09 01 17 20 199  5.9 99.0  0.40  2.90 99.00 195 1012.3  21.2  17.8  16.6 99.0 99.00
2023 09 01 17 30 204  5.6 99.0  0.40  2.90 99.00 193 1012.1  21.5  17.8  16.7 99.0 99.00
2023 09 01 17 40 210  5.1 99.0  0.40  3.10 99.00 189 1012.1  21.2  17.8  16.9 99.0 99.00
2023 09 01 17 50 220  5.1 99.0  0.40  3.10 99.00 182 1012.0  21.3  17.8  17.0 99.0 99.00
2023 09 01 18 00 213  6.4 99.0  0.40  2.90 99.00 178 1012.0  21.6  17.8  16.9 99.0 99.00
2023 09 01 18 10 208  6.8 99.0  0.40  3.00 99.00 180 1012.0  21.5  17.8  16.9 99.0 99.00
2023 09 01 18 20 205  7.3 99.0  0.40  2.90 99.00 187 1011.8  21.7  17.8  16.7 99.0 99.00
2023 09 01 18 30 211  6.2 99.0  0.40  3.10 99.00 196 1011.8  21.5  17.8  16.9 99.0 99.00
2023 09 01 18 40 208  5.7 99.0  0.40  2.70 99.00 200 1011.6  21.4  17.8  17.0 99.0 99.00
2023 09 01 18 50 214  5.2 99.0  0.40  2.90 99.00 200 1011.7  21.4  17.8  17.2 99.0 99.00
