#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 08 01 00 00 179  2.4 99.0  0.00  3.80 99.00 147 1018.7  22.2  18.4  17.9 99.0 99.00
2023 08 01 00 10 176  2.3 99.0  0.00  3.80 99.00 112 1018.7  22.7  18.4  17.2 99.0 99.00
2023 08 01 00 20 178  2.1 99.0  0.00  4.00 99.00  52 1018.7  22.2  18.4  17.9 99.0 99.00
2023 08 01 00 30 192  2.1 99.0  0.00  4.80 99.00  35 1018.8  22.1  18.4  17.6 99.0 99.00
2023 08 01 00 40 201  2.3 99.0  0.00  3.90 99.00 158 1018.8  22.1  18.4  17.5 99.0 99.00
2023 08 01 00 50 210  2.0 99.0  0.00  3.80 99.00 256 1019.0  21.8  18.5  17.8 99.0 99.00
2023 08 01 01 00 212  2.4 99.0  0.00  2.60 99.00 205 1018.9  21.8  18.6  17.8 99.0 99.00
2023 08 01 01 10 222  2.1 99.0  0.00  1.80 99.00 182 1019.0  21.5  18.5  17.9 99.0 99.00
2023 08 01 01 20 217  1.8 99.0  0.00  2.10 99.00 136 1019.0  21.6  18.4  17.7 99.0 99.00
2023 08 01 01 30 208  2.2 99.0  0.00  2.10 99.00 100 1019.0  21.6  18.2  17.8 99.0 99.00
2023 08 01 01 40 209  2.4 99.0  0.00  1.80 99.00 119 1019.0  21.5  18.0  17.9 99.0 99.00
2023 08 01 01 50 199  2.1 99.0  0.00  1.70 99.00 174 1019.1  21.4  18.3  18.1 99.0 99.00
2023 08 01 02 00 190  2.2 99.0  0.00  1.60 99.00 185 1019.1  21.4  18.6  18.0 99.0 99.00
2023 08 01 02 10 183  2.3 99.0  0.00  1.70 99.00 131 1019.1  21.4  18.9  18.1 99.0 99.00
2023 08 01 02 20 180  2.0 99.0  0.00  4.00 99.00  49 1019.2  21.2  18.7  18.1 99.0 99.00
2023 08 01 02 30 183  2.0 99.0  0.00  4.00 99.00 235 1019.3  21.1  18.5  17.8 99.0 99.00
2023 08 01 02 40 185  2.0 99.0  0.00  3.90 99.00 348 1019.4  20.8  18.7  17.8 99.0 99.00
2023 08 01 02 50 183  2.1 99.0  0.00  4.20 99.00 291 1019.5  20.7  18.8  17.8 99.0 99.00
2023 08 01 03 00 183  2.0 99.0  0.00  3.40 99.00 257 1019.5  20.7  18.7  17.6 99.0 99.00
2023 08 01 03 10 239  1.8 99.0  0.00  2.70 99.00 254 1019.5  20.3  18.5  17.6 99.0 99.00
2023 08 01 03 20 248  2.0 99.0  0.00  2.20 99.00 267 1019.6  20.5  18.4  17.5 99.0 99.00
2023 08 01 03 30 267  2.1 99.0  0.00  2.10 99.00 279 1019.6  20.4  18.3  17.3 99.0 99.00
2023 08 01 03 40 255  1.5 99.0  0.00  2.50 99.00 315 1019.6  20.3  18.2  17.3 99.0 99.00
2023 08 01 03 50 250  1.5 99.0  0.00  1.70 99.00 345 1019.6  20.3  18.1  17.1 99.0 99.00
2023 08 01 04 00 238  1.1 99.0  0.00  4.00 99.00 348 1019.5  20.4  18.2  17.1 99.0 99.00
2023 08 01 04 10 239  1.4 99.0  0.00  4.20 99.00 116 1019.5  20.2  18.1  17.0 99.0 99.00
2023 08 01 04 20 234  1.3 99.0  0.00  4.20 99.00  32 1019.5  20.1  18.1  16.8 99.0 99.00
2023 08 01 04 30 228  1.9 99.0  0.00  4.00 99.00  24 1019.6  20.2  18.2  16.7 99.0 99.00
2023 08 01 04 40 252  1.7 99.0  0.00  4.00 99.00 250 1019.7  20.0  18.2  16.7 99.0 99.00
2023 08 01 04 50 247  1.3 99.0  0.00  5.60 99.00 149 1019.7  19.7  18.1  16.7 99.0 99.00
2023 08 01 05 00 237  1.1 99.0  0.00  1.60 99.00 148 1019.7  19.7  18.1  16.6 99.0 99.00
2023 08 01 05 10 233  1.6 99.0  0.00  1.50 99.00 160 1019.6  19.7  18.0  16.5 99.0 99.00
2023 08 01 05 20 247  1.2 99.0  0.00  1.50 99.00 154 1019.6  19.5  18.0  16.7 99.0 99.00
2023 08 01 05 30 280  0.9 99.0  0.00  1.50 99.00 163 1019.6  19.4  18.1  16.5 99.0 99.00
2023 08 01 05 40   0  0.8 99.0  0.00  1.70 99.00 164 1019.6  19.3  18.1  16.5 99.0 99.00
2023 08 01 05 50 289  0.6 99.0  0.00  1.60 99.00 205 1019.6  19.5  18.0  16.3 99.0 99.00
2023 08 01 06 00 242  1.6 99.0  0.00  1.60 99.00 231 1019.6  19.4  18.0  16.3 99.0 99.00
2023 08 01 06 10 245  2.0 99.0  0.00  1.70 99.00 237 1019.6  19.2  18.1  16.4 99.0 99.00
2023 08 01 06 20 243  1.6 99.0  0.00  1.60 99.00 245 1019.7  19.1  18.3  16.5 99.0 99.00
2023 08 01 06 30 241  2.6 99.0  0.00  1.60 99.00 246 1019.8  19.2  18.3  16.4 99.0 99.00
2023 08 01 06 40 239  2.6 99.0  0.00  1.60 99.00 235 1019.9  19.3  18.4  16.2 99.0 99.00
2023 08 01 06 50 235  2.4 99.0  0.00  1.60 99.00 234 1020.0  19.5  18.3  16.0 99.0 99.00
2023 08 01 07 00 254  1.8 99.0  0.00  1.60 99.00 232 1020.0  19.4  18.2  16.0 99.0 99.00
2023 08 01 07 10 271  1.5 99.0  0.00  1.50 99.00 225 1020.0  19.3  18.2  16.1 99.0 99.00
2023 08 01 07 20 281  1.2 99.0  0.00  1.50 99.00 224 1019.9  19.2  18.2  16.1 99.0 99.00
2023 08 01 07 30 341  0.9 99.0  0.00  1.60 99.00 218 1019.8  19.0  18.2  16.2 99.0 99.00
2023 08 01 07 40  33  0.6 99.0  0.00  1.40 99.00 209 1019.9  18.9  18.2  16.1 99.0 99.00
2023 08 01 07 50  71  0.5 99.0  0.00  1.50 99.00 202 1019.8  19.0  18.2  16.1 99.0 99.00
2023 08 01 08 00  64  0.9 99.0  0.00  1.50 99.00 193 1019.7  19.0  18.1  16.0 99.0 99.00
2023 08 01 08 10  91  1.4 99.0  0.00  1.50 99.00 178 1019.8  18.7  18.1  16.1 99.0 99.00
2023 08 01 08 20  99  0.8 99.0  0.00  1.50 99.00 167 1019.9  18.7  18.1  16.1 99.0 99.00
2023 08 01 08 30  78  1.8 99.0  0.00  1.50 99.00 142 1019.9  18.5  18.1  16.3 99.0 99.00
2023 08 01 08 40  83  2.4 99.0  0.00  1.40 99.00 114 1019.9  18.2  18.1  16.3 99.0 99.00
2023 08 01 08 50  71  2.2 99.0  0.00  4.00 99.00  97 1019.9  18.1  18.0  16.1 99.0 99.00
2023 08 01 09 00  66  2.2 99.0  0.00  3.60 99.00  90 1020.0  18.1  18.0  15.8 99.0 99.00
2023 08 01 09 10  78  1.4 99.0  0.00  3.30 99.00  81 1020.0  18.1  18.0  15.8 99.0 99.00
2023 08 01 09 20  81  1.4 99.0  0.00  3.30 99.00  88 1020.0  18.0  18.0  16.0 99.0 99.00
2023 08 01 09 30  76  1.7 99.0  0.00  3.90 99.00  82 1020.1  18.1  17.9  16.0 99.0 99.00
2023 08 01 09 40  84  0.8 99.0  0.00  3.10 99.00  76 1020.2  18.2  17.9  16.0 99.0 99.00
2023 08 01 09 50  38  1.8 99.0  0.00  3.40 99.00  70 1020.3  18.0  17.8  16.0 99.0 99.00
2023 08 01 10 00  38  2.2 99.0  0.00  3.10 99.00  76 1020.3  17.8  17.8  16.1 99.0 99.00
2023 08 01 10 10  43  2.5 99.0  0.00  3.50 99.00  72 1020.2  17.6  17.7  16.0 99.0 99.00
2023 08 01 10 20  44  2.5 99.0  0.00  4.00 99.00  65 1020.2  17.5  17.6  15.9 99.0 99.00
2023 08 01 10 30  42  2.6 99.0  0.00  4.20 99.00  63 1020.1  17.5  17.5  15.9 99.0 99.00
2023 08 01 10 40  42  2.5 99.0  0.00  3.60 99.00  51 1020.1  17.4  17.4  15.9 99.0 99.00
2023 08 01 10 50  42  3.4 99.0  0.00  1.60 99.00  23 1020.1  17.3  17.3  15.9 99.0 99.00
2023 08 01 11 00  45  3.6 99.0  0.00  1.40 99.00   7 1020.1  17.2  17.3  15.8 99.0 99.00
2023 08 01 11 10  43  3.8 99.0  0.10  1.60 99.00   7 1020.1  17.1  17.2  15.7 99.0 99.00
2023 08 01 11 20  53  3.3 99.0  0.10  1.60 99.00  14 1020.1  17.2  17.1  15.7 99.0 99.00
2023 08 01 11 30  53  3.2 99.0  0.10  1.60 99.00  31 1020.2  17.2  17.0  15.8 99.0 99.00
2023 08 01 11 40  39  2.8 99.0  0.10  1.70 99.00  40 1020.2  17.2  17.0  15.8 99.0 99.00
2023 08 01 11 50  39  2.8 99.0  0.10  1.80 99.00  43 1020.2  17.2  17.0  15.9 99.0 99.00
2023 08 01 12 00  30  3.0 99.0  0.10  1.70 99.00  37 1020.3  17.3  17.0  15.9 99.0 99.00
2023 08 01 12 10  31  3.0 99.0  0.10  1.70 99.00  35 1020.3  17.2  17.0  15.7 99.0 99.00
2023 08 01 12 20  24  3.5 99.0  0.10  1.70 99.00  35 1020.4  16.9  17.0  15.4 99.0 99.00
2023 08 01 12 30  27  3.9 99.0  0.10  1.50 99.00  36 1020.5  16.9  17.1  15.3 99.0 99.00
2023 08 01 12 40  27  3.6 99.0  0.10  1.70 99.00  39 1020.6  16.9  17.1  15.2 99.0 99.00
2023 08 01 12 50  31  3.8 99.0  0.10  1.70 99.00  43 1020.5  16.9  17.1  15.1 99.0 99.00
2023 08 01 13 00  41  4.0 99.0  0.10  1.60 99.00  52 1020.3  16.9  17.1  15.1 99.0 99.00
2023 08 01 13 10  51  3.9 99.0  0.10  1.70 99.00  48 1020.3  17.0  17.1  15.2 99.0 99.00
2023 08 01 13 20  54  3.7 99.0  0.10  1.80 99.00  49 1020.2  17.0  17.1  15.3 99.0 99.00
2023 08 01 13 30  52  3.8 99.0  0.10  1.80 99.00  46 1020.3  17.2  17.1  15.4 99.0 99.00
2023 08 01 13 40  48  3.8 99.0  0.10  1.70 99.00  50 1020.4  17.2  17.1  15.4 99.0 99.00
2023 08 01 13 50  52  3.3 99.0  0.10  1.70 99.00  51 1020.5  17.3  17.2  15.4 99.0 99.00
2023 08 01 14 00  40  3.3 99.0  0.10  1.90 99.00  52 1020.6  17.4  17.2  15.5 99.0 99.00
2023 08 01 14 10  44  3.5 99.0  0.10  1.90 99.00  44 1020.4  17.4  17.3  15.4 99.0 99.00
2023 08 01 14 20  46  3.4 99.0  0.10  2.00 99.00  47 1020.2  17.3  17.3  15.4 99.0 99.00
2023 08 01 14 30  44  3.2 99.0  0.10  1.70 99.00  44 1020.3  17.3  17.4  15.3 99.0 99.00
2023 08 01 14 40  41  3.8 99.0  0.10  1.70 99.00  43 1020.3  17.2  17.4  15.2 99.0 99.00
2023 08 01 14 50  48  4.2 99.0  0.10  1.90 99.00  47 1020.4  17.2  17.5  15.2 99.0 99.00
2023 08 01 15 00  54  4.1 99.0  0.10  1.80 99.00  49 1020.4  17.1  17.5  15.1 99.0 99.00
2023 08 01 15 10  62  3.3 99.0  0.10  1.90 99.00  53 1020.3  17.2  17.5  15.2 99.0 99.00
2023 08 01 15 20  67  3.8 99.0  0.10  1.80 99.00  54 1020.0  17.3  17.5  15.3 99.0 99.00
2023 08 01 15 30  68  3.6 99.0  0.10  2.00 99.00  55 1020.0  17.4  17.6  15.4 99.0 99.00
2023 08 01 15 40  61  3.2 99.0  0.10  1.70 99.00  57 1020.1  17.5  17.6  15.5 99.0 99.00
2023 08 01 15 50  59  3.6 99.0  0.10  1.70 99.00  52 1020.1  17.6  17.6  15.7 99.0 99.00
