#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 01 07 50   4  7.7 11.4 99.00 99.00 99.00 999 1025.4  -7.5 999.0 999.0 99.0 99.00
2019 01 01 08 00   7  8.2 11.0 99.00 99.00 99.00 999 1025.4  -7.6 999.0 999.0 99.0 99.00
2019 01 01 08 10   4  6.4 10.4 99.00 99.00 99.00 999 1025.7  -7.7 999.0 999.0 99.0 99.00
2019 01 01 08 20  29  5.9 10.2 99.00 99.00 99.00 999 1026.1  -7.5 999.0 999.0 99.0 99.00
2019 01 01 08 30  29  7.8  9.1 99.00 99.00 99.00 999 1026.1  -7.7 999.0 999.0 99.0 99.00
2019 01 01 08 40  13  7.9 10.2 99.00 99.00 99.00 999 1026.4  -7.7 999.0 999.0 99.0 99.00
2019 01 01 08 50   1  6.5  9.0 99.00 99.00 99.00 999 1026.4  -7.8 999.0 999.0 99.0 99.00
2019 01 01 09 00   5  7.3  9.3 99.00 99.00 99.00 999 1026.8  -7.8 999.0 999.0 99.0 99.00
2019 01 01 09 10  14  7.1  8.9 99.00 99.00 99.00 999 1026.8  -7.6 999.0 999.0 99.0 99.00
2019 01 01 09 20   8  6.5  7.9 99.00 99.00 99.00 999 1027.1  -7.5 999.0 999.0 99.0 99.00
2019 01 01 09 30 358  6.6  7.9 99.00 99.00 99.00 999 1026.8  -7.7 999.0 999.0 99.0 99.00
2019 01 01 09 40 328  6.0  8.1 99.00 99.00 99.00 999 1026.8  -8.0 999.0 999.0 99.0 99.00
2019 01 01 09 50 354  5.9  8.2 99.00 99.00 99.00 999 1026.8  -7.8 999.0 999.0 99.0 99.00
2019 01 01 10 00  11  4.7  9.2 99.00 99.00 99.00 999 1026.8  -7.9 999.0 999.0 99.0 99.00
2019 01 01 10 10  21  5.4  7.9 99.00 99.00 99.00 999 1026.8  -7.8 999.0 999.0 99.0 99.00
2019 01 01 10 20  17  6.3  7.6 99.00 99.00 99.00 999 1026.8  -7.7 999.0 999.0 99.0 99.00
2019 01 01 10 30 359  5.3  6.8 99.00 99.00 99.00 999 1026.8  -7.8 999.0 999.0 99.0 99.00
2019 01 01 10 40  11  4.6  7.3 99.00 99.00 99.00 999 1026.8  -7.8 999.0 999.0 99.0 99.00
2019 01 01 10 50   7  5.0  7.3 99.00 99.00 99.00 999 1026.8  -8.0 999.0 999.0 99.0 99.00
2019 01 01 11 00 340  6.3  7.7 99.00 99.00 99.00 999 1026.8  -8.0 999.0 999.0 99.0 99.00
2019 01 01 11 10 340  6.7  8.6 99.00 99.00 99.00 999 1026.8  -8.4 999.0 999.0 99.0 99.00
2019 01 01 11 20 335  6.2  8.2 99.00 99.00 99.00 999 1026.8  -8.4 999.0 999.0 99.0 99.00
2019 01 01 11 30 334  6.1  8.7 99.00 99.00 99.00 999 1027.1  -8.6 999.0 999.0 99.0 99.00
2019 01 01 11 40 340  6.6  8.1 99.00 99.00 99.00 999 1027.4  -8.6 999.0 999.0 99.0 99.00
2019 01 01 11 50 327  7.1  8.8 99.00 99.00 99.00 999 1027.4  -8.8 999.0 999.0 99.0 99.00
