YY,MM,DD,WDIR,WSPD,ATMP
2014.0,8.0,28.0,1.0,1.67,18.0
2014.0,8.0,29.0,1.0,2.55,17.0
2014.0,8.0,30.0,1.0,1.39,17.15
2014.0,8.0,31.0,1.0,3.26,17.1
2014.0,9.0,1.0,6.0,3.97,18.9
2014.0,9.0,2.0,5.0,4.49,18.8
2014.0,9.0,3.0,5.0,3.14,17.8
2014.0,9.0,4.0,1.0,3.16,17.8
2014.0,9.0,5.0,7.0,4.34,17.4
2014.0,9.0,6.0,6.0,5.41,15.7
2014.0,9.0,7.0,5.0,5.07,18.55
2014.0,9.0,8.0,5.0,3.72,19.75
2014.0,9.0,9.0,5.0,2.5,19.1
2014.0,9.0,10.0,1.0,5.85,9.9
2014.0,9.0,11.0,0.0,2.84,9.6
2014.0,9.0,12.0,7.0,2.94,9.4
2014.0,9.0,13.0,5.0,3.21,9.5
2014.0,9.0,14.0,6.0,5.17,12.6
2014.0,9.0,15.0,7.0,4.11,11.9
2014.0,9.0,16.0,6.0,6.59,12.6
2014.0,9.0,17.0,5.0,4.1,12.35
2014.0,9.0,18.0,2.0,4.69,9.1
2014.0,9.0,19.0,5.0,3.96,11.6
2014.0,9.0,20.0,6.0,4.48,17.7
2014.0,9.0,21.0,0.0,3.46,13.7
2014.0,9.0,22.0,7.0,4.68,14.65
2014.0,9.0,23.0,5.0,2.37,16.1
2014.0,9.0,24.0,1.0,1.65,15.2
2014.0,9.0,25.0,1.0,1.63,15.0
2014.0,9.0,26.0,1.0,1.44,14.2
2014.0,9.0,27.0,1.0,1.39,15.2
2014.0,9.0,28.0,5.0,2.24,16.2
2014.0,9.0,29.0,2.0,5.69,9.0
2014.0,9.0,30.0,2.0,4.95,8.6
2014.0,10.0,1.0,2.0,3.3,10.0
2014.0,10.0,2.0,5.0,1.63,13.0
2014.0,10.0,3.0,7.0,6.48,10.2
2014.0,10.0,4.0,7.0,7.68,6.2
2014.0,10.0,5.0,6.0,5.67,5.6
2014.0,10.0,6.0,5.0,6.11,6.75
2014.0,10.0,7.0,6.0,5.02,8.35
2014.0,10.0,8.0,6.0,5.0,6.8
2014.0,10.0,9.0,7.0,5.27,6.6
2014.0,10.0,10.0,5.0,3.23,7.0
2014.0,10.0,11.0,5.0,2.91,7.1
2014.0,10.0,12.0,5.0,3.05,8.7
2014.0,10.0,13.0,1.0,1.48,10.1
2014.0,10.0,14.0,1.0,2.54,10.8
2014.0,10.0,15.0,1.0,1.49,10.9
2014.0,10.0,16.0,1.0,3.63,8.5
2014.0,10.0,17.0,0.0,3.31,8.75
2014.0,10.0,18.0,0.0,2.3,6.3
2014.0,10.0,19.0,5.0,2.6,6.5
2014.0,10.0,20.0,7.0,3.12,10.4
2014.0,10.0,21.0,2.0,4.5,7.9
2014.0,10.0,22.0,1.0,2.21,7.1
2014.0,10.0,23.0,5.0,2.19,10.6
2014.0,10.0,24.0,5.0,2.8,9.8
2014.0,10.0,25.0,6.0,6.89,14.4
2014.0,10.0,26.0,6.0,3.3,9.0
2014.0,10.0,27.0,1.0,5.18,8.6
2014.0,10.0,28.0,6.0,4.72,7.8
2014.0,10.0,29.0,6.0,4.35,4.3
2014.0,10.0,30.0,6.0,3.57,4.6
2014.0,10.0,31.0,0.0,3.57,0.1
2015.0,6.0,1.0,1.0,3.93,6.5
2015.0,6.0,2.0,1.0,2.27,8.4
2015.0,6.0,3.0,1.0,2.14,9.9
2015.0,6.0,4.0,1.0,1.75,9.4
2015.0,6.0,5.0,1.0,2.49,9.7
2015.0,6.0,6.0,1.0,3.5,7.6
2015.0,6.0,7.0,1.0,3.16,9.6
2015.0,6.0,8.0,7.0,4.38,19.7
2015.0,6.0,9.0,1.0,1.78,17.45
2015.0,6.0,10.0,7.0,4.73,20.65
2015.0,6.0,11.0,1.0,1.28,16.1
2015.0,6.0,12.0,1.0,1.63,13.7
2015.0,6.0,13.0,1.0,2.65,12.0
2015.0,6.0,14.0,1.0,1.43,12.0
2015.0,6.0,15.0,7.0,3.62,18.9
2015.0,6.0,16.0,7.0,2.22,15.3
2015.0,6.0,17.0,1.0,1.51,12.9
2015.0,6.0,18.0,1.0,1.62,16.3
2015.0,6.0,19.0,1.0,1.85,13.9
2015.0,6.0,20.0,1.0,2.14,12.5
2015.0,6.0,21.0,1.0,1.48,12.4
2015.0,6.0,22.0,1.0,2.59,15.0
2015.0,6.0,23.0,7.0,5.31,18.75
2015.0,6.0,24.0,1.0,2.83,18.1
2015.0,6.0,25.0,1.0,1.82,14.55
2015.0,6.0,26.0,1.0,1.85,15.0
2015.0,6.0,27.0,5.0,2.15,18.5
2015.0,6.0,28.0,5.0,2.51,20.7
2015.0,6.0,29.0,5.0,1.74,18.6
2015.0,6.0,30.0,1.0,2.75,16.5
2015.0,7.0,1.0,1.0,1.8,14.3
2015.0,7.0,2.0,5.0,2.25,17.2
2015.0,7.0,3.0,5.0,3.84,21.8
2015.0,7.0,4.0,1.0,1.97,19.4
2015.0,7.0,5.0,1.0,2.15,17.25
2015.0,7.0,6.0,1.0,2.27,19.3
2015.0,7.0,7.0,0.0,2.81,16.4
2015.0,7.0,8.0,5.0,3.13,19.2
2015.0,7.0,9.0,5.0,2.31,21.15
2015.0,7.0,10.0,5.0,3.32,24.15
2015.0,7.0,11.0,5.0,1.96,24.3
2015.0,7.0,12.0,1.0,2.02,22.1
2015.0,7.0,13.0,5.0,3.16,21.2
2015.0,7.0,14.0,1.0,3.75,20.9
2015.0,7.0,15.0,1.0,2.56,17.4
2015.0,7.0,16.0,1.0,2.52,17.7
2015.0,7.0,17.0,5.0,3.0,19.4
2015.0,7.0,18.0,5.0,3.45,23.1
2015.0,7.0,19.0,6.0,6.55,22.55
2015.0,7.0,20.0,7.0,5.85,22.9
2015.0,7.0,21.0,7.0,4.82,20.8
2015.0,7.0,22.0,1.0,1.58,20.3
2015.0,7.0,23.0,5.0,2.07,19.5
2015.0,7.0,24.0,5.0,3.72,24.7
2015.0,7.0,25.0,5.0,2.24,24.8
2015.0,7.0,26.0,5.0,2.2,24.3
2015.0,7.0,27.0,1.0,1.7,24.9
2015.0,7.0,28.0,1.0,3.91,23.5
2015.0,7.0,29.0,5.0,7.06,22.4
2015.0,7.0,30.0,6.0,6.8,25.4
2015.0,7.0,31.0,6.0,6.48,22.5
2015.0,8.0,1.0,6.0,5.37,22.0
2015.0,8.0,2.0,5.0,3.73,22.4
2015.0,8.0,3.0,6.0,5.68,19.3
2015.0,8.0,4.0,7.0,3.85,17.4
2015.0,8.0,5.0,1.0,1.35,15.0
2015.0,8.0,6.0,1.0,1.95,13.9
2015.0,8.0,7.0,1.0,3.02,13.0
2015.0,8.0,8.0,1.0,1.15,13.0
2015.0,8.0,9.0,1.0,1.29,15.1
2015.0,8.0,10.0,7.0,2.5,21.7
2015.0,8.0,11.0,0.0,2.29,19.9
2015.0,8.0,12.0,5.0,3.1,18.0
2015.0,8.0,13.0,5.0,3.18,24.9
2015.0,8.0,14.0,4.0,2.82,26.4
2015.0,8.0,15.0,1.0,1.26,20.35
2015.0,8.0,16.0,5.0,4.2,23.6
2015.0,8.0,17.0,7.0,3.01,20.0
2015.0,8.0,18.0,1.0,3.55,17.1
2015.0,8.0,19.0,1.0,5.63,14.7
2015.0,8.0,20.0,7.0,4.58,14.05
2015.0,8.0,21.0,1.0,1.44,15.35
2015.0,8.0,22.0,1.0,2.71,15.25
2015.0,8.0,23.0,5.0,6.95,16.2
2015.0,8.0,24.0,6.0,6.76,14.1
2015.0,8.0,25.0,7.0,2.78,13.45
2015.0,8.0,26.0,2.0,1.49,14.35
2015.0,8.0,27.0,1.0,1.1,15.0
2015.0,8.0,28.0,5.0,2.82,14.5
2015.0,8.0,29.0,5.0,3.99,20.2
2015.0,8.0,30.0,5.0,3.74,20.7
2015.0,8.0,31.0,5.0,3.87,21.9
2015.0,9.0,1.0,5.0,1.96,23.3
2015.0,9.0,2.0,1.0,1.81,19.2
2015.0,9.0,3.0,1.0,2.6,16.1
2015.0,9.0,4.0,1.0,2.97,17.25
