#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 08 01 00 00 171  3.2  3.5 99.00 99.00 99.00 999 1021.6  15.7 999.0 999.0 99.0 99.00
2023 08 01 01 00 161  4.0  4.1 99.00 99.00 99.00 999 1021.6  15.8 999.0 999.0 99.0 99.00
2023 08 01 02 00 153  3.6  3.9 99.00 99.00 99.00 999 1022.1  15.7 999.0 999.0 99.0 99.00
2023 08 01 03 00 178  4.3  4.7 99.00 99.00 99.00 999 1022.2  15.9 999.0 999.0 99.0 99.00
2023 08 01 04 00 188  3.0  3.3 99.00 99.00 99.00 999 1022.2  16.0 999.0 999.0 99.0 99.00
2023 08 01 05 00 204  3.2  3.4 99.00 99.00 99.00 999 1022.2  16.0 999.0 999.0 99.0 99.00
2023 08 01 06 00 178  2.9  3.3 99.00 99.00 99.00 999 1022.2  16.1 999.0 999.0 99.0 99.00
2023 08 01 07 00 177  2.4  2.5 99.00 99.00 99.00 999 1022.3  15.9 999.0 999.0 99.0 99.00
2023 08 01 08 00 189  0.7  0.8 99.00 99.00 99.00 999 1022.6  15.8 999.0 999.0 99.0 99.00
2023 08 01 09 00 136  1.8  1.9 99.00 99.00 99.00 999 1022.2  15.7 999.0 999.0 99.0 99.00
2023 08 01 10 00 128  2.8  2.9 99.00 99.00 99.00 999 1022.9  14.3 999.0 999.0 99.0 99.00
2023 08 01 11 00 155  1.9  2.1 99.00 99.00 99.00 999 1023.4  15.0 999.0 999.0 99.0 99.00
2023 08 01 12 00 120  3.8  4.3 99.00 99.00 99.00 999 1023.2  14.5 999.0 999.0 99.0 99.00
2023 08 01 13 00  98  4.4  4.6 99.00 99.00 99.00 999 1023.3  14.6 999.0 999.0 99.0 99.00
2023 08 01 14 00 118  5.5  5.8 99.00 99.00 99.00 999 1023.2  14.3 999.0 999.0 99.0 99.00
2023 08 01 15 00 127  5.5  5.9 99.00 99.00 99.00 999 1022.9  14.9 999.0 999.0 99.0 99.00
2023 08 01 16 00 121  5.1  5.7 99.00 99.00 99.00 999 1023.1  14.9 999.0 999.0 99.0 99.00
2023 08 01 17 00 106  4.0  4.2 99.00 99.00 99.00 999 1022.8  14.5 999.0 999.0 99.0 99.00
2023 08 01 18 00 136  3.1  3.6 99.00 99.00 99.00 999 1022.3  14.8 999.0 999.0 99.0 99.00
2023 08 01 19 00 113  3.8  4.2 99.00 99.00 99.00 999 1022.0  14.6 999.0 999.0 99.0 99.00
2023 08 01 20 00 143  4.3  4.8 99.00 99.00 99.00 999 1021.8  14.8 999.0 999.0 99.0 99.00
2023 08 01 21 00 106  3.9  4.3 99.00 99.00 99.00 999 1021.2  14.9 999.0 999.0 99.0 99.00
2023 08 01 22 00 122  3.9  4.2 99.00 99.00 99.00 999 1020.6  15.0 999.0 999.0 99.0 99.00
2023 08 01 23 00 135  5.9  6.6 99.00 99.00 99.00 999 1019.7  15.1 999.0 999.0 99.0 99.00
2023 08 02 00 00 149  4.3  5.0 99.00 99.00 99.00 999 1019.3  15.7 999.0 999.0 99.0 99.00
2023 08 02 01 00 140  4.2  4.5 99.00 99.00 99.00 999 1018.9  16.0 999.0 999.0 99.0 99.00
2023 08 02 02 00 171  4.6  5.5 99.00 99.00 99.00 999 1018.8  16.4 999.0 999.0 99.0 99.00
2023 08 02 03 00 164  3.6  4.5 99.00 99.00 99.00 999 1018.7  16.4 999.0 999.0 99.0 99.00
2023 08 02 04 00 178  5.7  6.1 99.00 99.00 99.00 999 1018.1  16.6 999.0 999.0 99.0 99.00
2023 08 02 05 00 168  5.0  5.4 99.00 99.00 99.00 999 1017.6  16.7 999.0 999.0 99.0 99.00
2023 08 02 06 00 195  6.5  6.9 99.00 99.00 99.00 999 1017.1  17.6 999.0 999.0 99.0 99.00
2023 08 02 07 00 210  8.4  9.0 99.00 99.00 99.00 999 1016.4  17.8 999.0 999.0 99.0 99.00
2023 08 02 08 00 211  6.6  7.2 99.00 99.00 99.00 999 1015.9  17.1 999.0 999.0 99.0 99.00
2023 08 02 09 00 212  6.6  7.1 99.00 99.00 99.00 999 1015.6  16.6 999.0 999.0 99.0 99.00
2023 08 02 10 00 293  2.4  2.8 99.00 99.00 99.00 999 1015.4  17.2 999.0 999.0 99.0 99.00
2023 08 02 11 00 249  2.9  3.2 99.00 99.00 99.00 999 1014.9  17.2 999.0 999.0 99.0 99.00
2023 08 02 12 00 256  3.9  4.3 99.00 99.00 99.00 999 1015.0  17.1 999.0 999.0 99.0 99.00
2023 08 02 13 00 256  5.7  6.3 99.00 99.00 99.00 999 1015.1  17.3 999.0 999.0 99.0 99.00
2023 08 02 14 00 270  5.9  6.3 99.00 99.00 99.00 999 1014.9  17.5 999.0 999.0 99.0 99.00
2023 08 02 15 00 267  7.2  7.6 99.00 99.00 99.00 999 1015.1  17.8 999.0 999.0 99.0 99.00
2023 08 02 16 00 266  8.0  8.4 99.00 99.00 99.00 999 1015.1  18.4 999.0 999.0 99.0 99.00
2023 08 02 17 00 261  8.0  8.2 99.00 99.00 99.00 999 1015.3  19.4 999.0 999.0 99.0 99.00
2023 08 02 18 00 262  9.4  9.7 99.00 99.00 99.00 999 1015.2  20.2 999.0 999.0 99.0 99.00
2023 08 02 19 00 261  9.7 10.0 99.00 99.00 99.00 999 1015.1  19.2 999.0 999.0 99.0 99.00
2023 08 02 20 00 259  9.0  9.2 99.00 99.00 99.00 999 1014.5  20.0 999.0 999.0 99.0 99.00
2023 08 02 21 00 235  6.5  7.1 99.00 99.00 99.00 999 1013.9  18.9 999.0 999.0 99.0 99.00
2023 08 02 22 00 256  8.3  9.0 99.00 99.00 99.00 999 1013.3  20.2 999.0 999.0 99.0 99.00
2023 08 02 23 00 251  8.9  9.7 99.00 99.00 99.00 999 1013.0  21.2 999.0 999.0 99.0 99.00
2023 08 03 00 00 213  7.3  7.8 99.00 99.00 99.00 999 1012.3  18.7 999.0 999.0 99.0 99.00
2023 08 03 01 00 245  6.0  6.5 99.00 99.00 99.00 999 1012.0  19.2 999.0 999.0 99.0 99.00
2023 08 03 02 00 249  6.1  6.8 99.00 99.00 99.00 999 1012.2  21.1 999.0 999.0 99.0 99.00
2023 08 03 03 00 254  7.8  8.6 99.00 99.00 99.00 999 1012.5  21.3 999.0 999.0 99.0 99.00
2023 08 03 04 00  48  2.5  3.4 99.00 99.00 99.00 999 1013.6  19.8 999.0 999.0 99.0 99.00
2023 08 03 05 00 253  5.7  6.8 99.00 99.00 99.00 999 1013.1  18.7 999.0 999.0 99.0 99.00
2023 08 03 06 00 241  3.9  4.6 99.00 99.00 99.00 999 1012.5  18.6 999.0 999.0 99.0 99.00
2023 08 03 07 00 239  5.8  5.9 99.00 99.00 99.00 999 1011.8  19.4 999.0 999.0 99.0 99.00
2023 08 03 08 00 263  7.5  8.1 99.00 99.00 99.00 999 1011.7  18.4 999.0 999.0 99.0 99.00
2023 08 03 09 00 272  6.4  6.7 99.00 99.00 99.00 999 1011.5  17.9 999.0 999.0 99.0 99.00
2023 08 03 10 00 313  4.3  4.5 99.00 99.00 99.00 999 1012.0  17.8 999.0 999.0 99.0 99.00
2023 08 03 11 00 336  3.2  3.9 99.00 99.00 99.00 999 1012.1  19.3 999.0 999.0 99.0 99.00
2023 08 03 12 00 287  3.3  3.7 99.00 99.00 99.00 999 1012.6  17.7 999.0 999.0 99.0 99.00
2023 08 03 13 00 289  5.8  6.5 99.00 99.00 99.00 999 1013.1  18.3 999.0 999.0 99.0 99.00
2023 08 03 14 00 271  6.1  6.3 99.00 99.00 99.00 999 1013.3  17.9 999.0 999.0 99.0 99.00
2023 08 03 15 00 288  4.4  4.6 99.00 99.00 99.00 999 1013.4  17.4 999.0 999.0 99.0 99.00
2023 08 03 16 00 285  5.2  5.5 99.00 99.00 99.00 999 1013.4  17.8 999.0 999.0 99.0 99.00
2023 08 03 17 00 325  3.9  4.4 99.00 99.00 99.00 999 1013.8  18.9 999.0 999.0 99.0 99.00
2023 08 03 18 00 302  2.6  3.0 99.00 99.00 99.00 999 1014.1  18.5 999.0 999.0 99.0 99.00
2023 08 03 19 00 301  3.1  3.4 99.00 99.00 99.00 999 1014.3  20.2 999.0 999.0 99.0 99.00
2023 08 03 20 00 286  3.3  3.7 99.00 99.00 99.00 999 1014.6  21.8 999.0 999.0 99.0 99.00
2023 08 03 21 00 304  1.3  1.5 99.00 99.00 99.00 999 1014.5  22.7 999.0 999.0 99.0 99.00
2023 08 03 22 00 277  1.6  2.1 99.00 99.00 99.00 999 1014.3  22.6 999.0 999.0 99.0 99.00
2023 08 03 23 00 268  2.6  2.7 99.00 99.00 99.00 999 1014.3  22.8 999.0 999.0 99.0 99.00
2023 08 04 00 00 275  3.0  3.1 99.00 99.00 99.00 999 1014.7  23.3 999.0 999.0 99.0 99.00
2023 08 04 01 00 306  1.3  1.7 99.00 99.00 99.00 999 1015.1  21.6 999.0 999.0 99.0 99.00
2023 08 04 02 00 348  1.0  1.3 99.00 99.00 99.00 999 1015.9  20.6 999.0 999.0 99.0 99.00
2023 08 04 03 00 354  1.8  2.4 99.00 99.00 99.00 999 1016.4  19.6 999.0 999.0 99.0 99.00
2023 08 04 04 00 356  2.5  4.1 99.00 99.00 99.00 999 1016.6  19.0 999.0 999.0 99.0 99.00
2023 08 04 05 00  12  5.0  5.5 99.00 99.00 99.00 999 1016.7  19.4 999.0 999.0 99.0 99.00
