#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 03 23 00 204 15.0 17.8 99.00 99.00 99.00 999 9999.0  -6.7 999.0 999.0 99.0 99.00
2014 01 04 00 00 197 14.7 16.4 99.00 99.00 99.00 999 9999.0  -6.7 999.0 999.0 99.0 99.00
2014 01 04 01 00 217 15.1 17.1 99.00 99.00 99.00 999 9999.0  -5.8 999.0 999.0 99.0 99.00
2014 01 04 02 00 210 14.5 16.5 99.00 99.00 99.00 999 9999.0  -5.7 999.0 999.0 99.0 99.00
2014 01 04 03 00 243 10.8 12.0 99.00 99.00 99.00 999 9999.0  -5.5 999.0 999.0 99.0 99.00
2014 01 04 04 00 237 11.3 12.8 99.00 99.00 99.00 999 9999.0  -5.1 999.0 999.0 99.0 99.00
2014 01 04 05 00 242 10.2 10.9 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2014 01 04 06 00 234 10.8 11.9 99.00 99.00 99.00 999 9999.0  -4.8 999.0 999.0 99.0 99.00
2014 01 04 07 00 236 11.2 13.3 99.00 99.00 99.00 999 9999.0  -4.7 999.0 999.0 99.0 99.00
2014 01 04 08 00 239  9.9 10.9 99.00 99.00 99.00 999 9999.0  -4.3 999.0 999.0 99.0 99.00
2014 01 04 09 00 259  8.1  9.2 99.00 99.00 99.00 999 9999.0  -4.5 999.0 999.0 99.0 99.00
2014 01 04 10 00 309 10.4 11.4 99.00 99.00 99.00 999 9999.0  -5.1 999.0 999.0 99.0 99.00
2014 01 04 11 00 326  9.6 11.0 99.00 99.00 99.00 999 9999.0  -6.6 999.0 999.0 99.0 99.00
2014 01 04 12 00 336  8.6 10.5 99.00 99.00 99.00 999 9999.0  -7.1 999.0 999.0 99.0 99.00
2014 01 04 13 00 332  8.1 10.2 99.00 99.00 99.00 999 9999.0  -7.8 999.0 999.0 99.0 99.00
2014 01 04 14 00 331 10.6 12.1 99.00 99.00 99.00 999 9999.0  -8.7 999.0 999.0 99.0 99.00
2014 01 04 15 00 330 15.0 16.3 99.00 99.00 99.00 999 9999.0  -9.7 999.0 999.0 99.0 99.00
2014 01 04 16 00 317 12.9 14.7 99.00 99.00 99.00 999 9999.0 -10.8 999.0 999.0 99.0 99.00
2014 01 04 17 00 316 14.3 15.3 99.00 99.00 99.00 999 9999.0 -11.0 999.0 999.0 99.0 99.00
2014 01 04 18 00 315 13.8 15.9 99.00 99.00 99.00 999 9999.0 -11.0 999.0 999.0 99.0 99.00
2014 01 04 19 00 310 13.5 14.4 99.00 99.00 99.00 999 9999.0 -11.4 999.0 999.0 99.0 99.00
2014 01 04 20 00 315 13.0 14.2 99.00 99.00 99.00 999 9999.0 -11.4 999.0 999.0 99.0 99.00
2014 01 04 21 00 294 11.9 13.4 99.00 99.00 99.00 999 9999.0 -11.4 999.0 999.0 99.0 99.00
2014 01 04 22 00 307 12.0 14.2 99.00 99.00 99.00 999 9999.0 -11.3 999.0 999.0 99.0 99.00
2014 01 04 23 00 305 11.6 12.9 99.00 99.00 99.00 999 9999.0 -11.9 999.0 999.0 99.0 99.00
2014 01 05 00 00 305 13.1 15.0 99.00 99.00 99.00 999 9999.0 -12.2 999.0 999.0 99.0 99.00
2014 01 05 01 00 308 12.5 15.2 99.00 99.00 99.00 999 9999.0 -12.3 999.0 999.0 99.0 99.00
2014 01 05 02 00 317 12.2 13.5 99.00 99.00 99.00 999 9999.0 -14.2 999.0 999.0 99.0 99.00
2014 01 05 03 00 310 11.5 12.9 99.00 99.00 99.00 999 9999.0 -14.8 999.0 999.0 99.0 99.00
2014 01 05 04 00 306 11.5 13.5 99.00 99.00 99.00 999 9999.0 -15.7 999.0 999.0 99.0 99.00
2014 01 05 05 00 312  9.6 11.6 99.00 99.00 99.00 999 9999.0 -16.2 999.0 999.0 99.0 99.00
2014 01 05 06 00 316 11.1 13.1 99.00 99.00 99.00 999 9999.0 -16.5 999.0 999.0 99.0 99.00
2014 01 05 07 00 305 10.7 12.8 99.00 99.00 99.00 999 9999.0 -17.1 999.0 999.0 99.0 99.00
2014 01 05 08 00 311 10.1 12.3 99.00 99.00 99.00 999 9999.0 -17.8 999.0 999.0 99.0 99.00
2014 01 05 09 00 314  9.4 11.1 99.00 99.00 99.00 999 9999.0 -19.3 999.0 999.0 99.0 99.00
2014 01 05 10 00 310 10.4 12.5 99.00 99.00 99.00 999 9999.0 -19.7 999.0 999.0 99.0 99.00
2014 01 05 11 00 304  8.9 11.7 99.00 99.00 99.00 999 9999.0 -21.1 999.0 999.0 99.0 99.00
2014 01 05 12 00 304 10.4 12.3 99.00 99.00 99.00 999 9999.0 -22.0 999.0 999.0 99.0 99.00
2014 01 05 13 00 302 12.1 15.2 99.00 99.00 99.00 999 9999.0 -22.5 999.0 999.0 99.0 99.00
2014 01 05 14 00 304 10.7 13.1 99.00 99.00 99.00 999 9999.0 -22.7 999.0 999.0 99.0 99.00
2014 01 05 15 00 300 10.5 12.3 99.00 99.00 99.00 999 9999.0 -23.0 999.0 999.0 99.0 99.00
2014 01 05 16 00 311  9.7 11.7 99.00 99.00 99.00 999 9999.0 -23.1 999.0 999.0 99.0 99.00
2014 01 05 17 00 299  8.4  9.7 99.00 99.00 99.00 999 9999.0 -22.8 999.0 999.0 99.0 99.00
2014 01 05 18 00 310  8.8 10.2 99.00 99.00 99.00 999 9999.0 -22.3 999.0 999.0 99.0 99.00
2014 01 05 19 00 313  7.3  8.9 99.00 99.00 99.00 999 9999.0 -22.4 999.0 999.0 99.0 99.00
2014 01 05 20 00 314  8.3  9.7 99.00 99.00 99.00 999 9999.0 -22.3 999.0 999.0 99.0 99.00
2014 01 05 21 00 306  6.8  9.3 99.00 99.00 99.00 999 9999.0 -21.3 999.0 999.0 99.0 99.00
2014 01 05 22 00 318  8.2 11.0 99.00 99.00 99.00 999 9999.0 -21.2 999.0 999.0 99.0 99.00
2014 01 05 23 00 325  8.4  9.8 99.00 99.00 99.00 999 9999.0 -21.4 999.0 999.0 99.0 99.00
2014 01 06 00 00 322  9.7 11.6 99.00 99.00 99.00 999 9999.0 -21.7 999.0 999.0 99.0 99.00
2014 01 06 01 00 331 11.1 13.3 99.00 99.00 99.00 999 9999.0 -22.4 999.0 999.0 99.0 99.00
2014 01 06 02 00 335 11.3 13.8 99.00 99.00 99.00 999 9999.0 -23.3 999.0 999.0 99.0 99.00
2014 01 06 03 00 333 11.9 14.1 99.00 99.00 99.00 999 9999.0 -24.8 999.0 999.0 99.0 99.00
2014 01 06 04 00 348  8.3 11.8 99.00 99.00 99.00 999 9999.0 -25.4 999.0 999.0 99.0 99.00
2014 01 06 05 00 339  9.6 12.0 99.00 99.00 99.00 999 9999.0 -26.1 999.0 999.0 99.0 99.00
2014 01 06 06 00 343  9.3 12.0 99.00 99.00 99.00 999 9999.0 -26.4 999.0 999.0 99.0 99.00
2014 01 06 07 00 338  7.9  9.9 99.00 99.00 99.00 999 9999.0 -26.4 999.0 999.0 99.0 99.00
2014 01 06 08 00 350  5.9  8.4 99.00 99.00 99.00 999 9999.0 -26.7 999.0 999.0 99.0 99.00
2014 01 06 09 00 338  7.9 10.4 99.00 99.00 99.00 999 9999.0 -26.5 999.0 999.0 99.0 99.00
2014 01 06 10 00 331  9.2 11.9 99.00 99.00 99.00 999 9999.0 -27.1 999.0 999.0 99.0 99.00
2014 01 06 11 00 327 10.4 12.7 99.00 99.00 99.00 999 9999.0 -27.4 999.0 999.0 99.0 99.00
2014 01 06 12 00 332 10.3 12.1 99.00 99.00 99.00 999 9999.0 -27.5 999.0 999.0 99.0 99.00
2014 01 06 13 00 333  8.8 10.7 99.00 99.00 99.00 999 9999.0 -27.5 999.0 999.0 99.0 99.00
2014 01 06 14 00 318  9.2 10.3 99.00 99.00 99.00 999 9999.0 -27.5 999.0 999.0 99.0 99.00
