#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 01 01 22 00 319 20.1 22.5 99.00 99.00 99.00 999 1006.0  -2.9 999.0 999.0 99.0 99.00
2012 01 01 23 00 325 17.6 19.9 99.00 99.00 99.00 999 1007.7  -3.0 999.0 999.0 99.0 99.00
2012 01 02 00 00 323 15.5 18.2 99.00 99.00 99.00 999 1008.9  -3.3 999.0 999.0 99.0 99.00
2012 01 02 01 00 330 17.2 21.9 99.00 99.00 99.00 999 1009.3  -3.7 999.0 999.0 99.0 99.00
2012 01 02 02 00 322 20.4 22.1 99.00 99.00 99.00 999 1009.4  -4.0 999.0 999.0 99.0 99.00
2012 01 02 03 00 329 18.7 21.5 99.00 99.00 99.00 999 1010.2  -4.9 999.0 999.0 99.0 99.00
2012 01 02 04 00 323 17.7 20.6 99.00 99.00 99.00 999 1011.2  -5.5 999.0 999.0 99.0 99.00
2012 01 02 05 00 327 19.5 21.0 99.00 99.00 99.00 999 1012.2  -6.0 999.0 999.0 99.0 99.00
2012 01 02 06 00 328 21.6 23.6 99.00 99.00 99.00 999 1012.4  -6.9 999.0 999.0 99.0 99.00
2012 01 02 09 00 332 16.0 18.5 99.00 99.00 99.00 999 1016.0  -8.3 999.0 999.0 99.0 99.00
2012 01 02 10 00 331 16.0 19.3 99.00 99.00 99.00 999 1016.9  -9.0 999.0 999.0 99.0 99.00
2012 01 02 11 00 328 14.7 17.5 99.00 99.00 99.00 999 1018.0  -9.1 999.0 999.0 99.0 99.00
2012 01 02 12 00 328 17.8 21.1 99.00 99.00 99.00 999 1018.9  -9.9 999.0 999.0 99.0 99.00
2012 01 02 13 00 341 13.1 19.7 99.00 99.00 99.00 999 1020.8 -10.5 999.0 999.0 99.0 99.00
2012 01 02 14 00 338 12.4 15.8 99.00 99.00 99.00 999 1021.8 -11.2 999.0 999.0 99.0 99.00
2012 01 02 15 00 332 15.9 19.6 99.00 99.00 99.00 999 1022.8 -11.6 999.0 999.0 99.0 99.00
2012 01 02 16 00 337 16.4 21.0 99.00 99.00 99.00 999 1023.6 -11.8 999.0 999.0 99.0 99.00
2012 01 02 17 00 335 16.4 20.3 99.00 99.00 99.00 999 1024.4 -12.2 999.0 999.0 99.0 99.00
2012 01 02 18 00 332 15.5 18.1 99.00 99.00 99.00 999 1025.1 -12.4 999.0 999.0 99.0 99.00
2012 01 02 19 00 330 16.2 19.8 99.00 99.00 99.00 999 1025.8 -12.2 999.0 999.0 99.0 99.00
2012 01 02 20 00 327 15.2 16.9 99.00 99.00 99.00 999 1026.9 -12.1 999.0 999.0 99.0 99.00
2012 01 02 21 00 332 12.8 15.6 99.00 99.00 99.00 999 1027.8 -12.0 999.0 999.0 99.0 99.00
2012 01 02 22 00 334 11.1 15.2 99.00 99.00 99.00 999 1028.4 -11.9 999.0 999.0 99.0 99.00
2012 01 02 23 00 332 11.2 14.5 99.00 99.00 99.00 999 1029.5 -12.0 999.0 999.0 99.0 99.00
2012 01 03 00 00 318 13.4 17.3 99.00 99.00 99.00 999 1029.9 -13.0 999.0 999.0 99.0 99.00
2012 01 03 01 00 326 12.8 16.2 99.00 99.00 99.00 999 1030.2 -13.5 999.0 999.0 99.0 99.00
2012 01 03 02 00 331 11.6 15.0 99.00 99.00 99.00 999 1030.3 -13.7 999.0 999.0 99.0 99.00
2012 01 03 03 00 332 10.8 14.1 99.00 99.00 99.00 999 1030.5 -14.1 999.0 999.0 99.0 99.00
2012 01 03 04 00 328 11.0 13.4 99.00 99.00 99.00 999 1030.9 -14.9 999.0 999.0 99.0 99.00
2012 01 03 05 00 327 10.7 12.7 99.00 99.00 99.00 999 1030.2 -15.0 999.0 999.0 99.0 99.00
2012 01 03 06 00 330  8.9 11.0 99.00 99.00 99.00 999 1030.2 -14.8 999.0 999.0 99.0 99.00
2012 01 03 07 00 336  5.6  9.2 99.00 99.00 99.00 999 1029.5 -15.3 999.0 999.0 99.0 99.00
2012 01 03 08 00 331  7.2  9.0 99.00 99.00 99.00 999 1029.5 -15.4 999.0 999.0 99.0 99.00
2012 01 03 09 00 336  5.8  8.4 99.00 99.00 99.00 999 1029.2 -15.3 999.0 999.0 99.0 99.00
2012 01 03 10 00 339  2.7  5.5 99.00 99.00 99.00 999 1028.5 -15.3 999.0 999.0 99.0 99.00
2012 01 03 11 00 352  2.3  3.4 99.00 99.00 99.00 999 1028.4 -14.6 999.0 999.0 99.0 99.00
2012 01 03 12 00 296  0.7  1.5 99.00 99.00 99.00 999 1028.0 -14.0 999.0 999.0 99.0 99.00
2012 01 03 13 00 298  1.7  2.6 99.00 99.00 99.00 999 1027.2 -13.4 999.0 999.0 99.0 99.00
2012 01 03 14 00 217  3.6  4.8 99.00 99.00 99.00 999 1026.0 -12.6 999.0 999.0 99.0 99.00
2012 01 03 15 00 180  5.0  6.2 99.00 99.00 99.00 999 1025.1 -11.1 999.0 999.0 99.0 99.00
2012 01 03 16 00 222  4.3  5.7 99.00 99.00 99.00 999 1023.6 -10.0 999.0 999.0 99.0 99.00
2012 01 03 17 00 204  9.3 10.9 99.00 99.00 99.00 999 1021.7  -7.3 999.0 999.0 99.0 99.00
2012 01 03 18 00 179 13.3 15.1 99.00 99.00 99.00 999 1018.9  -5.9 999.0 999.0 99.0 99.00
2012 01 03 19 00 180 14.1 15.9 99.00 99.00 99.00 999 1017.1  -5.8 999.0 999.0 99.0 99.00
2012 01 03 20 00 179 13.1 15.5 99.00 99.00 99.00 999 1014.6  -5.6 999.0 999.0 99.0 99.00
2012 01 03 21 00 193 12.3 14.7 99.00 99.00 99.00 999 1013.2  -4.8 999.0 999.0 99.0 99.00
2012 01 03 22 00 181 14.4 16.7 99.00 99.00 99.00 999 1010.7  -4.3 999.0 999.0 99.0 99.00
2012 01 03 23 00 189 11.5 12.8 99.00 99.00 99.00 999 1010.8  -3.6 999.0 999.0 99.0 99.00
2012 01 04 00 00 234 12.8 14.3 99.00 99.00 99.00 999 1009.1  -2.2 999.0 999.0 99.0 99.00
2012 01 04 01 00 231 13.2 15.1 99.00 99.00 99.00 999 1008.8  -2.8 999.0 999.0 99.0 99.00
2012 01 04 02 00 234 12.5 13.7 99.00 99.00 99.00 999 1008.8  -2.5 999.0 999.0 99.0 99.00
2012 01 04 03 00 276 16.0 18.3 99.00 99.00 99.00 999 1007.9  -1.5 999.0 999.0 99.0 99.00
2012 01 04 04 00 274 13.7 15.2 99.00 99.00 99.00 999 1008.2  -2.5 999.0 999.0 99.0 99.00
2012 01 04 05 00 277 12.6 14.2 99.00 99.00 99.00 999 1007.9  -2.7 999.0 999.0 99.0 99.00
2012 01 04 06 00 278 11.5 12.5 99.00 99.00 99.00 999 1008.0  -2.8 999.0 999.0 99.0 99.00
2012 01 04 07 00 276  9.4 10.2 99.00 99.00 99.00 999 1008.1  -3.0 999.0 999.0 99.0 99.00
2012 01 04 08 00 287 10.0 11.2 99.00 99.00 99.00 999 1008.7  -3.2 999.0 999.0 99.0 99.00
2012 01 04 09 00 298  6.8  7.6 99.00 99.00 99.00 999 1009.1  -3.6 999.0 999.0 99.0 99.00
2012 01 04 10 00 292  8.8  9.7 99.00 99.00 99.00 999 1009.4  -4.2 999.0 999.0 99.0 99.00
2012 01 04 11 00 291  7.5  8.8 99.00 99.00 99.00 999 1009.7  -4.1 999.0 999.0 99.0 99.00
2012 01 04 12 00 292  9.4 10.6 99.00 99.00 99.00 999 1009.4  -3.9 999.0 999.0 99.0 99.00
2012 01 04 13 00 321 12.0 13.7 99.00 99.00 99.00 999 1010.4  -3.8 999.0 999.0 99.0 99.00
2012 01 04 14 00 321 10.7 12.3 99.00 99.00 99.00 999 1011.1  -5.7 999.0 999.0 99.0 99.00
2012 01 04 15 00 327 10.2 12.7 99.00 99.00 99.00 999 1012.2  -5.7 999.0 999.0 99.0 99.00
2012 01 04 16 00 334  9.3 11.8 99.00 99.00 99.00 999 1012.8  -5.1 999.0 999.0 99.0 99.00
2012 01 04 17 00 326  5.5  7.1 99.00 99.00 99.00 999 1012.0  -4.9 999.0 999.0 99.0 99.00
2012 01 04 18 00 306  8.2  9.3 99.00 99.00 99.00 999 1012.0  -4.4 999.0 999.0 99.0 99.00
2012 01 04 19 00 317  8.8  9.6 99.00 99.00 99.00 999 1010.9  -3.8 999.0 999.0 99.0 99.00
2012 01 04 20 00 287  7.7  9.0 99.00 99.00 99.00 999 1011.3  -3.9 999.0 999.0 99.0 99.00
2012 01 04 21 00 282  8.1  9.6 99.00 99.00 99.00 999 1011.7  -3.2 999.0 999.0 99.0 99.00
2012 01 04 22 00 305  7.8  8.8 99.00 99.00 99.00 999 1011.9  -1.8 999.0 999.0 99.0 99.00
2012 01 04 23 00 300  9.8 11.0 99.00 99.00 99.00 999 1012.5  -1.0 999.0 999.0 99.0 99.00
2012 01 05 00 00 320  8.5  9.7 99.00 99.00 99.00 999 1012.9  -0.9 999.0 999.0 99.0 99.00
2012 01 05 01 00   7  3.1  5.4 99.00 99.00 99.00 999 1013.8  -2.6 999.0 999.0 99.0 99.00
2012 01 05 02 00 336  6.7  8.8 99.00 99.00 99.00 999 1013.7  -3.1 999.0 999.0 99.0 99.00
2012 01 05 03 00 343  6.4  8.3 99.00 99.00 99.00 999 1013.7  -3.6 999.0 999.0 99.0 99.00
2012 01 05 04 00 332  5.9  8.2 99.00 99.00 99.00 999 1014.3  -4.1 999.0 999.0 99.0 99.00
2012 01 05 05 00 343  4.6  7.9 99.00 99.00 99.00 999 1014.7  -4.4 999.0 999.0 99.0 99.00
2012 01 05 06 00 344  5.4  7.3 99.00 99.00 99.00 999 1014.0  -4.4 999.0 999.0 99.0 99.00
2012 01 05 07 00 352  5.4  8.5 99.00 99.00 99.00 999 1013.9  -4.1 999.0 999.0 99.0 99.00
2012 01 05 08 00 347  4.4  6.1 99.00 99.00 99.00 999 1013.6  -4.0 999.0 999.0 99.0 99.00
2012 01 05 09 00   3  2.9  4.9 99.00 99.00 99.00 999 1013.5  -4.0 999.0 999.0 99.0 99.00
2012 01 05 10 00   3  1.3  2.0 99.00 99.00 99.00 999 1013.4  -4.0 999.0 999.0 99.0 99.00
2012 01 05 11 00  18  2.0  2.6 99.00 99.00 99.00 999 1013.6  -4.1 999.0 999.0 99.0 99.00
2012 01 05 12 00  48  2.6  3.0 99.00 99.00 99.00 999 1013.0  -4.1 999.0 999.0 99.0 99.00
2012 01 05 13 00  54  1.7  1.9 99.00 99.00 99.00 999 1012.4  -4.1 999.0 999.0 99.0 99.00
2012 01 05 14 00 114  4.3  5.2 99.00 99.00 99.00 999 1011.4  -3.3 999.0 999.0 99.0 99.00
2012 01 05 15 00 143  6.1  7.1 99.00 99.00 99.00 999 1010.6  -2.4 999.0 999.0 99.0 99.00
2012 01 05 16 00 148  6.4  7.6 99.00 99.00 99.00 999 1009.9  -2.0 999.0 999.0 99.0 99.00
2012 01 05 17 00 152  8.9  9.9 99.00 99.00 99.00 999 1007.9  -1.5 999.0 999.0 99.0 99.00
2012 01 05 18 00 147  9.3 10.8 99.00 99.00 99.00 999 1006.3  -0.9 999.0 999.0 99.0 99.00
2012 01 05 19 00 143 10.3 11.3 99.00 99.00 99.00 999 1003.8  -0.6 999.0 999.0 99.0 99.00
2012 01 05 20 00 138 12.0 13.4 99.00 99.00 99.00 999 1001.0   0.0 999.0 999.0 99.0 99.00
2012 01 05 21 00 142 11.4 12.5 99.00 99.00 99.00 999  999.7   0.7 999.0 999.0 99.0 99.00
2012 01 05 22 00 176  9.4 10.0 99.00 99.00 99.00 999  998.9   1.3 999.0 999.0 99.0 99.00
2012 01 05 23 00 215  5.8  6.8 99.00 99.00 99.00 999  998.7   1.9 999.0 999.0 99.0 99.00
2012 01 06 00 00 219  4.6  4.8 99.00 99.00 99.00 999  997.0   1.9 999.0 999.0 99.0 99.00
2012 01 06 01 00 227  6.0  6.5 99.00 99.00 99.00 999  996.9   1.9 999.0 999.0 99.0 99.00
2012 01 06 02 00 248  5.7  6.1 99.00 99.00 99.00 999  996.4   1.5 999.0 999.0 99.0 99.00
2012 01 06 03 00 233  5.4  5.9 99.00 99.00 99.00 999  996.4   1.2 999.0 999.0 99.0 99.00
2012 01 06 04 00 259  4.9  5.3 99.00 99.00 99.00 999  996.0   1.4 999.0 999.0 99.0 99.00
2012 01 06 05 00 255  4.8  5.4 99.00 99.00 99.00 999  995.6   1.2 999.0 999.0 99.0 99.00
2012 01 06 06 00 247  3.4  3.8 99.00 99.00 99.00 999  995.4   1.0 999.0 999.0 99.0 99.00
2012 01 06 07 00 260  5.9  6.3 99.00 99.00 99.00 999  995.5   1.6 999.0 999.0 99.0 99.00
2012 01 06 08 00 268  5.0  5.4 99.00 99.00 99.00 999  995.2   2.2 999.0 999.0 99.0 99.00
2012 01 06 09 00 271  5.0  5.5 99.00 99.00 99.00 999  994.9   1.9 999.0 999.0 99.0 99.00
2012 01 06 10 00 265  5.0  5.6 99.00 99.00 99.00 999  995.1   2.0 999.0 999.0 99.0 99.00
2012 01 06 11 00 282  4.6  4.9 99.00 99.00 99.00 999  995.4   2.1 999.0 999.0 99.0 99.00
2012 01 06 12 00 297  3.8  4.1 99.00 99.00 99.00 999  995.7   2.2 999.0 999.0 99.0 99.00
2012 01 06 13 00 301  4.0  4.7 99.00 99.00 99.00 999  995.7   2.5 999.0 999.0 99.0 99.00
2012 01 06 14 00 276  4.2  4.5 99.00 99.00 99.00 999  996.0   3.3 999.0 999.0 99.0 99.00
2012 01 06 15 00 262  8.5  9.6 99.00 99.00 99.00 999  996.0   4.0 999.0 999.0 99.0 99.00
2012 01 06 16 00 268 11.2 12.3 99.00 99.00 99.00 999  996.4   4.2 999.0 999.0 99.0 99.00
2012 01 06 17 00 265 12.2 13.0 99.00 99.00 99.00 999  996.4   4.2 999.0 999.0 99.0 99.00
2012 01 06 18 00 269 11.9 13.0 99.00 99.00 99.00 999  996.4   4.1 999.0 999.0 99.0 99.00
2012 01 06 19 00 272 11.4 12.3 99.00 99.00 99.00 999  996.5   4.1 999.0 999.0 99.0 99.00
2012 01 06 20 00 277 11.4 12.5 99.00 99.00 99.00 999  997.2   4.3 999.0 999.0 99.0 99.00
2012 01 06 21 00   5  4.6  5.7 99.00 99.00 99.00 999  998.7   2.8 999.0 999.0 99.0 99.00
2012 01 06 22 00  12  3.6  5.3 99.00 99.00 99.00 999 1000.3  -0.5 999.0 999.0 99.0 99.00
2012 01 06 23 00  12  4.2  6.8 99.00 99.00 99.00 999 1001.7  -1.8 999.0 999.0 99.0 99.00
2012 01 07 00 00 358  3.3  7.7 99.00 99.00 99.00 999 1003.1  -3.1 999.0 999.0 99.0 99.00
2012 01 07 01 00 350  5.7  9.0 99.00 99.00 99.00 999 1003.8  -4.1 999.0 999.0 99.0 99.00
2012 01 07 02 00 354  6.4  9.8 99.00 99.00 99.00 999 1004.7  -4.9 999.0 999.0 99.0 99.00
2012 01 07 03 00 358  6.7 11.4 99.00 99.00 99.00 999 1004.9  -5.5 999.0 999.0 99.0 99.00
2012 01 07 04 00 348  6.9 11.6 99.00 99.00 99.00 999 1005.4  -5.9 999.0 999.0 99.0 99.00
2012 01 07 05 00 350  8.0 11.0 99.00 99.00 99.00 999 1006.0  -6.4 999.0 999.0 99.0 99.00
2012 01 07 06 00 335  8.2 10.8 99.00 99.00 99.00 999 1007.0  -6.9 999.0 999.0 99.0 99.00
2012 01 07 07 00 336  7.6 10.9 99.00 99.00 99.00 999 1008.0  -7.3 999.0 999.0 99.0 99.00
2012 01 07 08 00 343  8.9 11.7 99.00 99.00 99.00 999 1009.1  -7.8 999.0 999.0 99.0 99.00
2012 01 07 09 00 351  7.0 12.5 99.00 99.00 99.00 999 1010.0  -8.0 999.0 999.0 99.0 99.00
2012 01 07 10 00 333  9.3 11.6 99.00 99.00 99.00 999 1011.1  -8.3 999.0 999.0 99.0 99.00
2012 01 07 11 00 332 10.5 14.3 99.00 99.00 99.00 999 1012.0  -8.4 999.0 999.0 99.0 99.00
2012 01 07 12 00 335 10.0 12.8 99.00 99.00 99.00 999 1013.2  -8.6 999.0 999.0 99.0 99.00
2012 01 07 13 00 331  8.6 11.6 99.00 99.00 99.00 999 1014.4  -8.9 999.0 999.0 99.0 99.00
2012 01 07 14 00 341  6.4  9.0 99.00 99.00 99.00 999 1015.3  -8.8 999.0 999.0 99.0 99.00
2012 01 07 15 00 344  7.7 10.5 99.00 99.00 99.00 999 1016.1  -8.7 999.0 999.0 99.0 99.00
2012 01 07 16 00 340  6.9  9.2 99.00 99.00 99.00 999 1017.3  -8.8 999.0 999.0 99.0 99.00
2012 01 07 17 00 332  8.7 10.0 99.00 99.00 99.00 999 1017.6  -8.7 999.0 999.0 99.0 99.00
2012 01 07 18 00 334  6.9 10.0 99.00 99.00 99.00 999 1018.1  -8.5 999.0 999.0 99.0 99.00
2012 01 07 19 00 338  5.5  6.6 99.00 99.00 99.00 999 1018.6  -8.3 999.0 999.0 99.0 99.00
2012 01 07 20 00 346  6.0  7.1 99.00 99.00 99.00 999 1019.2  -7.9 999.0 999.0 99.0 99.00
2012 01 07 21 00 340  3.9  5.1 99.00 99.00 99.00 999 1020.6  -7.9 999.0 999.0 99.0 99.00
2012 01 07 22 00 355  2.5  3.8 99.00 99.00 99.00 999 1021.2  -7.6 999.0 999.0 99.0 99.00
2012 01 07 23 00 320  2.0  3.8 99.00 99.00 99.00 999 1021.6  -7.4 999.0 999.0 99.0 99.00
2012 01 08 00 00  23  1.2  1.9 99.00 99.00 99.00 999 1021.9  -7.3 999.0 999.0 99.0 99.00
2012 01 08 01 00  45  2.0  2.4 99.00 99.00 99.00 999 1022.1  -7.1 999.0 999.0 99.0 99.00
2012 01 08 02 00  19  0.9  1.4 99.00 99.00 99.00 999 1022.2  -6.8 999.0 999.0 99.0 99.00
2012 01 08 03 00  41  1.3  1.6 99.00 99.00 99.00 999 1022.4  -6.6 999.0 999.0 99.0 99.00
2012 01 08 04 00 105  1.5  2.5 99.00 99.00 99.00 999 1022.5  -5.9 999.0 999.0 99.0 99.00
2012 01 08 05 00 159  2.2  2.7 99.00 99.00 99.00 999 1022.5  -5.4 999.0 999.0 99.0 99.00
2012 01 08 06 00 132  2.7  3.3 99.00 99.00 99.00 999 1022.3  -4.8 999.0 999.0 99.0 99.00
2012 01 08 07 00 228  4.5  5.2 99.00 99.00 99.00 999 1022.1  -4.1 999.0 999.0 99.0 99.00
2012 01 08 08 00 249  0.2  0.7 99.00 99.00 99.00 999 1021.8  -4.3 999.0 999.0 99.0 99.00
2012 01 08 09 00 224  2.2  2.8 99.00 99.00 99.00 999 1021.7  -4.3 999.0 999.0 99.0 99.00
2012 01 08 10 00 192  0.1  0.3 99.00 99.00 99.00 999 1021.4  -4.1 999.0 999.0 99.0 99.00
2012 01 08 11 00 316  0.1  0.3 99.00 99.00 99.00 999 1021.5  -3.8 999.0 999.0 99.0 99.00
2012 01 08 12 00 316  3.9  4.4 99.00 99.00 99.00 999 1021.9  -3.7 999.0 999.0 99.0 99.00
2012 01 08 13 00 320  4.1  4.6 99.00 99.00 99.00 999 1022.1  -3.9 999.0 999.0 99.0 99.00
2012 01 08 14 00 329  5.4  7.1 99.00 99.00 99.00 999 1022.5  -3.8 999.0 999.0 99.0 99.00
2012 01 08 15 00 322  7.1  8.0 99.00 99.00 99.00 999 1023.1  -4.2 999.0 999.0 99.0 99.00
2012 01 08 16 00 327  7.6  8.8 99.00 99.00 99.00 999 1023.6  -4.0 999.0 999.0 99.0 99.00
2012 01 08 17 00 323  7.0  7.8 99.00 99.00 99.00 999 1023.7  -3.8 999.0 999.0 99.0 99.00
2012 01 08 18 00 299  7.6  8.4 99.00 99.00 99.00 999 1022.9  -3.8 999.0 999.0 99.0 99.00
2012 01 08 19 00 287  8.5 10.0 99.00 99.00 99.00 999 1022.5  -3.7 999.0 999.0 99.0 99.00
2012 01 08 20 00 264  8.6 10.3 99.00 99.00 99.00 999 1021.9  -3.4 999.0 999.0 99.0 99.00
2012 01 08 21 00 272  7.4  8.6 99.00 99.00 99.00 999 1021.8  -3.4 999.0 999.0 99.0 99.00
2012 01 08 22 00 267 10.2 11.6 99.00 99.00 99.00 999 1021.4  -2.3 999.0 999.0 99.0 99.00
2012 01 08 23 00 263  9.9 11.2 99.00 99.00 99.00 999 1020.8  -1.7 999.0 999.0 99.0 99.00
2012 01 09 00 00 227  8.0  9.2 99.00 99.00 99.00 999 1020.7  -2.1 999.0 999.0 99.0 99.00
2012 01 09 01 00 228  8.5  9.4 99.00 99.00 99.00 999 1019.8  -1.4 999.0 999.0 99.0 99.00
2012 01 09 02 00 227  9.1 10.1 99.00 99.00 99.00 999 1018.5  -0.8 999.0 999.0 99.0 99.00
2012 01 09 03 00 218  9.5 10.3 99.00 99.00 99.00 999 1017.1   0.0 999.0 999.0 99.0 99.00
2012 01 09 04 00 233  8.1  9.4 99.00 99.00 99.00 999 1015.4   1.2 999.0 999.0 99.0 99.00
2012 01 09 05 00 224 13.6 15.9 99.00 99.00 99.00 999 1013.7   2.0 999.0 999.0 99.0 99.00
2012 01 09 06 00 225 14.8 16.6 99.00 99.00 99.00 999 1011.4   2.1 999.0 999.0 99.0 99.00
2012 01 09 07 00 226 13.1 15.8 99.00 99.00 99.00 999 1009.9   2.2 999.0 999.0 99.0 99.00
2012 01 09 08 00 230 14.4 15.8 99.00 99.00 99.00 999 1008.7   2.3 999.0 999.0 99.0 99.00
2012 01 09 09 00 235 10.6 12.3 99.00 99.00 99.00 999 1007.5   2.2 999.0 999.0 99.0 99.00
2012 01 09 10 00 234 13.8 16.2 99.00 99.00 99.00 999 1006.0   2.6 999.0 999.0 99.0 99.00
2012 01 09 11 00 221 14.0 15.9 99.00 99.00 99.00 999 1004.5   2.5 999.0 999.0 99.0 99.00
2012 01 09 12 00 234 12.6 13.8 99.00 99.00 99.00 999 1003.5   2.0 999.0 999.0 99.0 99.00
2012 01 09 13 00 242 15.9 18.1 99.00 99.00 99.00 999 1002.4   2.8 999.0 999.0 99.0 99.00
2012 01 09 14 00 249 16.4 18.0 99.00 99.00 99.00 999 1001.8   2.9 999.0 999.0 99.0 99.00
2012 01 09 15 00 261 14.1 16.5 99.00 99.00 99.00 999 1002.0   3.4 999.0 999.0 99.0 99.00
2012 01 09 16 00 275 14.8 15.8 99.00 99.00 99.00 999 1002.1   3.5 999.0 999.0 99.0 99.00
2012 01 09 17 00 281 15.8 17.1 99.00 99.00 99.00 999 1001.4   3.5 999.0 999.0 99.0 99.00
2012 01 09 18 00 290 14.3 15.1 99.00 99.00 99.00 999 1001.9   3.1 999.0 999.0 99.0 99.00
2012 01 09 19 00 289 13.9 15.8 99.00 99.00 99.00 999 1002.5   2.8 999.0 999.0 99.0 99.00
2012 01 09 20 00 291 13.1 14.8 99.00 99.00 99.00 999 1003.3   2.8 999.0 999.0 99.0 99.00
2012 01 09 21 00 302 11.7 14.0 99.00 99.00 99.00 999 1004.6   2.4 999.0 999.0 99.0 99.00
2012 01 09 22 00 323 11.3 12.7 99.00 99.00 99.00 999 1005.8   2.8 999.0 999.0 99.0 99.00
2012 01 09 23 00 305 10.7 11.0 99.00 99.00 99.00 999 1007.4   2.8 999.0 999.0 99.0 99.00
2012 01 10 00 00 325 10.6 11.9 99.00 99.00 99.00 999 1008.8   2.3 999.0 999.0 99.0 99.00
2012 01 10 01 00 304  8.2  9.2 99.00 99.00 99.00 999 1009.8   2.3 999.0 999.0 99.0 99.00
2012 01 10 02 00 294  8.1  8.9 99.00 99.00 99.00 999 1010.4   2.3 999.0 999.0 99.0 99.00
2012 01 10 03 00 302  8.0  8.5 99.00 99.00 99.00 999 1010.7   2.5 999.0 999.0 99.0 99.00
2012 01 10 04 00 309  8.8  9.3 99.00 99.00 99.00 999 1010.7   2.5 999.0 999.0 99.0 99.00
2012 01 10 05 00 291  9.0  9.7 99.00 99.00 99.00 999 1011.7   2.7 999.0 999.0 99.0 99.00
2012 01 10 06 00 308  8.6  9.4 99.00 99.00 99.00 999 1011.8   2.7 999.0 999.0 99.0 99.00
2012 01 10 07 00 338  6.8  8.3 99.00 99.00 99.00 999 1012.7   1.7 999.0 999.0 99.0 99.00
2012 01 10 08 00 324  5.9  6.5 99.00 99.00 99.00 999 1013.3   1.8 999.0 999.0 99.0 99.00
2012 01 10 09 00 326  3.3  3.7 99.00 99.00 99.00 999 1013.5   1.6 999.0 999.0 99.0 99.00
2012 01 10 10 00 315  1.4  1.8 99.00 99.00 99.00 999 1013.3   1.6 999.0 999.0 99.0 99.00
2012 01 10 11 00 102  0.7  0.9 99.00 99.00 99.00 999 1012.8   1.5 999.0 999.0 99.0 99.00
2012 01 10 12 00 162  2.8  3.1 99.00 99.00 99.00 999 1012.2   1.7 999.0 999.0 99.0 99.00
