#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 01 02 11 00 282 21.3 25.3 99.00 99.00 99.00 999 1019.6  -8.8 999.0 999.0 99.0 99.00
2018 01 02 12 00 289 18.7 20.4 99.00 99.00 99.00 999 1020.0  -9.6 999.0 999.0 99.0 99.00
2018 01 02 13 00 292 16.6 18.7 99.00 99.00 99.00 999 1020.1 -10.8 999.0 999.0 99.0 99.00
2018 01 02 14 00 288 16.9 18.4 99.00 99.00 99.00 999 1018.9 -10.9 999.0 999.0 99.0 99.00
2018 01 02 15 00 290 13.2 15.3 99.00 99.00 99.00 999 1018.9 -11.3 999.0 999.0 99.0 99.00
2018 01 02 16 00 283 12.4 15.2 99.00 99.00 99.00 999 1018.1 -11.0 999.0 999.0 99.0 99.00
2018 01 02 17 00 292  9.8 11.2 99.00 99.00 99.00 999 1016.5 -10.5 999.0 999.0 99.0 99.00
2018 01 02 18 00 299  8.6  9.9 99.00 99.00 99.00 999 1014.8 -10.5 999.0 999.0 99.0 99.00
2018 01 02 19 00 313  7.2  8.2 99.00 99.00 99.00 999 1013.7 -11.1 999.0 999.0 99.0 99.00
2018 01 02 20 00 311  6.7  7.8 99.00 99.00 99.00 999 1013.1 -11.6 999.0 999.0 99.0 99.00
2018 01 02 21 00 322  3.6  4.8 99.00 99.00 99.00 999 1012.6 -12.1 999.0 999.0 99.0 99.00
2018 01 02 22 00 327  5.7  7.1 99.00 99.00 99.00 999 1012.6 -12.0 999.0 999.0 99.0 99.00
2018 01 02 23 00 336  6.3  7.9 99.00 99.00 99.00 999 1012.6 -12.0 999.0 999.0 99.0 99.00
2018 01 03 00 00   5  4.3  7.0 99.00 99.00 99.00 999 1012.7 -12.7 999.0 999.0 99.0 99.00
2018 01 03 01 00 351  3.8  6.6 99.00 99.00 99.00 999 1013.6 -12.8 999.0 999.0 99.0 99.00
2018 01 03 02 00 355  7.9 11.2 99.00 99.00 99.00 999 1014.0 -13.6 999.0 999.0 99.0 99.00
2018 01 03 03 00   4  4.9  8.0 99.00 99.00 99.00 999 1014.3 -13.5 999.0 999.0 99.0 99.00
2018 01 03 04 00   8  7.6 10.8 99.00 99.00 99.00 999 1014.2 -13.9 999.0 999.0 99.0 99.00
2018 01 03 05 00   2  5.3 10.0 99.00 99.00 99.00 999 1014.7 -14.1 999.0 999.0 99.0 99.00
2018 01 03 06 00   3  5.7 10.1 99.00 99.00 99.00 999 1015.1 -14.0 999.0 999.0 99.0 99.00
2018 01 03 07 00  14  4.1  7.2 99.00 99.00 99.00 999 1015.4 -14.0 999.0 999.0 99.0 99.00
2018 01 03 08 00  12  7.9 11.0 99.00 99.00 99.00 999 1016.4 -14.0 999.0 999.0 99.0 99.00
2018 01 03 09 00  10  7.2 11.9 99.00 99.00 99.00 999 1017.0 -14.2 999.0 999.0 99.0 99.00
2018 01 03 10 00 359  7.6 12.8 99.00 99.00 99.00 999 1017.9 -14.1 999.0 999.0 99.0 99.00
2018 01 03 11 00   2  8.5 13.7 99.00 99.00 99.00 999 1018.5 -14.4 999.0 999.0 99.0 99.00
2018 01 03 12 00 351  7.6 11.8 99.00 99.00 99.00 999 1019.3 -15.1 999.0 999.0 99.0 99.00
2018 01 03 13 00 359  9.1 13.0 99.00 99.00 99.00 999 1020.3 -16.1 999.0 999.0 99.0 99.00
2018 01 03 14 00 342 10.3 13.1 99.00 99.00 99.00 999 1021.4 -17.1 999.0 999.0 99.0 99.00
2018 01 03 15 00 357  7.4 12.0 99.00 99.00 99.00 999 1022.3 -18.2 999.0 999.0 99.0 99.00
2018 01 03 16 00   3  7.2 11.5 99.00 99.00 99.00 999 1023.2 -18.5 999.0 999.0 99.0 99.00
2018 01 03 17 00 357  7.1 11.2 99.00 99.00 99.00 999 1023.2 -18.9 999.0 999.0 99.0 99.00
2018 01 03 18 00 351  9.6 13.7 99.00 99.00 99.00 999 1023.1 -18.7 999.0 999.0 99.0 99.00
2018 01 03 19 00 340 12.0 15.4 99.00 99.00 99.00 999 1023.0 -18.4 999.0 999.0 99.0 99.00
2018 01 03 20 00 333 11.2 12.7 99.00 99.00 99.00 999 1023.6 -18.5 999.0 999.0 99.0 99.00
2018 01 03 21 00 340 10.7 14.9 99.00 99.00 99.00 999 1024.2 -17.6 999.0 999.0 99.0 99.00
2018 01 03 22 00 342  9.4 12.5 99.00 99.00 99.00 999 1025.2 -17.9 999.0 999.0 99.0 99.00
2018 01 03 23 00 342  9.9 13.1 99.00 99.00 99.00 999 1026.0 -18.2 999.0 999.0 99.0 99.00
2018 01 04 00 00 350  8.1 12.9 99.00 99.00 99.00 999 1026.8 -18.1 999.0 999.0 99.0 99.00
2018 01 04 01 00 343 10.8 13.6 99.00 99.00 99.00 999 1027.5 -18.6 999.0 999.0 99.0 99.00
2018 01 04 02 00 343 10.5 14.0 99.00 99.00 99.00 999 1027.8 -18.8 999.0 999.0 99.0 99.00
2018 01 04 03 00 355  7.6 13.6 99.00 99.00 99.00 999 1028.5 -19.6 999.0 999.0 99.0 99.00
2018 01 04 04 00   1  6.4 10.6 99.00 99.00 99.00 999 1029.1 -20.5 999.0 999.0 99.0 99.00
2018 01 04 05 00 349  7.7 10.3 99.00 99.00 99.00 999 1029.3 -20.8 999.0 999.0 99.0 99.00
2018 01 04 06 00 354  5.7  8.8 99.00 99.00 99.00 999 1029.4 -20.6 999.0 999.0 99.0 99.00
2018 01 04 07 00 358  4.9  8.4 99.00 99.00 99.00 999 1029.7 -20.6 999.0 999.0 99.0 99.00
2018 01 04 08 00   7  5.3  8.1 99.00 99.00 99.00 999 1030.5 -20.6 999.0 999.0 99.0 99.00
2018 01 04 09 00   2  3.7  8.0 99.00 99.00 99.00 999 1030.8 -20.8 999.0 999.0 99.0 99.00
2018 01 04 10 00   4  5.5  9.1 99.00 99.00 99.00 999 1031.0 -21.3 999.0 999.0 99.0 99.00
2018 01 04 11 00  10  5.7  8.3 99.00 99.00 99.00 999 1031.1 -21.1 999.0 999.0 99.0 99.00
2018 01 04 12 00 355  4.8  8.0 99.00 99.00 99.00 999 1031.7 -20.6 999.0 999.0 99.0 99.00
2018 01 04 13 00   5  3.3  6.7 99.00 99.00 99.00 999 1032.2 -20.8 999.0 999.0 99.0 99.00
2018 01 04 14 00 350  3.8  7.4 99.00 99.00 99.00 999 1032.4 -21.1 999.0 999.0 99.0 99.00
2018 01 04 15 00   2  4.5  7.4 99.00 99.00 99.00 999 1032.6 -20.9 999.0 999.0 99.0 99.00
2018 01 04 16 00   3  4.4  8.1 99.00 99.00 99.00 999 1032.4 -20.7 999.0 999.0 99.0 99.00
2018 01 04 17 00   8  4.4  6.8 99.00 99.00 99.00 999 1032.0 -20.3 999.0 999.0 99.0 99.00
2018 01 04 18 00 357  4.6  6.9 99.00 99.00 99.00 999 1031.5 -19.9 999.0 999.0 99.0 99.00
2018 01 04 19 00 350  4.2  5.9 99.00 99.00 99.00 999 1031.5 -19.8 999.0 999.0 99.0 99.00
2018 01 04 20 00 347  4.9  6.4 99.00 99.00 99.00 999 1031.5 -19.6 999.0 999.0 99.0 99.00
2018 01 04 21 00 352  3.9  6.2 99.00 99.00 99.00 999 1031.6 -18.9 999.0 999.0 99.0 99.00
2018 01 04 22 00 357  4.0  7.9 99.00 99.00 99.00 999 1031.8 -18.5 999.0 999.0 99.0 99.00
2018 01 04 23 00 349  5.8  8.5 99.00 99.00 99.00 999 1031.7 -18.6 999.0 999.0 99.0 99.00
2018 01 05 00 00   3  4.3  8.2 99.00 99.00 99.00 999 1032.1 -18.9 999.0 999.0 99.0 99.00
2018 01 05 01 00 347  6.4  8.6 99.00 99.00 99.00 999 1032.2 -19.3 999.0 999.0 99.0 99.00
2018 01 05 02 00   4  5.4  9.7 99.00 99.00 99.00 999 1032.2 -19.6 999.0 999.0 99.0 99.00
2018 01 05 03 00  13  6.8  9.3 99.00 99.00 99.00 999 1032.4 -20.7 999.0 999.0 99.0 99.00
2018 01 05 04 00   2  4.4  7.1 99.00 99.00 99.00 999 1032.5 -20.5 999.0 999.0 99.0 99.00
2018 01 05 05 00  12  5.4  7.5 99.00 99.00 99.00 999 1032.5 -21.2 999.0 999.0 99.0 99.00
2018 01 05 06 00   9  4.9  8.6 99.00 99.00 99.00 999 1032.4 -20.9 999.0 999.0 99.0 99.00
2018 01 05 07 00 352  5.4  9.2 99.00 99.00 99.00 999 1032.7 -21.0 999.0 999.0 99.0 99.00
2018 01 05 08 00  14  4.4  8.2 99.00 99.00 99.00 999 1033.4 -21.9 999.0 999.0 99.0 99.00
2018 01 05 09 00  15  4.2  7.8 99.00 99.00 99.00 999 1033.9 -22.2 999.0 999.0 99.0 99.00
2018 01 05 10 00   9  5.3  7.5 99.00 99.00 99.00 999 1034.1 -22.1 999.0 999.0 99.0 99.00
2018 01 05 11 00 349  4.0  7.3 99.00 99.00 99.00 999 1034.6 -22.7 999.0 999.0 99.0 99.00
2018 01 05 12 00 357  5.9  8.8 99.00 99.00 99.00 999 1035.1 -23.2 999.0 999.0 99.0 99.00
2018 01 05 13 00  10  5.4  8.4 99.00 99.00 99.00 999 1035.1 -22.8 999.0 999.0 99.0 99.00
2018 01 05 14 00 342  6.4  9.7 99.00 99.00 99.00 999 1035.0 -22.1 999.0 999.0 99.0 99.00
2018 01 05 15 00 343  5.4  9.1 99.00 99.00 99.00 999 1035.5 -21.9 999.0 999.0 99.0 99.00
2018 01 05 16 00 340  6.2  8.4 99.00 99.00 99.00 999 1035.7 -21.1 999.0 999.0 99.0 99.00
2018 01 05 17 00 344  7.6 10.2 99.00 99.00 99.00 999 1035.4 -20.6 999.0 999.0 99.0 99.00
2018 01 05 18 00 343  8.0 10.5 99.00 99.00 99.00 999 1035.4 -20.4 999.0 999.0 99.0 99.00
2018 01 05 19 00 342  6.3  9.1 99.00 99.00 99.00 999 1035.6 -20.0 999.0 999.0 99.0 99.00
2018 01 05 20 00 350  4.6  7.2 99.00 99.00 99.00 999 1035.6 -19.2 999.0 999.0 99.0 99.00
2018 01 05 21 00 344  5.3  7.4 99.00 99.00 99.00 999 1035.4 -18.8 999.0 999.0 99.0 99.00
2018 01 05 22 00 336  7.5  9.2 99.00 99.00 99.00 999 1035.4 -18.3 999.0 999.0 99.0 99.00
2018 01 05 23 00 345  6.6  8.8 99.00 99.00 99.00 999 1035.6 -18.0 999.0 999.0 99.0 99.00
2018 01 06 00 00 335  8.0 10.3 99.00 99.00 99.00 999 1035.9 -18.2 999.0 999.0 99.0 99.00
2018 01 06 01 00 346  6.0  9.0 99.00 99.00 99.00 999 1035.9 -18.3 999.0 999.0 99.0 99.00
2018 01 06 02 00 345  6.6  9.7 99.00 99.00 99.00 999 1036.2 -18.7 999.0 999.0 99.0 99.00
2018 01 06 03 00   0  4.6  6.8 99.00 99.00 99.00 999 1036.5 -19.3 999.0 999.0 99.0 99.00
2018 01 06 04 00 354  6.2  9.1 99.00 99.00 99.00 999 1036.8 -19.1 999.0 999.0 99.0 99.00
2018 01 06 05 00  16  5.4  7.7 99.00 99.00 99.00 999 1036.9 -20.1 999.0 999.0 99.0 99.00
2018 01 06 06 00   8  5.4  7.7 99.00 99.00 99.00 999 1037.0 -20.3 999.0 999.0 99.0 99.00
2018 01 06 07 00 349  4.6  6.5 99.00 99.00 99.00 999 1037.0 -20.0 999.0 999.0 99.0 99.00
2018 01 06 08 00  11  3.2  5.9 99.00 99.00 99.00 999 1037.3 -20.3 999.0 999.0 99.0 99.00
2018 01 06 09 00 351  4.1  6.3 99.00 99.00 99.00 999 1037.5 -20.1 999.0 999.0 99.0 99.00
2018 01 06 10 00 349  4.3  6.1 99.00 99.00 99.00 999 1037.5 -20.0 999.0 999.0 99.0 99.00
2018 01 06 11 00 345  3.0  4.5 99.00 99.00 99.00 999 1037.5 -19.9 999.0 999.0 99.0 99.00
2018 01 06 12 00 338  3.8  5.3 99.00 99.00 99.00 999 1037.7 -20.2 999.0 999.0 99.0 99.00
2018 01 06 13 00 349  3.1  4.4 99.00 99.00 99.00 999 1037.0 -20.1 999.0 999.0 99.0 99.00
2018 01 06 14 00 316  2.4  3.0 99.00 99.00 99.00 999 1036.9 -19.6 999.0 999.0 99.0 99.00
2018 01 06 15 00 310  0.9  1.4 99.00 99.00 99.00 999 1036.8 -18.6 999.0 999.0 99.0 99.00
2018 01 06 16 00 294  2.1  2.6 99.00 99.00 99.00 999 1036.5 -18.1 999.0 999.0 99.0 99.00
2018 01 06 17 00 244  1.8  2.8 99.00 99.00 99.00 999 1035.5 -17.3 999.0 999.0 99.0 99.00
2018 01 06 18 00 254  4.2  4.8 99.00 99.00 99.00 999 1034.4 -16.4 999.0 999.0 99.0 99.00
2018 01 06 19 00 258  4.5  5.7 99.00 99.00 99.00 999 1032.9 -15.7 999.0 999.0 99.0 99.00
2018 01 06 20 00 236  4.0  4.7 99.00 99.00 99.00 999 1031.9 -14.6 999.0 999.0 99.0 99.00
2018 01 06 21 00 231  3.2  3.8 99.00 99.00 99.00 999 1030.6 -13.5 999.0 999.0 99.0 99.00
2018 01 06 22 00 210  4.4  6.1 99.00 99.00 99.00 999 1028.7 -10.9 999.0 999.0 99.0 99.00
2018 01 06 23 00 230  7.4  8.4 99.00 99.00 99.00 999 1027.1  -9.1 999.0 999.0 99.0 99.00
2018 01 07 00 00 198  9.4 10.3 99.00 99.00 99.00 999 1025.8  -8.3 999.0 999.0 99.0 99.00
2018 01 07 01 00 193 11.5 13.7 99.00 99.00 99.00 999 1024.7  -9.2 999.0 999.0 99.0 99.00
2018 01 07 02 00 196 13.7 15.4 99.00 99.00 99.00 999 1022.4  -8.1 999.0 999.0 99.0 99.00
2018 01 07 03 00 206 13.7 14.8 99.00 99.00 99.00 999 1020.6  -7.5 999.0 999.0 99.0 99.00
2018 01 07 04 00 196 13.6 15.8 99.00 99.00 99.00 999 1019.0  -7.5 999.0 999.0 99.0 99.00
2018 01 07 05 00 195 13.8 16.0 99.00 99.00 99.00 999 1017.2  -7.2 999.0 999.0 99.0 99.00
2018 01 07 06 00 196 15.7 18.7 99.00 99.00 99.00 999 1015.3  -7.0 999.0 999.0 99.0 99.00
2018 01 07 07 00 213 17.5 21.2 99.00 99.00 99.00 999 1013.5  -6.8 999.0 999.0 99.0 99.00
2018 01 07 08 00 212 17.6 19.6 99.00 99.00 99.00 999 1012.6  -6.6 999.0 999.0 99.0 99.00
2018 01 07 09 00 236  9.5 11.6 99.00 99.00 99.00 999 1011.8  -6.3 999.0 999.0 99.0 99.00
2018 01 07 10 00 238 11.9 14.8 99.00 99.00 99.00 999 1011.1  -6.6 999.0 999.0 99.0 99.00
2018 01 07 11 00 229 14.4 16.4 99.00 99.00 99.00 999 1009.9  -6.7 999.0 999.0 99.0 99.00
2018 01 07 12 00 235 13.2 14.6 99.00 99.00 99.00 999 1009.2  -6.7 999.0 999.0 99.0 99.00
2018 01 07 13 00 270 15.1 18.3 99.00 99.00 99.00 999 1008.1  -5.0 999.0 999.0 99.0 99.00
2018 01 07 14 00 278 16.2 17.8 99.00 99.00 99.00 999 1008.1  -5.2 999.0 999.0 99.0 99.00
2018 01 07 15 00 273 14.4 15.9 99.00 99.00 99.00 999 1007.9  -4.6 999.0 999.0 99.0 99.00
2018 01 07 16 00 285 12.5 13.6 99.00 99.00 99.00 999 1008.0  -4.9 999.0 999.0 99.0 99.00
2018 01 07 17 00 280 11.0 11.8 99.00 99.00 99.00 999 1007.5  -5.1 999.0 999.0 99.0 99.00
2018 01 07 18 00 283 10.9 11.9 99.00 99.00 99.00 999 1006.7  -4.9 999.0 999.0 99.0 99.00
2018 01 07 19 00 282  9.2 11.0 99.00 99.00 99.00 999 1006.3  -4.8 999.0 999.0 99.0 99.00
2018 01 07 20 00 268  8.2  9.6 99.00 99.00 99.00 999 1005.9  -4.5 999.0 999.0 99.0 99.00
2018 01 07 21 00 276  7.1  8.5 99.00 99.00 99.00 999 1005.9  -4.3 999.0 999.0 99.0 99.00
2018 01 07 22 00 279  8.2  9.4 99.00 99.00 99.00 999 1006.2  -3.8 999.0 999.0 99.0 99.00
2018 01 07 23 00 311  5.6  6.5 99.00 99.00 99.00 999 1006.2  -4.6 999.0 999.0 99.0 99.00
2018 01 08 00 00 301  4.6  5.1 99.00 99.00 99.00 999 1005.9  -4.6 999.0 999.0 99.0 99.00
2018 01 08 01 00 285  9.0 10.2 99.00 99.00 99.00 999 1005.8  -4.6 999.0 999.0 99.0 99.00
2018 01 08 02 00 280  9.6 11.3 99.00 99.00 99.00 999 1005.8  -4.1 999.0 999.0 99.0 99.00
2018 01 08 03 00 288 10.6 12.0 99.00 99.00 99.00 999 1005.3  -4.0 999.0 999.0 99.0 99.00
2018 01 08 04 00 284 11.9 12.9 99.00 99.00 99.00 999 1005.1  -4.1 999.0 999.0 99.0 99.00
2018 01 08 05 00 298 12.1 13.4 99.00 99.00 99.00 999 1005.2  -3.6 999.0 999.0 99.0 99.00
2018 01 08 06 00 295 11.9 13.6 99.00 99.00 99.00 999 1005.3  -3.8 999.0 999.0 99.0 99.00
2018 01 08 07 00 291 10.9 13.2 99.00 99.00 99.00 999 1005.4  -3.9 999.0 999.0 99.0 99.00
2018 01 08 08 00 291 10.3 11.4 99.00 99.00 99.00 999 1005.3  -4.0 999.0 999.0 99.0 99.00
2018 01 08 09 00 287  8.4  9.0 99.00 99.00 99.00 999 1005.1  -3.9 999.0 999.0 99.0 99.00
2018 01 08 10 00 269 10.0 10.8 99.00 99.00 99.00 999 1005.1  -3.2 999.0 999.0 99.0 99.00
2018 01 08 11 00 263 13.3 15.3 99.00 99.00 99.00 999 1004.5  -2.0 999.0 999.0 99.0 99.00
2018 01 08 12 00 273 12.1 13.2 99.00 99.00 99.00 999 1004.3  -1.1 999.0 999.0 99.0 99.00
2018 01 08 13 00 275 11.5 12.8 99.00 99.00 99.00 999 1003.5  -0.9 999.0 999.0 99.0 99.00
2018 01 08 14 00 288 14.7 16.4 99.00 99.00 99.00 999 1003.1  -1.1 999.0 999.0 99.0 99.00
2018 01 08 15 00 288 16.4 18.7 99.00 99.00 99.00 999 1003.7  -1.2 999.0 999.0 99.0 99.00
2018 01 08 16 00 282 14.8 15.9 99.00 99.00 99.00 999 1004.6  -1.4 999.0 999.0 99.0 99.00
2018 01 08 17 00 292 16.7 18.5 99.00 99.00 99.00 999 1004.8  -1.7 999.0 999.0 99.0 99.00
2018 01 08 18 00 312 18.4 19.9 99.00 99.00 99.00 999 1005.8  -4.2 999.0 999.0 99.0 99.00
2018 01 08 19 00 302 14.0 15.6 99.00 99.00 99.00 999 1007.2  -5.0 999.0 999.0 99.0 99.00
2018 01 08 20 00 314 16.9 18.2 99.00 99.00 99.00 999 1008.5  -5.7 999.0 999.0 99.0 99.00
2018 01 08 21 00 305 14.4 15.4 99.00 99.00 99.00 999 1010.5  -6.0 999.0 999.0 99.0 99.00
2018 01 08 22 00 318 11.6 13.0 99.00 99.00 99.00 999 1012.5  -5.9 999.0 999.0 99.0 99.00
2018 01 08 23 00 318 14.3 16.1 99.00 99.00 99.00 999 1013.6  -6.1 999.0 999.0 99.0 99.00
2018 01 09 00 00 313 12.2 13.7 99.00 99.00 99.00 999 1015.3  -6.5 999.0 999.0 99.0 99.00
2018 01 09 01 00 322 10.3 12.2 99.00 99.00 99.00 999 1016.6  -6.8 999.0 999.0 99.0 99.00
2018 01 09 02 00 333 10.6 11.3 99.00 99.00 99.00 999 1016.9  -7.2 999.0 999.0 99.0 99.00
2018 01 09 03 00 328 10.1 11.6 99.00 99.00 99.00 999 1017.8  -7.3 999.0 999.0 99.0 99.00
2018 01 09 04 00 331  9.1 12.0 99.00 99.00 99.00 999 1019.2  -8.0 999.0 999.0 99.0 99.00
2018 01 09 05 00 333  7.7 10.1 99.00 99.00 99.00 999 1020.0  -8.0 999.0 999.0 99.0 99.00
2018 01 09 06 00 341  6.0  7.9 99.00 99.00 99.00 999 1020.5  -7.9 999.0 999.0 99.0 99.00
2018 01 09 07 00 342  5.4  6.8 99.00 99.00 99.00 999 1021.5  -8.1 999.0 999.0 99.0 99.00
2018 01 09 08 00 330  4.9  6.2 99.00 99.00 99.00 999 1022.7  -8.2 999.0 999.0 99.0 99.00
2018 01 09 09 00  17  2.7  3.1 99.00 99.00 99.00 999 1023.1  -8.6 999.0 999.0 99.0 99.00
2018 01 09 10 00 332  1.4  2.2 99.00 99.00 99.00 999 1023.3  -8.4 999.0 999.0 99.0 99.00
2018 01 09 11 00 288  1.9  2.4 99.00 99.00 99.00 999 1023.9  -8.4 999.0 999.0 99.0 99.00
2018 01 09 12 00 279  1.1  1.8 99.00 99.00 99.00 999 1024.3  -8.3 999.0 999.0 99.0 99.00
2018 01 09 13 00  44  0.7  0.9 99.00 99.00 99.00 999 1024.4  -8.3 999.0 999.0 99.0 99.00
2018 01 09 14 00 244  3.1  4.0 99.00 99.00 99.00 999 1024.9  -7.7 999.0 999.0 99.0 99.00
2018 01 09 15 00 185  2.6  3.4 99.00 99.00 99.00 999 1025.1  -6.8 999.0 999.0 99.0 99.00
2018 01 09 16 00 195  3.5  4.4 99.00 99.00 99.00 999 1025.2  -6.1 999.0 999.0 99.0 99.00
2018 01 09 17 00 214  3.8  6.0 99.00 99.00 99.00 999 1024.8  -5.5 999.0 999.0 99.0 99.00
2018 01 09 18 00 203  4.2  6.0 99.00 99.00 99.00 999 1024.1  -4.8 999.0 999.0 99.0 99.00
2018 01 09 19 00 197  5.0  6.7 99.00 99.00 99.00 999 1023.3  -4.4 999.0 999.0 99.0 99.00
2018 01 09 20 00 178  6.0  6.7 99.00 99.00 99.00 999 1022.7  -4.1 999.0 999.0 99.0 99.00
2018 01 09 21 00 157  5.4  6.2 99.00 99.00 99.00 999 1021.9  -3.8 999.0 999.0 99.0 99.00
2018 01 09 22 00 142  6.3  7.2 99.00 99.00 99.00 999 1022.0  -3.2 999.0 999.0 99.0 99.00
2018 01 09 23 00 152  8.5  9.6 99.00 99.00 99.00 999 1021.0  -2.5 999.0 999.0 99.0 99.00
2018 01 10 00 00 148  9.7 10.7 99.00 99.00 99.00 999 1019.8  -1.8 999.0 999.0 99.0 99.00
2018 01 10 01 00 141  8.9  9.9 99.00 99.00 99.00 999 1018.4  -0.8 999.0 999.0 99.0 99.00
2018 01 10 02 00 153 10.1 10.9 99.00 99.00 99.00 999 1017.9   0.2 999.0 999.0 99.0 99.00
2018 01 10 03 00 155 11.0 11.9 99.00 99.00 99.00 999 1016.8   0.3 999.0 999.0 99.0 99.00
2018 01 10 04 00 156  9.3 10.3 99.00 99.00 99.00 999 1015.7   0.5 999.0 999.0 99.0 99.00
2018 01 10 05 00 161  9.4 11.0 99.00 99.00 99.00 999 1014.7   0.9 999.0 999.0 99.0 99.00
2018 01 10 06 00 160 11.8 13.1 99.00 99.00 99.00 999 1013.1   1.1 999.0 999.0 99.0 99.00
2018 01 10 07 00 159 13.9 15.0 99.00 99.00 99.00 999 1011.4   1.4 999.0 999.0 99.0 99.00
2018 01 10 08 00 155 11.3 12.3 99.00 99.00 99.00 999 1010.5   1.3 999.0 999.0 99.0 99.00
