#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 06 01 00 10 352  1.3  2.4 99.00 99.00 99.00 999 1011.9   7.3 999.0 999.0 99.0 99.00
2023 06 01 00 20 335  1.6  2.3 99.00 99.00 99.00 999 1011.9   7.3 999.0 999.0 99.0 99.00
2023 06 01 00 30 343  1.7  2.5 99.00 99.00 99.00 999 1012.2   7.0 999.0 999.0 99.0 99.00
2023 06 01 00 40 313  1.5  2.4 99.00 99.00 99.00 999 1012.2   6.8 999.0 999.0 99.0 99.00
2023 06 01 00 50 353  0.5  2.4 99.00 99.00 99.00 999 1012.2   7.2 999.0 999.0 99.0 99.00
2023 06 01 01 00 292  2.1  4.2 99.00 99.00 99.00 999 1012.5   7.0 999.0 999.0 99.0 99.00
2023 06 01 01 10 280  1.8  4.5 99.00 99.00 99.00 999 1012.5   6.7 999.0 999.0 99.0 99.00
2023 06 01 01 20 267  2.2  3.0 99.00 99.00 99.00 999 1012.5   7.0 999.0 999.0 99.0 99.00
2023 06 01 01 30 112  1.1  2.4 99.00 99.00 99.00 999 1012.5   7.5 999.0 999.0 99.0 99.00
2023 06 01 01 40  13  0.6  1.4 99.00 99.00 99.00 999 1012.5   7.7 999.0 999.0 99.0 99.00
2023 06 01 01 50 341  1.2  2.0 99.00 99.00 99.00 999 1012.9   7.8 999.0 999.0 99.0 99.00
2023 06 01 02 00 318  4.5  5.3 99.00 99.00 99.00 999 1013.2   7.1 999.0 999.0 99.0 99.00
2023 06 01 02 10   1  2.9  4.0 99.00 99.00 99.00 999 1013.5   6.7 999.0 999.0 99.0 99.00
2023 06 01 02 20  32  2.0  3.3 99.00 99.00 99.00 999 1013.5   6.3 999.0 999.0 99.0 99.00
2023 06 01 02 30  32  0.8  2.3 99.00 99.00 99.00 999 1013.5   6.5 999.0 999.0 99.0 99.00
2023 06 01 02 40  13  0.4  1.6 99.00 99.00 99.00 999 1013.5   6.8 999.0 999.0 99.0 99.00
2023 06 01 02 50 351  0.0  0.2 99.00 99.00 99.00 999 1013.5   7.1 999.0 999.0 99.0 99.00
2023 06 01 03 00 179  0.6  1.0 99.00 99.00 99.00 999 1013.2   7.6 999.0 999.0 99.0 99.00
2023 06 01 03 10 221  0.9  1.2 99.00 99.00 99.00 999 1013.5   8.5 999.0 999.0 99.0 99.00
2023 06 01 03 20 261  0.8  1.8 99.00 99.00 99.00 999 1013.5   8.4 999.0 999.0 99.0 99.00
2023 06 01 03 30  17  0.1  1.9 99.00 99.00 99.00 999 1013.2   8.0 999.0 999.0 99.0 99.00
2023 06 01 03 40 328  1.9  3.1 99.00 99.00 99.00 999 1013.5   7.7 999.0 999.0 99.0 99.00
2023 06 01 03 50  11  1.9  3.8 99.00 99.00 99.00 999 1013.5   6.6 999.0 999.0 99.0 99.00
2023 06 01 04 00  12  0.5  2.2 99.00 99.00 99.00 999 1013.5   6.6 999.0 999.0 99.0 99.00
2023 06 01 04 10 291  0.6  0.9 99.00 99.00 99.00 999 1013.9   6.5 999.0 999.0 99.0 99.00
2023 06 01 04 20 274  0.1  1.8 99.00 99.00 99.00 999 1013.9   6.4 999.0 999.0 99.0 99.00
2023 06 01 04 30 179  0.7  1.2 99.00 99.00 99.00 999 1013.5   6.8 999.0 999.0 99.0 99.00
2023 06 01 04 40 179  1.0  1.6 99.00 99.00 99.00 999 1013.9   7.6 999.0 999.0 99.0 99.00
2023 06 01 04 50 217  0.9  2.0 99.00 99.00 99.00 999 1013.9   8.1 999.0 999.0 99.0 99.00
2023 06 01 05 00 280  0.5  1.2 99.00 99.00 99.00 999 1013.9   7.4 999.0 999.0 99.0 99.00
2023 06 01 05 10 290  1.5  1.7 99.00 99.00 99.00 999 1013.9   7.1 999.0 999.0 99.0 99.00
