date,WDIRcos,WDIRsin,WSPD,ATMP,WTMP,DISC,bloom
2014-08-26,-0.71,-0.71,1.87,17.4,18.78,565.0,0.0
2014-08-27,-1.0,0.0,0.99,14.25,18.43,315.0,0.0
2014-08-28,-1.0,0.0,2.47,15.1,17.88,236.0,0.0
2014-08-29,-1.0,0.0,1.23,18.4,17.82,212.0,0.0
2014-08-30,0.71,0.71,3.21,16.8,17.83,1060.0,0.0
2014-08-31,-1.0,0.0,1.16,15.2,17.79,1230.0,0.0
2014-09-01,-1.0,0.0,2.44,19.9,17.94,2810.0,0.0
2014-09-02,-1.0,0.0,2.34,16.7,18.05,3350.0,0.0
2014-09-03,-1.0,0.0,3.31,17.0,17.93,1900.0,0.0
2014-09-04,-1.0,0.0,1.76,17.8,17.71,1900.0,0.0
2014-09-05,-0.71,-0.71,2.53,17.65,17.46,2020.0,0.0
2014-09-06,-1.0,0.0,2.58,14.4,17.29,1350.0,0.0
2014-09-07,-1.0,0.0,3.36,16.4,17.24,956.0,0.0
2014-09-08,-1.0,0.0,2.89,19.0,17.14,693.0,0.0
2014-09-09,-1.0,0.0,2.74,18.6,17.13,540.0,0.0
2014-09-10,0.71,0.71,13.01,11.0,16.91,4120.0,0.0
2014-09-11,0.71,0.71,7.98,9.7,16.38,6020.0,0.0
2014-09-12,-1.0,0.0,2.13,6.1,15.7,3230.0,0.0
2014-09-13,-1.0,0.0,1.8,7.1,15.21,1960.0,0.0
2014-09-14,-1.0,0.0,3.25,10.8,14.9,1320.0,0.0
2014-09-15,-1.0,0.0,2.88,10.5,14.74,945.0,0.0
2014-09-16,-1.0,0.0,3.71,10.1,14.71,720.0,0.0
2014-09-17,-1.0,0.0,3.83,12.4,14.68,572.0,0.0
2014-09-18,0.71,0.71,2.6,8.1,14.53,480.0,0.0
2014-09-19,-1.0,0.0,3.66,15.4,14.38,421.0,0.0
2014-09-20,-1.0,0.0,2.8,19.8,14.36,385.0,0.0
2014-09-21,0.71,0.71,5.0,11.9,14.49,390.0,0.0
2014-09-22,-1.0,0.0,2.67,10.4,14.55,464.0,0.0
2014-09-23,-1.0,0.0,2.28,15.3,14.64,425.0,0.0
2014-09-24,-1.0,0.0,1.66,14.7,14.64,379.0,0.0
2014-09-25,-1.0,0.0,1.67,16.9,14.83,339.0,0.0
2014-09-26,1.0,0.0,0.31,15.7,15.17,312.0,0.0
2014-09-27,-1.0,0.0,2.22,17.4,15.72,284.0,0.0
2014-09-28,-1.0,0.0,1.73,18.7,16.31,268.0,0.0
2014-09-29,0.71,0.71,8.64,8.9,15.79,278.0,0.0
2014-09-30,0.0,1.0,3.14,7.0,14.69,291.0,0.0
2014-10-01,1.0,0.0,0.49,6.5,14.09,280.0,0.0
2014-10-02,1.0,0.0,0.48,12.3,13.55,362.0,0.0
2014-10-03,-0.0,-1.0,2.94,11.5,12.58,633.0,0.0
2014-10-04,-0.0,-1.0,6.56,7.35,11.54,1480.0,0.0
2014-10-05,-0.71,-0.71,2.85,5.0,10.93,1960.0,0.0
2014-10-06,-0.71,-0.71,3.69,6.4,10.73,1520.0,0.0
2014-10-07,-1.0,0.0,2.91,8.6,10.51,1150.0,0.0
2014-10-08,-0.0,-1.0,3.56,7.3,10.28,900.0,0.0
2014-10-09,-0.71,-0.71,3.06,6.0,10.14,707.0,0.0
2014-10-10,-1.0,0.0,2.41,3.1,10.14,585.0,0.0
2014-10-11,-0.71,-0.71,1.8,6.5,10.25,508.0,0.0
2014-10-12,-1.0,0.0,2.42,8.1,10.35,456.0,0.0
2014-10-13,1.0,0.0,1.07,10.3,10.41,418.0,0.0
2014-10-14,0.71,0.71,5.34,9.6,10.48,435.0,0.0
2014-10-15,1.0,0.0,2.19,8.9,10.49,530.0,0.0
2014-10-16,1.0,0.0,1.43,4.5,10.48,503.0,0.0
2014-10-17,1.0,0.0,4.7,8.9,10.39,534.0,0.0
2014-10-18,1.0,0.0,5.5,5.9,10.26,742.0,0.0
2014-10-19,-1.0,0.0,2.61,6.2,9.93,761.0,0.0
2014-10-20,0.71,-0.71,2.95,10.3,9.67,651.0,0.0
2014-10-21,0.71,0.71,4.04,7.7,9.95,570.0,0.0
2014-10-22,1.0,0.0,1.37,1.75,10.12,491.0,0.0
2014-10-23,-1.0,0.0,3.0,12.0,10.21,448.0,0.0
2014-10-24,-1.0,0.0,3.1,11.0,10.22,419.0,0.0
2014-10-25,-0.0,-1.0,4.71,14.7,10.17,404.0,0.0
2014-10-26,-1.0,0.0,1.82,8.9,10.09,379.0,0.0
2014-10-27,1.0,0.0,0.43,8.8,10.11,360.0,0.0
2014-10-28,-0.71,-0.71,2.58,8.7,9.93,343.0,0.0
2014-10-29,0.71,-0.71,4.39,5.6,9.57,337.0,0.0
2014-10-30,-0.71,-0.71,1.57,5.3,9.26,337.0,0.0
2014-10-31,1.0,0.0,10.0,2.3,8.79,342.0,0.0
2015-06-01,1.0,0.0,1.57,7.2,10.95,668.0,0.0
2015-06-02,-1.0,0.0,2.11,13.3,11.41,555.0,0.0
2015-06-03,-1.0,0.0,1.06,16.6,11.37,478.0,0.0
2015-06-04,1.0,0.0,0.57,11.1,11.53,1540.0,0.0
2015-06-05,1.0,0.0,1.56,8.8,11.81,1970.0,0.0
2015-06-06,1.0,0.0,0.6,7.1,11.95,1410.0,0.0
2015-06-07,-1.0,0.0,1.85,17.3,12.47,1040.0,0.0
2015-06-08,-1.0,0.0,1.27,17.2,13.45,881.0,0.0
2015-06-09,-1.0,0.0,1.38,16.6,14.02,912.0,0.0
2015-06-10,1.0,0.0,2.87,19.0,14.66,777.0,0.0
2015-06-11,1.0,0.0,0.72,15.3,15.07,614.0,0.0
2015-06-12,1.0,0.0,0.57,13.7,15.51,490.0,0.0
2015-06-13,1.0,0.0,0.2,13.9,15.94,412.0,0.0
2015-06-14,1.0,0.0,0.29,13.6,16.57,392.0,0.0
2015-06-15,1.0,0.0,1.0,17.7,16.8,420.0,0.0
2015-06-16,1.0,0.0,1.95,14.8,16.73,441.0,0.0
2015-06-17,1.0,0.0,0.59,13.4,16.72,404.0,0.0
2015-06-18,1.0,0.0,1.81,14.1,16.7,747.0,0.0
2015-06-19,-1.0,0.0,1.14,12.7,16.8,644.0,0.0
2015-06-20,-1.0,0.0,2.29,19.0,17.22,500.0,0.0
2015-06-21,1.0,0.0,0.05,12.6,17.72,608.0,0.0
2015-06-22,1.0,0.0,1.11,17.8,17.81,550.0,0.0
2015-06-23,1.0,0.0,2.31,17.3,17.67,529.0,0.0
2015-06-24,1.0,0.0,1.23,17.6,17.93,446.0,0.0
2015-06-25,1.0,0.0,0.88,14.1,18.21,405.0,0.0
2015-06-26,1.0,0.0,0.18,13.2,18.41,481.0,0.0
2015-06-27,1.0,0.0,0.2,15.4,18.9,411.0,0.0
2015-06-28,1.0,0.0,1.1,18.9,19.16,340.0,0.0
2015-06-29,1.0,0.0,0.33,18.4,19.23,308.0,0.0
2015-06-30,0.71,0.71,4.71,13.15,18.83,328.0,0.0
2015-07-01,1.0,0.0,0.05,11.4,18.62,366.0,0.0
2015-07-02,-1.0,0.0,1.73,15.2,18.47,331.0,0.0
2015-07-03,-1.0,0.0,1.49,19.1,18.74,293.0,0.0
2015-07-04,1.0,0.0,0.11,17.0,19.01,261.0,0.0
2015-07-05,-1.0,0.0,1.92,20.4,18.88,294.0,0.0
2015-07-06,1.0,0.0,2.8,19.2,18.36,359.0,0.0
2015-07-07,1.0,0.0,3.82,15.4,17.94,921.0,0.0
2015-07-08,-1.0,0.0,2.2,16.3,17.98,863.0,0.0
2015-07-09,1.0,0.0,0.55,17.1,18.11,634.0,0.0
2015-07-10,-1.0,0.0,1.53,21.0,18.41,458.0,0.0
2015-07-11,-1.0,0.0,0.92,23.7,19.18,348.0,0.0
2015-07-12,1.0,0.0,0.85,22.5,20.02,282.0,0.0
2015-07-13,1.0,0.0,0.47,20.9,20.24,408.0,0.0
2015-07-14,0.71,0.71,4.23,17.4,19.77,651.0,0.0
2015-07-15,1.0,0.0,0.72,14.9,19.49,557.0,0.0
2015-07-16,-1.0,0.0,1.01,20.5,19.77,430.0,0.0
2015-07-17,1.0,0.0,0.73,20.1,20.34,347.0,0.0
2015-07-18,1.0,0.0,1.6,23.3,20.61,296.0,0.0
2015-07-19,-0.71,-0.71,3.33,24.2,20.38,255.0,0.0
2015-07-20,0.71,-0.71,3.6,22.2,19.99,226.0,0.0
2015-07-21,1.0,0.0,1.48,19.3,19.35,199.0,0.0
2015-07-22,1.0,0.0,1.26,18.8,19.6,176.0,0.0
2015-07-23,-1.0,0.0,0.9,23.1,20.06,161.0,0.0
2015-07-24,1.0,0.0,0.61,22.55,20.73,149.0,0.0
2015-07-25,1.0,0.0,0.01,23.3,21.48,147.0,0.0
2015-07-26,1.0,0.0,0.0,24.2,21.83,141.0,0.0
2015-07-27,1.0,0.0,0.03,22.3,22.17,147.0,0.0
2015-07-28,,,,23.7,21.85,130.0,0.0
2015-07-29,,,,22.7,20.91,120.0,0.0
2015-07-30,,,,21.9,19.93,114.0,0.0
2015-07-31,,,,20.0,19.39,111.0,0.0
2015-08-01,,,,19.2,19.21,108.0,0.0
2015-08-02,,,,20.6,19.17,110.0,0.0
2015-08-03,0.71,-0.71,4.43,18.6,18.97,107.0,0.0
2015-08-04,0.71,0.71,2.06,17.5,18.9,103.0,0.0
2015-08-05,1.0,0.0,1.97,16.0,18.88,97.0,0.0
2015-08-06,1.0,0.0,0.75,18.5,19.08,92.3,0.0
2015-08-07,1.0,0.0,0.66,19.0,19.43,103.0,0.0
2015-08-08,1.0,0.0,0.58,18.0,19.69,115.0,0.0
2015-08-09,1.0,0.0,1.32,21.1,20.17,114.0,0.0
2015-08-10,1.0,0.0,0.01,19.4,20.45,118.0,0.0
2015-08-11,1.0,0.0,1.05,18.6,20.4,116.0,0.0
2015-08-12,-1.0,0.0,2.08,18.5,20.81,105.0,0.0
2015-08-13,-1.0,0.0,2.44,23.9,21.78,98.2,0.0
2015-08-14,-1.0,0.0,1.51,25.8,22.64,94.0,0.0
2015-08-15,-1.0,0.0,1.21,22.8,22.72,89.2,0.0
2015-08-16,-0.71,-0.71,2.85,24.9,22.75,84.9,0.0
2015-08-17,1.0,0.0,1.28,19.6,22.31,83.5,0.0
2015-08-18,1.0,0.0,3.22,17.8,21.46,86.5,0.0
2015-08-19,1.0,0.0,2.72,17.0,20.46,119.0,0.0
2015-08-20,-0.0,-1.0,3.06,14.9,19.63,173.0,0.0
2015-08-21,-1.0,0.0,3.28,14.5,19.28,203.0,0.0
2015-08-22,-1.0,0.0,3.65,22.45,19.25,178.0,0.0
2015-08-23,-1.0,0.0,3.79,16.7,18.92,150.0,0.0
2015-08-24,-0.0,-1.0,3.5,12.9,17.94,142.0,0.0
2015-08-25,-0.0,-1.0,2.64,13.2,16.74,139.0,0.0
2015-08-26,1.0,0.0,0.72,15.1,16.13,135.0,0.0
2015-08-27,-1.0,0.0,1.06,13.4,15.76,126.0,0.0
2015-08-28,-1.0,0.0,2.23,18.9,15.83,118.0,0.0
2015-08-29,-1.0,0.0,1.93,19.9,15.83,111.0,0.0
2015-08-30,-1.0,0.0,2.68,19.3,15.99,104.0,0.0
2015-08-31,-1.0,0.0,3.11,22.7,16.08,99.1,0.0
2015-09-01,-1.0,0.0,1.6,23.7,16.32,95.7,0.0
2015-09-02,1.0,0.0,0.6,20.1,16.91,102.0,0.0
2015-09-03,1.0,0.0,0.59,16.6,17.51,159.0,0.0
2015-09-04,1.0,0.0,0.18,15.5,17.77,229.0,0.0
2015-09-05,-1.0,0.0,1.23,22.8,18.08,207.0,0.0
2015-09-06,-1.0,0.0,2.89,26.9,18.68,174.0,0.0
2015-09-07,1.0,0.0,0.32,20.9,19.11,309.0,0.0
2015-09-08,1.0,0.0,0.34,17.5,18.92,378.0,0.0
2015-09-09,-1.0,0.0,3.08,16.65,18.33,300.0,0.0
2015-09-10,1.0,0.0,1.67,15.3,17.74,237.0,0.0
2015-09-11,1.0,0.0,4.44,13.6,17.15,196.0,0.0
2015-09-12,-1.0,0.0,0.87,9.6,16.55,171.0,0.0
2015-09-13,-1.0,0.0,2.45,11.8,16.37,155.0,0.0
2015-09-14,-1.0,0.0,2.48,17.4,16.34,141.0,0.0
2015-09-15,-1.0,0.0,2.41,20.7,16.47,129.0,0.0
2015-09-16,-1.0,0.0,5.2,24.85,16.51,118.0,0.0
2015-09-17,-1.0,0.0,3.62,24.3,16.53,118.0,0.0
2015-09-18,1.0,0.0,1.39,16.4,16.52,122.0,0.0
2015-09-19,1.0,0.0,1.74,14.6,16.35,166.0,0.0
2015-09-20,-1.0,0.0,2.55,15.4,16.16,176.0,0.0
2015-09-21,-1.0,0.0,3.72,16.8,16.09,148.0,0.0
2015-09-22,-1.0,0.0,3.27,18.7,16.06,129.0,0.0
2015-09-23,1.0,0.0,1.64,11.3,15.94,120.0,0.0
2015-09-24,1.0,0.0,0.29,15.2,15.87,121.0,0.0
2015-09-25,0.71,0.71,1.84,14.9,15.82,127.0,0.0
2015-09-26,1.0,0.0,0.13,14.1,15.83,127.0,0.0
2015-09-27,-1.0,0.0,2.43,18.0,15.86,122.0,0.0
2015-09-28,1.0,0.0,1.65,18.6,15.73,124.0,0.0
2015-09-29,1.0,0.0,3.18,12.5,15.46,137.0,0.0
2015-09-30,1.0,0.0,0.6,5.8,15.14,160.0,0.0
2015-10-01,1.0,0.0,2.71,7.1,14.83,140.0,0.0
2015-10-02,1.0,0.0,2.82,7.5,14.61,121.0,0.0
2015-10-03,1.0,0.0,2.73,8.1,14.4,111.0,0.0
2015-10-04,1.0,0.0,0.19,6.2,14.21,106.0,0.0
2015-10-05,1.0,0.0,0.13,7.3,14.19,106.0,0.0
2015-10-06,1.0,0.0,0.15,13.2,14.21,106.0,0.0
2015-10-07,1.0,0.0,1.61,11.0,14.01,107.0,0.0
2015-10-08,1.0,0.0,1.2,11.3,13.79,115.0,0.0
2015-10-09,1.0,0.0,4.05,11.5,13.46,154.0,0.0
2015-10-10,-1.0,0.0,3.38,8.9,13.2,185.0,0.0
2015-10-11,-1.0,0.0,5.16,19.2,13.03,170.0,0.0
2015-10-12,-0.71,-0.71,4.09,17.1,12.7,153.0,0.0
2015-10-13,0.71,-0.71,7.47,9.8,12.19,143.0,0.0
2015-10-14,1.0,0.0,2.26,6.5,11.86,142.0,0.0
2015-10-15,-0.71,-0.71,4.18,10.8,11.7,141.0,0.0
2015-10-16,1.0,0.0,5.8,5.55,11.54,135.0,0.0
2015-10-17,1.0,0.0,0.0,4.6,11.24,125.0,0.0
2015-10-18,1.0,0.0,0.0,1.6,11.04,123.0,0.0
2015-10-19,-1.0,0.0,4.08,13.5,10.99,119.0,0.0
2015-10-20,1.0,0.0,3.66,8.6,10.87,121.0,0.0
2015-10-21,1.0,0.0,1.71,7.8,10.77,120.0,0.0
2015-10-22,1.0,0.0,2.22,8.2,10.72,121.0,0.0
2015-10-23,1.0,0.0,0.1,7.2,10.68,121.0,0.0
2015-10-24,0.71,-0.71,3.4,10.3,10.58,135.0,0.0
2015-10-25,1.0,0.0,1.95,7.4,10.49,172.0,0.0
2015-10-26,1.0,0.0,0.08,5.8,10.49,217.0,0.0
2015-10-27,1.0,0.0,0.23,5.8,10.47,262.0,0.0
2015-10-28,1.0,0.0,0.39,7.8,10.38,359.0,0.0
2015-10-29,0.71,-0.71,5.87,6.0,10.16,712.0,0.0
2015-10-30,1.0,0.0,2.22,7.0,10.01,921.0,0.0
2015-10-31,-1.0,0.0,1.38,7.7,10.0,843.0,0.0
2016-06-01,-0.71,-0.71,3.11,15.9,11.58,5440.0,0.0
2016-06-02,-0.71,-0.71,2.39,15.0,11.37,3650.0,0.0
2016-06-03,-1.0,0.0,1.8,12.1,11.77,2430.0,0.0
2016-06-04,0.71,-0.71,1.56,12.5,12.12,2430.0,0.0
2016-06-05,-0.71,-0.71,1.98,12.3,12.34,3430.0,0.0
2016-06-06,-0.71,-0.71,3.18,13.5,12.37,3340.0,0.0
2016-06-07,0.71,-0.71,2.86,11.3,12.44,2550.0,0.0
2016-06-08,0.71,0.71,2.8,12.2,12.61,1860.0,0.0
2016-06-09,-1.0,0.0,1.89,13.3,12.86,1360.0,0.0
2016-06-10,-1.0,0.0,1.93,16.1,12.94,1040.0,0.0
2016-06-11,-1.0,0.0,2.74,20.0,13.74,1100.0,0.0
2016-06-12,-1.0,0.0,2.8,12.8,14.3,921.0,0.0
2016-06-13,0.71,0.71,2.77,13.2,14.26,1190.0,0.0
2016-06-14,1.0,0.0,2.09,10.9,14.28,1220.0,0.0
2016-06-15,0.71,0.71,2.64,14.9,14.33,3330.0,0.0
2016-06-16,1.0,0.0,2.03,9.4,14.34,8130.0,0.0
2016-06-17,-1.0,0.0,1.54,15.3,14.28,3210.0,0.0
2016-06-18,-1.0,0.0,1.3,18.4,14.13,1820.0,0.0
2016-06-19,-1.0,0.0,4.11,23.7,14.38,1230.0,0.0
2016-06-20,-0.0,-1.0,5.49,22.0,14.89,903.0,0.0
2016-06-21,-1.0,0.0,3.24,18.7,15.64,726.0,0.0
2016-06-22,-1.0,0.0,3.26,15.3,16.23,528.0,0.0
2016-06-23,0.71,0.71,1.76,15.2,16.75,481.0,0.0
2016-06-24,-1.0,0.0,2.66,20.3,17.26,438.0,0.0
2016-06-25,-1.0,0.0,3.09,22.4,17.02,386.0,0.0
2016-06-26,-0.71,-0.71,4.51,22.05,16.54,468.0,0.0
2016-06-27,-0.0,-1.0,3.16,16.1,16.53,518.0,0.0
2016-06-28,0.71,0.71,1.16,14.8,16.52,452.0,0.0
2016-06-29,-1.0,0.0,2.91,17.9,16.8,387.0,0.0
2016-06-30,-1.0,0.0,2.84,16.3,17.23,369.0,0.0
2016-07-01,1.0,0.0,2.49,14.0,17.44,530.0,0.0
2016-07-02,-1.0,0.0,2.42,18.1,17.89,462.0,0.0
2016-07-03,-1.0,0.0,2.5,18.9,18.45,367.0,0.0
2016-07-04,-1.0,0.0,3.05,20.7,18.71,308.0,0.0
2016-07-05,-1.0,0.0,2.75,22.8,19.04,267.0,0.0
2016-07-06,0.71,0.71,1.84,19.8,19.6,240.0,0.0
2016-07-07,-1.0,0.0,1.75,19.2,20.09,218.0,0.0
2016-07-08,-1.0,0.0,2.54,17.7,19.64,224.0,0.0
2016-07-09,-1.0,0.0,1.92,15.4,19.26,271.0,0.0
2016-07-10,-1.0,0.0,2.01,18.2,19.21,265.0,0.0
2016-07-11,-1.0,0.0,2.08,21.6,18.72,927.0,0.0
2016-07-12,-1.0,0.0,4.53,21.7,18.01,31900.0,0.0
2016-07-13,-0.71,-0.71,5.37,24.2,17.55,17400.0,0.0
2016-07-14,-0.71,-0.71,3.29,18.2,17.86,8790.0,0.0
2016-07-15,0.71,0.71,3.03,15.2,18.1,4490.0,0.0
2016-07-16,0.71,0.71,1.69,16.5,18.11,2510.0,0.0
2016-07-17,-1.0,0.0,3.28,20.8,18.14,1660.0,0.0
2016-07-18,-1.0,0.0,2.22,19.8,18.26,1220.0,0.0
2016-07-19,-1.0,0.0,2.03,18.3,18.6,916.0,0.0
2016-07-20,-1.0,0.0,2.65,22.4,18.85,735.0,0.0
2016-07-21,-1.0,0.0,4.04,27.4,19.35,726.0,0.0
2016-07-22,-1.0,0.0,2.35,22.9,20.06,825.0,0.0
2016-07-23,-1.0,0.0,1.71,21.4,20.74,656.0,0.0
2016-07-24,-1.0,0.0,3.03,22.8,21.22,573.0,0.0
2016-07-25,-0.71,-0.71,2.22,22.8,21.49,547.0,0.0
2016-07-26,-1.0,0.0,2.87,22.9,21.48,476.0,0.0
2016-07-27,-1.0,0.0,2.82,21.1,20.96,419.0,0.0
2016-07-28,0.71,0.71,4.18,19.2,20.53,449.0,0.0
2016-07-29,-1.0,0.0,2.25,15.4,20.52,432.0,0.0
2016-07-30,0.71,0.71,2.69,19.2,20.92,383.0,0.0
2016-07-31,-1.0,0.0,2.69,20.2,21.36,342.0,0.0
2016-08-01,-1.0,0.0,3.02,20.45,21.66,305.0,0.0
2016-08-02,-1.0,0.0,2.06,21.9,21.94,311.0,0.0
2016-08-03,-1.0,0.0,1.81,22.8,22.16,410.0,0.0
2016-08-04,-1.0,0.0,3.3,23.75,21.87,357.0,0.0
2016-08-05,0.71,-0.71,3.68,21.1,21.46,310.0,0.0
2016-08-06,-1.0,0.0,2.33,19.7,21.37,275.0,0.0
2016-08-07,-1.0,0.0,2.41,19.2,21.27,251.0,0.0
2016-08-08,-1.0,0.0,1.94,17.1,21.24,225.0,0.0
2016-08-09,-1.0,0.0,3.29,22.5,21.4,206.0,0.0
2016-08-10,0.71,0.71,3.68,20.1,21.59,210.0,0.0
2016-08-11,0.71,0.71,3.07,19.6,21.62,445.0,0.0
2016-08-12,0.71,0.71,3.09,18.2,21.62,718.0,0.0
2016-08-13,0.71,-0.71,2.24,18.7,21.59,617.0,0.0
2016-08-14,-1.0,0.0,1.68,19.0,21.59,501.0,0.0
2016-08-15,-1.0,0.0,2.5,20.1,21.81,404.0,0.0
2016-08-16,-1.0,0.0,1.46,20.5,22.18,339.0,0.0
2016-08-17,-1.0,0.0,1.98,20.0,22.36,297.0,0.0
2016-08-18,-1.0,0.0,2.47,21.7,22.4,267.0,0.0
2016-08-19,-1.0,0.0,1.75,21.3,22.08,250.0,0.0
2016-08-20,-1.0,0.0,2.58,17.9,21.51,413.0,0.0
2016-08-21,0.71,-0.71,6.08,18.0,21.1,1360.0,0.0
2016-08-22,-1.0,0.0,3.71,15.4,20.89,1550.0,0.0
2016-08-23,-1.0,0.0,5.04,22.7,20.91,1050.0,0.0
2016-08-24,-1.0,0.0,1.86,23.0,21.08,743.0,0.0
2016-08-25,-1.0,0.0,3.76,20.6,21.06,595.0,0.0
2016-08-26,-0.71,-0.71,2.6,17.2,20.95,489.0,0.0
2016-08-27,-1.0,0.0,2.01,16.8,20.97,410.0,0.0
2016-08-28,0.71,0.71,1.83,17.5,21.0,362.0,0.0
2016-08-29,-1.0,0.0,2.23,20.8,20.98,335.0,0.0
2016-08-30,-1.0,0.0,2.37,20.6,21.02,411.0,0.0
2016-08-31,-1.0,0.0,2.27,16.3,20.82,381.0,0.0
2016-09-01,-1.0,0.0,3.43,17.0,20.62,325.0,0.0
2016-09-02,-1.0,0.0,2.84,14.9,20.47,287.0,0.0
2016-09-03,-1.0,0.0,2.67,16.9,20.38,259.0,0.0
2016-09-04,-1.0,0.0,2.26,17.7,20.31,238.0,0.0
2016-09-05,-1.0,0.0,3.72,21.6,20.37,234.0,0.0
2016-09-06,-1.0,0.0,2.04,21.8,20.34,725.0,0.0
2016-09-07,0.71,0.71,2.25,20.2,20.04,1430.0,0.0
2016-09-08,-0.0,-1.0,2.72,19.5,19.85,1830.0,0.0
2016-09-09,-1.0,0.0,3.07,16.8,19.67,1770.0,0.0
2016-09-10,1.0,0.0,4.66,18.2,19.52,1410.0,0.0
2016-09-11,-1.0,0.0,3.84,15.0,19.36,1370.0,0.0
2016-09-12,-1.0,0.0,4.41,20.3,19.0,932.0,0.0
2016-09-13,1.0,0.0,4.72,17.4,18.71,708.0,0.0
2016-09-14,-1.0,0.0,2.77,14.4,18.45,581.0,0.0
2016-09-15,-1.0,0.0,2.79,11.5,18.32,485.0,0.0
2016-09-16,-1.0,0.0,2.16,19.7,18.35,423.0,0.0
2016-09-17,-0.71,-0.71,2.33,18.2,18.39,397.0,0.0
2016-09-18,-1.0,0.0,2.5,16.8,18.52,378.0,0.0
2016-09-19,-1.0,0.0,3.94,20.5,18.51,360.0,0.0
2016-09-20,-1.0,0.0,3.41,17.2,18.3,332.0,0.0
2016-09-21,-1.0,0.0,3.41,16.3,18.14,311.0,0.0
2016-09-22,0.71,0.71,3.92,15.7,18.03,396.0,0.0
2016-09-23,-1.0,0.0,3.5,14.7,17.82,545.0,0.0
2016-09-24,-1.0,0.0,1.65,15.5,17.6,494.0,0.0
2016-09-25,-1.0,0.0,2.78,18.25,17.25,412.0,0.0
2016-09-26,-0.71,-0.71,4.21,11.2,16.48,365.0,0.0
2016-09-27,-0.0,-1.0,4.27,11.0,15.78,477.0,0.0
2016-09-28,0.71,0.71,8.81,13.4,15.0,1080.0,0.0
2016-09-29,0.71,0.71,4.46,13.6,14.37,1530.0,0.0
2016-09-30,1.0,0.0,2.23,12.0,14.33,1220.0,0.0
2016-10-01,-1.0,0.0,1.76,13.0,14.44,890.0,0.0
2016-10-02,0.71,-0.71,1.34,13.4,14.5,686.0,0.0
2016-10-03,-1.0,0.0,1.7,9.85,14.44,556.0,0.0
2016-10-04,-1.0,0.0,2.46,15.0,14.1,464.0,0.0
2016-10-05,-1.0,0.0,3.65,18.5,13.71,410.0,0.0
2016-10-06,-1.0,0.0,2.46,13.8,13.33,423.0,0.0
2016-10-07,-0.0,-1.0,4.46,8.6,13.09,960.0,0.0
2016-10-08,-0.71,-0.71,3.87,5.9,12.51,1420.0,0.0
2016-10-09,-1.0,0.0,2.71,6.2,11.93,1120.0,0.0
2016-10-10,-1.0,0.0,4.5,12.3,11.77,857.0,0.0
2016-10-11,-1.0,0.0,3.55,17.55,11.94,692.0,0.0
2016-10-12,0.71,-0.71,4.74,8.3,11.96,609.0,0.0
2016-10-13,-0.71,-0.71,2.84,5.6,11.82,563.0,0.0
2016-10-14,-1.0,0.0,3.64,9.1,11.67,504.0,0.0
2016-10-15,-1.0,0.0,5.35,17.7,11.5,458.0,0.0
2016-10-16,-1.0,0.0,2.94,11.0,11.41,436.0,0.0
2016-10-17,0.71,0.71,2.03,10.9,11.38,1040.0,0.0
2016-10-18,-0.71,-0.71,2.56,10.9,11.56,1430.0,0.0
2016-10-19,-1.0,0.0,3.88,9.4,11.42,1200.0,0.0
2016-10-20,0.71,-0.71,3.53,7.3,11.17,938.0,0.0
2016-10-21,-1.0,0.0,2.43,6.2,11.01,758.0,0.0
2016-10-22,-1.0,0.0,1.99,8.5,10.96,639.0,0.0
2016-10-23,-1.0,0.0,3.3,7.2,10.88,562.0,0.0
2016-10-24,1.0,0.0,3.93,7.0,10.75,520.0,0.0
2016-10-25,-1.0,0.0,3.47,1.3,10.65,484.0,0.0
2016-10-26,0.0,1.0,1.68,4.7,10.66,451.0,0.0
2016-10-27,-1.0,0.0,1.51,4.4,10.72,470.0,0.0
2016-10-28,-1.0,0.0,2.67,7.6,10.75,477.0,0.0
2016-10-29,0.71,0.71,2.88,10.8,10.54,463.0,0.0
2016-10-30,-0.0,-1.0,2.33,7.1,10.28,458.0,0.0
2016-10-31,-1.0,0.0,3.16,7.9,10.14,449.0,0.0
2017-06-01,-1.0,0.0,2.63,15.1,9.95,843.0,0.0
2017-06-02,-1.0,0.0,1.94,14.2,9.59,722.0,0.0
2017-06-03,0.71,0.71,1.42,11.6,9.54,646.0,0.0
2017-06-04,-1.0,0.0,2.19,10.9,9.63,626.0,0.0
2017-06-05,1.0,0.0,1.84,8.9,9.77,565.0,0.0
2017-06-06,-1.0,0.0,1.7,11.8,9.75,498.0,0.0
2017-06-07,-1.0,0.0,1.32,13.0,9.57,436.0,0.0
2017-06-08,-1.0,0.0,1.79,17.0,9.38,391.0,0.0
2017-06-09,1.0,0.0,1.33,11.5,9.88,353.0,0.0
2017-06-10,-1.0,0.0,5.14,21.15,10.81,317.0,0.0
2017-06-11,-1.0,0.0,2.45,17.3,12.11,296.0,0.0
2017-06-12,-1.0,0.0,2.07,17.8,11.82,297.0,0.0
2017-06-13,-1.0,0.0,1.79,13.85,11.78,343.0,0.0
2017-06-14,1.0,0.0,2.02,12.1,13.1,548.0,0.0
2017-06-15,0.71,0.71,1.57,11.2,14.76,522.0,0.0
2017-06-16,-1.0,0.0,3.17,20.4,15.59,457.0,0.0
2017-06-17,-1.0,0.0,2.56,17.8,15.87,380.0,0.0
