#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 09 01 05 06 220  1.1  1.9 99.00 99.00 99.00 999 1014.5  19.9  18.0   9.8 99.0 99.00
2023 09 01 05 12 204  1.1  1.7 99.00 99.00 99.00 999 1014.5  19.7  18.0   8.8 99.0 99.00
2023 09 01 05 18 190  0.7  1.7 99.00 99.00 99.00 999 1014.5  19.5  18.0   8.8 99.0 99.00
2023 09 01 05 24 203  0.6  1.0 99.00 99.00 99.00 999 1014.5  19.2  18.0   9.1 99.0 99.00
2023 09 01 05 30 264  0.8  1.5 99.00 99.00 99.00 999 1014.6  19.1  18.0  10.4 99.0 99.00
2023 09 01 05 36 251  0.5  0.9 99.00 99.00 99.00 999 1014.6  18.9  18.0  10.5 99.0 99.00
2023 09 01 05 42 215  1.1  1.5 99.00 99.00 99.00 999 1014.6  19.0  18.0   9.4 99.0 99.00
2023 09 01 05 48 199  1.0  1.7 99.00 99.00 99.00 999 1014.6  19.3  18.0   9.3 99.0 99.00
2023 09 01 05 54 209  1.4  2.1 99.00 99.00 99.00 999 1014.6  19.4  18.0   9.0 99.0 99.00
2023 09 01 06 00 217  1.5  1.9 99.00 99.00 99.00 999 1014.6  19.3  18.0   9.4 99.0 99.00
2023 09 01 06 06 224  1.0  1.5 99.00 99.00 99.00 999 1014.5  19.4  18.0   9.5 99.0 99.00
2023 09 01 06 12 241  1.1  1.4 99.00 99.00 99.00 999 1014.5  19.3  18.0  10.0 99.0 99.00
2023 09 01 06 18 244  1.1  1.3 99.00 99.00 99.00 999 1014.5  19.2  18.0  10.0 99.0 99.00
2023 09 01 06 24 243  1.8  2.0 99.00 99.00 99.00 999 1014.4  19.2  18.0   9.2 99.0 99.00
2023 09 01 06 30 236  2.2  2.6 99.00 99.00 99.00 999 1014.4  19.2  18.0   9.2 99.0 99.00
2023 09 01 06 36 221  2.1  2.8 99.00 99.00 99.00 999 1014.4  19.3  18.0   9.3 99.0 99.00
2023 09 01 06 42 205  2.5  3.4 99.00 99.00 99.00 999 1014.4  19.3  18.0   9.7 99.0 99.00
2023 09 01 06 48 215  2.0  2.7 99.00 99.00 99.00 999 1014.4  19.2  18.0   9.9 99.0 99.00
2023 09 01 06 54 218  2.4  2.8 99.00 99.00 99.00 999 1014.4  19.3  18.0   8.3 99.0 99.00
2023 09 01 07 00 218  1.9  2.5 99.00 99.00 99.00 999 1014.4  19.3  18.0   8.3 99.0 99.00
2023 09 01 07 06 225  2.2  3.0 99.00 99.00 99.00 999 1014.4  19.3  18.0   8.4 99.0 99.00
2023 09 01 07 12 214  2.1  3.1 99.00 99.00 99.00 999 1014.3  19.2  18.0   8.0 99.0 99.00
2023 09 01 07 18 217  2.4  3.2 99.00 99.00 99.00 999 1014.3  19.3  18.0   8.0 99.0 99.00
2023 09 01 07 24 224  2.6  3.1 99.00 99.00 99.00 999 1014.4  19.3  18.0   7.8 99.0 99.00
2023 09 01 07 30 220  2.4  3.1 99.00 99.00 99.00 999 1014.4  19.2  18.0   8.1 99.0 99.00
2023 09 01 07 36 225  2.3  2.9 99.00 99.00 99.00 999 1014.4  19.2  18.0   8.3 99.0 99.00
2023 09 01 07 42 233  2.6  3.2 99.00 99.00 99.00 999 1014.5  19.2  18.0   8.0 99.0 99.00
2023 09 01 07 48 227  2.5  3.0 99.00 99.00 99.00 999 1014.4  19.0  18.0   7.8 99.0 99.00
2023 09 01 07 54 224  2.5  3.1 99.00 99.00 99.00 999 1014.4  19.0  18.0   7.5 99.0 99.00
2023 09 01 08 00 228  2.1  3.0 99.00 99.00 99.00 999 1014.4  19.0  18.0   8.1 99.0 99.00
2023 09 01 08 06 214  2.3  2.7 99.00 99.00 99.00 999 1014.4  18.9 999.0   7.9 99.0 99.00
2023 09 01 08 12 228  2.5  3.0 99.00 99.00 99.00 999 1014.4  19.0 999.0   7.8 99.0 99.00
2023 09 01 08 18 224  2.4  3.2 99.00 99.00 99.00 999 1014.4  19.0 999.0   8.1 99.0 99.00
2023 09 01 08 24 223  2.6  3.1 99.00 99.00 99.00 999 1014.4  18.9  18.0   7.7 99.0 99.00
2023 09 01 08 30 224  2.8  3.2 99.00 99.00 99.00 999 1014.4  18.9  18.0   7.9 99.0 99.00
2023 09 01 08 36 217  2.4  3.3 99.00 99.00 99.00 999 1014.4  18.9  18.0   8.2 99.0 99.00
2023 09 01 08 42 211  2.5  3.0 99.00 99.00 99.00 999 1014.3  18.9  18.0   8.2 99.0 99.00
2023 09 01 08 48 221  2.0  3.0 99.00 99.00 99.00 999 1014.4  18.9  18.0   8.7 99.0 99.00
2023 09 01 08 54 215  2.5  3.0 99.00 99.00 99.00 999 1014.3  18.9  18.0   8.2 99.0 99.00
2023 09 01 09 00 216  2.4  3.1 99.00 99.00 99.00 999 1014.3  18.8  18.0   8.6 99.0 99.00
2023 09 01 09 06 210  2.1  2.9 99.00 99.00 99.00 999 1014.2  18.8  18.0   8.9 99.0 99.00
2023 09 01 09 12 212  2.4  3.0 99.00 99.00 99.00 999 1014.1  18.7  18.0   8.8 99.0 99.00
2023 09 01 09 18 221  2.1  2.6 99.00 99.00 99.00 999 1014.1  18.8  18.0   9.1 99.0 99.00
2023 09 01 09 24 217  1.5  2.3 99.00 99.00 99.00 999 1014.1  18.7  18.0   8.8 99.0 99.00
2023 09 01 09 30 235  1.6  2.3 99.00 99.00 99.00 999 1014.1  18.7  18.0   9.5 99.0 99.00
2023 09 01 09 36 227  1.7  2.1 99.00 99.00 99.00 999 1014.1  18.6  18.0   9.2 99.0 99.00
2023 09 01 09 42 226  1.7  2.1 99.00 99.00 99.00 999 1014.0  18.5  18.0   9.0 99.0 99.00
2023 09 01 09 48 221  1.8  2.0 99.00 99.00 99.00 999 1014.0  18.5  18.0   9.3 99.0 99.00
2023 09 01 09 54 217  1.5  2.0 99.00 99.00 99.00 999 1013.9  18.5  18.0   9.8 99.0 99.00
2023 09 01 10 00 219  2.0  2.6 99.00 99.00 99.00 999 1013.9  18.5  18.0   9.8 99.0 99.00
2023 09 01 10 06 208  2.1  2.7 99.00 99.00 99.00 999 1013.9  18.5  18.0  10.2 99.0 99.00
