#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 06 01 00 00  51  2.7  4.2 99.00 99.00 99.00 999 1012.0  14.1  10.6   8.8 99.0 99.00
2023 06 01 00 06  58  1.8  3.2 99.00 99.00 99.00 999 1012.2  14.7  10.6   9.0 99.0 99.00
2023 06 01 00 12  69  2.3  3.8 99.00 99.00 99.00 999 1012.3  14.7  10.6   8.7 99.0 99.00
2023 06 01 00 18 102  2.9  3.8 99.00 99.00 99.00 999 1012.9  14.5  10.6   9.0 99.0 99.00
2023 06 01 00 24 999 99.0 99.0 99.00 99.00 99.00 999 1012.6  14.4  10.6   8.5 99.0 99.00
2023 06 01 00 30 999 99.0 99.0 99.00 99.00 99.00 999 1012.7  14.5  10.6   8.8 99.0 99.00
2023 06 01 00 36  21  0.9  3.5 99.00 99.00 99.00 999 1012.5  14.2  10.6   8.9 99.0 99.00
2023 06 01 00 42   8  2.0  2.6 99.00 99.00 99.00 999 1012.5  14.1  10.6   9.0 99.0 99.00
2023 06 01 00 48  11  2.2  3.1 99.00 99.00 99.00 999 1012.3  14.6  10.6   9.0 99.0 99.00
2023 06 01 00 54  20  2.4  3.5 99.00 99.00 99.00 999 1012.2  14.6  10.6   9.0 99.0 99.00
2023 06 01 01 00  28  2.0  3.1 99.00 99.00 99.00 999 1012.2  14.8  10.6   9.0 99.0 99.00
2023 06 01 01 06  45  2.6  4.3 99.00 99.00 99.00 999 1012.2  14.8  10.6   9.3 99.0 99.00
2023 06 01 01 12  48  2.8  4.2 99.00 99.00 99.00 999 1012.3  15.1  10.6   9.3 99.0 99.00
2023 06 01 01 18  59  2.4  4.4 99.00 99.00 99.00 999 1012.6  15.4  10.6   9.0 99.0 99.00
2023 06 01 01 24  59  2.1  4.4 99.00 99.00 99.00 999 1012.8  15.3  10.6   9.1 99.0 99.00
2023 06 01 01 30  59  2.2  4.4 99.00 99.00 99.00 999 1012.9  14.5  10.6   8.8 99.0 99.00
2023 06 01 01 36  58  2.1  4.6 99.00 99.00 99.00 999 1012.9  13.9  10.6   8.7 99.0 99.00
2023 06 01 01 42  54  2.8  4.7 99.00 99.00 99.00 999 1013.0  13.3  10.6   8.4 99.0 99.00
2023 06 01 01 48  52  2.7  4.7 99.00 99.00 99.00 999 1013.1  13.0  10.6   8.5 99.0 99.00
2023 06 01 01 54  22  2.2  4.2 99.00 99.00 99.00 999 1013.1  12.7  10.6   8.6 99.0 99.00
2023 06 01 02 00  32  1.9  4.1 99.00 99.00 99.00 999 1013.2  12.6  10.6   8.7 99.0 99.00
2023 06 01 02 06  36  2.5  3.8 99.00 99.00 99.00 999 1013.3  12.5  10.6   8.7 99.0 99.00
2023 06 01 02 12  56  1.8  3.6 99.00 99.00 99.00 999 1013.4  12.5  10.6   8.8 99.0 99.00
2023 06 01 02 18  44  1.8  4.4 99.00 99.00 99.00 999 1013.5  12.4  10.6   8.4 99.0 99.00
2023 06 01 02 24  45  0.5  2.5 99.00 99.00 99.00 999 1013.6  12.4  10.6   8.5 99.0 99.00
2023 06 01 02 30  58  1.1  2.3 99.00 99.00 99.00 999 1013.6  12.3  10.6   8.5 99.0 99.00
2023 06 01 02 36  51  1.6  2.5 99.00 99.00 99.00 999 1013.7  12.3  10.6   8.3 99.0 99.00
2023 06 01 02 42  45  1.4  2.1 99.00 99.00 99.00 999 1013.7  12.2  10.7   8.3 99.0 99.00
2023 06 01 02 48  21  1.4  2.0 99.00 99.00 99.00 999 1013.6  12.1  10.7   8.2 99.0 99.00
2023 06 01 02 54  21  1.4  1.9 99.00 99.00 99.00 999 1013.7  11.9  10.7   8.0 99.0 99.00
2023 06 01 03 00  15  1.2  1.9 99.00 99.00 99.00 999 1013.7  11.7  10.7   7.8 99.0 99.00
2023 06 01 03 06  29  1.3  1.8 99.00 99.00 99.00 999 1013.8  11.6  10.7   7.8 99.0 99.00
2023 06 01 03 12  31  1.8  2.9 99.00 99.00 99.00 999 1013.8  11.6  10.7   7.8 99.0 99.00
2023 06 01 03 18  30  1.6  2.8 99.00 99.00 99.00 999 1014.0  11.6  10.7   7.8 99.0 99.00
2023 06 01 03 24  20  1.8  3.7 99.00 99.00 99.00 999 1014.1  11.7  10.7   7.9 99.0 99.00
2023 06 01 03 30  24  2.7  3.6 99.00 99.00 99.00 999 1014.0  11.6  10.7   7.4 99.0 99.00
2023 06 01 03 36  20  2.2  3.2 99.00 99.00 99.00 999 1013.9  11.8  10.7   7.8 99.0 99.00
2023 06 01 03 42  25  3.3  4.5 99.00 99.00 99.00 999 1013.9  12.1  10.7   7.6 99.0 99.00
2023 06 01 03 48  32  3.5  5.7 99.00 99.00 99.00 999 1014.0  12.0  10.7   7.6 99.0 99.00
2023 06 01 03 54  31  3.2  5.5 99.00 99.00 99.00 999 1014.0  11.9  10.7   7.6 99.0 99.00
2023 06 01 04 00  47  3.0  4.7 99.00 99.00 99.00 999 1014.0  11.7  10.7   7.4 99.0 99.00
2023 06 01 04 06  45  3.3  4.8 99.00 99.00 99.00 999 1014.1  11.5  10.7   7.3 99.0 99.00
2023 06 01 04 12  46  2.2  4.4 99.00 99.00 99.00 999 1014.1  11.4  10.7   7.3 99.0 99.00
2023 06 01 04 18  54  2.8  4.5 99.00 99.00 99.00 999 1014.1  11.3  10.7   7.1 99.0 99.00
2023 06 01 04 24  48  2.9  4.1 99.00 99.00 99.00 999 1014.1  11.2  10.7   7.0 99.0 99.00
2023 06 01 04 30  42  3.2  5.2 99.00 99.00 99.00 999 1014.0  11.2  10.7   7.1 99.0 99.00
2023 06 01 04 36  46  2.9  4.3 99.00 99.00 99.00 999 1014.0  11.1  10.7   7.2 99.0 99.00
2023 06 01 04 42  39  2.4  4.9 99.00 99.00 99.00 999 1014.1  10.9  10.7   7.0 99.0 99.00
2023 06 01 04 48  51  2.5  3.0 99.00 99.00 99.00 999 1014.1  10.8  10.7   6.9 99.0 99.00
2023 06 01 04 54  45  1.9  2.8 99.00 99.00 99.00 999 1014.1 999.0  10.7 999.0 99.0 99.00
2023 06 01 05 00  46  1.2  2.8 99.00 99.00 99.00 999 1014.2 999.0  10.7 999.0 99.0 99.00
2023 06 01 05 06  46  2.1  2.8 99.00 99.00 99.00 999 1014.3  10.8  10.7   7.1 99.0 99.00
2023 06 01 05 12  46  1.4  2.7 99.00 99.00 99.00 999 1014.4  10.7  10.7   7.0 99.0 99.00
2023 06 01 05 18  51  1.3  2.4 99.00 99.00 99.00 999 1014.4  10.7  10.7   7.0 99.0 99.00
2023 06 01 05 24  50  1.2  2.2 99.00 99.00 99.00 999 1014.4  10.7  10.7   7.1 99.0 99.00
2023 06 01 05 30  45  1.6  2.3 99.00 99.00 99.00 999 1014.4  10.6  10.7   7.0 99.0 99.00
2023 06 01 05 36  47  1.5  2.5 99.00 99.00 99.00 999 1014.4  10.7  10.7   7.3 99.0 99.00
2023 06 01 05 42  31  0.5  2.1 99.00 99.00 99.00 999 1014.5  10.7  10.7   7.4 99.0 99.00
2023 06 01 05 48  37  0.0  1.7 99.00 99.00 99.00 999 1014.7  10.8  10.7   7.5 99.0 99.00
2023 06 01 05 54  26  0.7  1.3 99.00 99.00 99.00 999 9999.0  10.8  10.7   7.4 99.0 99.00
2023 06 01 06 00  39  1.5  2.3 99.00 99.00 99.00 999 9999.0  10.9  10.7   7.4 99.0 99.00
2023 06 01 06 06  39  0.7  2.6 99.00 99.00 99.00 999 1014.7  11.0  10.7   7.6 99.0 99.00
2023 06 01 06 12  32  2.1  2.8 99.00 99.00 99.00 999 1014.7  11.1  10.7   7.6 99.0 99.00
2023 06 01 06 18  30  0.7  2.7 99.00 99.00 99.00 999 1014.7  11.2  10.7   7.6 99.0 99.00
2023 06 01 06 24  24  1.8  2.8 99.00 99.00 99.00 999 9999.0  11.2  10.7   7.6 99.0 99.00
2023 06 01 06 30  39  2.1  2.7 99.00 99.00 99.00 999 9999.0  11.4  10.7   7.8 99.0 99.00
