#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2023 08 01 00 00 183  1.3  1.9 99.00 99.00 99.00 999 1019.1  25.9  17.2  14.0 99.0 99.00
2023 08 01 00 06 173  1.6  2.3 99.00 99.00 99.00 999 1019.2  25.8  17.2  14.0 99.0 99.00
2023 08 01 00 12 189  1.5  2.2 99.00 99.00 99.00 999 1019.2  25.6  17.2  14.6 99.0 99.00
2023 08 01 00 18 171  1.4  2.1 99.00 99.00 99.00 999 1019.2  25.7  17.2  13.2 99.0 99.00
2023 08 01 00 24 164  1.0  2.0 99.00 99.00 99.00 999 1019.3  25.8  17.2  13.4 99.0 99.00
2023 08 01 00 30 190  1.3  2.0 99.00 99.00 99.00 999 1019.3  25.7  17.2  13.9 99.0 99.00
2023 08 01 00 36 201  2.1  2.3 99.00 99.00 99.00 999 1019.4  25.7  17.1  13.5 99.0 99.00
2023 08 01 00 42 203  1.8  2.2 99.00 99.00 99.00 999 1019.4  25.6  17.1  14.0 99.0 99.00
2023 08 01 00 48 201  2.3  2.6 99.00 99.00 99.00 999 1019.5  25.5  17.1  14.0 99.0 99.00
2023 08 01 00 54 200  2.0  2.7 99.00 99.00 99.00 999 1019.4  25.3  17.1  14.2 99.0 99.00
2023 08 01 01 00 198  2.1  2.5 99.00 99.00 99.00 999 1019.4  25.2  17.1  14.2 99.0 99.00
2023 08 01 01 06 203  2.2  2.7 99.00 99.00 99.00 999 1019.4  25.1  17.1  13.9 99.0 99.00
2023 08 01 01 12 190  1.6  2.6 99.00 99.00 99.00 999 1019.4  24.9  17.1  15.0 99.0 99.00
2023 08 01 01 18 188  1.4  2.1 99.00 99.00 99.00 999 1019.4  24.7  17.1  14.7 99.0 99.00
2023 08 01 01 24 205  1.2  1.7 99.00 99.00 99.00 999 1019.4  24.6  17.1  14.7 99.0 99.00
2023 08 01 01 30 238  0.8  1.1 99.00 99.00 99.00 999 1019.4  24.5  17.1  14.0 99.0 99.00
2023 08 01 01 36 242  1.1  1.2 99.00 99.00 99.00 999 1019.4  24.3  17.1  14.5 99.0 99.00
2023 08 01 01 42 237  1.3  1.5 99.00 99.00 99.00 999 1019.5  24.0  17.1  14.9 99.0 99.00
2023 08 01 01 48 247  1.6  1.8 99.00 99.00 99.00 999 1019.5  23.6  17.1  15.7 99.0 99.00
2023 08 01 01 54 254  1.9  2.1 99.00 99.00 99.00 999 1019.6  23.6  17.1  14.6 99.0 99.00
2023 08 01 02 00 250  1.9  2.1 99.00 99.00 99.00 999 1019.6  23.6  17.1  14.8 99.0 99.00
2023 08 01 02 06 252  2.3  2.4 99.00 99.00 99.00 999 1019.6  23.3  17.1  15.0 99.0 99.00
2023 08 01 02 12 248  2.2  2.4 99.00 99.00 99.00 999 1019.7  23.0  17.1  15.5 99.0 99.00
2023 08 01 02 18 242  2.6  2.7 99.00 99.00 99.00 999 1019.8  23.0  17.2  15.6 99.0 99.00
2023 08 01 02 24 240  2.1  2.5 99.00 99.00 99.00 999 1019.8  22.8  17.2  15.2 99.0 99.00
2023 08 01 02 30 241  2.0  2.1 99.00 99.00 99.00 999 1019.9  22.7  17.2  15.9 99.0 99.00
2023 08 01 02 36 243  2.0  2.2 99.00 99.00 99.00 999 1019.9  22.5  17.2  15.6 99.0 99.00
2023 08 01 02 42 239  1.8  2.1 99.00 99.00 99.00 999 1019.9  22.5  17.2  15.5 99.0 99.00
2023 08 01 02 48 239  1.3  1.7 99.00 99.00 99.00 999 1019.9  22.5  17.2  15.1 99.0 99.00
2023 08 01 02 54 240  1.5  1.6 99.00 99.00 99.00 999 1019.9  22.5  17.2  15.2 99.0 99.00
2023 08 01 03 00 249  1.4  1.6 99.00 99.00 99.00 999 1019.9  22.4  17.2  15.6 99.0 99.00
2023 08 01 03 06 238  1.4  1.8 99.00 99.00 99.00 999 1019.9  22.4  17.2  15.6 99.0 99.00
2023 08 01 03 12 242  1.5  1.9 99.00 99.00 99.00 999 1020.0  22.4  17.2  15.0 99.0 99.00
2023 08 01 03 18 240  1.6  1.9 99.00 99.00 99.00 999 1020.0  22.3  17.2  14.7 99.0 99.00
2023 08 01 03 24 241  1.4  1.8 99.00 99.00 99.00 999 1020.0  22.3  17.2  15.3 99.0 99.00
2023 08 01 03 30 232  1.0  1.6 99.00 99.00 99.00 999 1020.0  22.2  17.2  15.6 99.0 99.00
2023 08 01 03 36 215  1.2  1.5 99.00 99.00 99.00 999 1020.0  22.2  17.2  14.8 99.0 99.00
2023 08 01 03 42 212  1.0  1.5 99.00 99.00 99.00 999 1020.0  22.3  17.2  15.6 99.0 99.00
2023 08 01 03 48 204  1.3  1.8 99.00 99.00 99.00 999 1019.9  22.1  17.2  15.4 99.0 99.00
2023 08 01 03 54 217  1.2  1.9 99.00 99.00 99.00 999 1019.9  22.1  17.2  15.5 99.0 99.00
2023 08 01 04 00 224  0.8  1.0 99.00 99.00 99.00 999 1019.9  21.9  17.2  15.4 99.0 99.00
2023 08 01 04 06 214  0.8  1.3 99.00 99.00 99.00 999 1019.9  21.8  17.2  15.7 99.0 99.00
2023 08 01 04 12 190  1.4  1.9 99.00 99.00 99.00 999 1019.9  21.7  17.3  14.7 99.0 99.00
2023 08 01 04 18 193  1.1  1.6 99.00 99.00 99.00 999 1020.0  21.9  17.3  14.6 99.0 99.00
2023 08 01 04 24 180  0.5  1.3 99.00 99.00 99.00 999 1020.0  21.7  17.3  14.8 99.0 99.00
2023 08 01 04 30 270  0.0  0.7 99.00 99.00 99.00 999 1020.0  21.3  17.3  14.5 99.0 99.00
2023 08 01 04 36 190  0.2  0.4 99.00 99.00 99.00 999 1020.0  21.3  17.3  14.4 99.0 99.00
2023 08 01 04 42 270  0.0  0.5 99.00 99.00 99.00 999 1020.1  21.0  17.3  14.9 99.0 99.00
